reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg1,1bn.relative_year_bin_aux#1.treat,4.01557959979e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,5.19682976329e-20,-3.38146363836e-16,5.95344510114e-15,2.89538776664e-15,2.53812125329e-15,2.31343731869e-15,2.28101878478e-15,5.43517876803e-16,9.74185961337e-17,-1.14428867482e-16,-3.08312883675e-16,-5.38282158884e-16,-2.16679282094e-16
evreg1,2.relative_year_bin_aux#1.treat,2.96629196810e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-1.25820681766e-19,-1.88105866660e-16,2.89538776664e-15,4.92215483605e-15,2.48688895070e-15,2.28285018965e-15,2.25742767473e-15,6.02072482101e-16,1.66696527917e-16,-3.17223146839e-17,-2.28089683503e-16,-4.42505469100e-16,-1.72842754376e-16
evreg1,3.relative_year_bin_aux#1.treat,-1.45046912944e-13,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,1.41826437075e-18,1.94368607304e-16,2.53812125329e-15,2.48688895070e-15,4.27622061185e-15,2.58355159254e-15,2.29560321820e-15,7.09817844756e-16,2.96661701155e-16,1.06864723494e-16,-6.78436654149e-17,-2.68913554044e-16,-8.81628652260e-17
evreg1,4.relative_year_bin_aux#1.treat,-3.24324588303e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-3.32601989013e-19,7.32202036981e-16,2.31343731869e-15,2.28285018965e-15,2.58355159254e-15,4.10059018601e-15,2.41460635462e-15,7.36798013045e-16,2.72349401606e-16,8.12302766456e-17,-1.12865398744e-16,-3.12293480534e-16,-2.32581568064e-16
evreg1,5.relative_year_bin_aux#1.treat,2.62983075286e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-3.99963819289e-19,1.84741706685e-16,2.28101878478e-15,2.25742767473e-15,2.29560321820e-15,2.41460635462e-15,5.31253780822e-15,4.80904889366e-16,7.38865396497e-16,5.94749885790e-16,4.51134134479e-16,3.13648922014e-16,3.40931830876e-16
evreg1,7.relative_year_bin_aux#1.treat,-7.35263314339e-13,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-3.47899081485e-19,-2.07253404618e-16,5.43517876803e-16,6.02072482101e-16,7.09817844756e-16,7.36798013045e-16,4.80904889366e-16,3.58706160830e-15,1.60098793946e-15,1.64600000986e-15,1.68081886872e-15,1.71257269043e-15,1.72637485686e-15
evreg1,8.relative_year_bin_aux#1.treat,4.77735027266e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-2.24743792562e-19,9.51187661388e-17,9.74185961337e-17,1.66696527917e-16,2.96661701155e-16,2.72349401606e-16,7.38865396497e-16,1.60098793946e-15,1.52934251361e-15,1.21614329942e-15,1.26083857925e-15,1.32499596760e-15,1.33424062741e-15
evreg1,9.relative_year_bin_aux#1.treat,5.30171276410e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-4.60345182931e-19,2.38092637443e-16,-1.14428867482e-16,-3.17223146839e-17,1.06864723494e-16,8.12302766456e-17,5.94749885790e-16,1.64600000986e-15,1.21614329942e-15,1.94285303812e-15,1.44513690296e-15,1.53567941919e-15,1.54496291045e-15
evreg1,10.relative_year_bin_aux#1.treat,3.82199097591e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-3.62121609901e-19,5.88135137022e-16,-3.08312883675e-16,-2.28089683503e-16,-6.78436654149e-17,-1.12865398744e-16,4.51134134479e-16,1.68081886872e-15,1.26083857925e-15,1.44513690296e-15,2.39991507012e-15,1.75366180116e-15,1.76289452666e-15
evreg1,11.relative_year_bin_aux#1.treat,3.55979380167e-12,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-4.54793642859e-19,8.32724023134e-16,-5.38282158884e-16,-4.42505469100e-16,-2.68913554044e-16,-3.12293480534e-16,3.13648922014e-16,1.71257269043e-15,1.32499596760e-15,1.53567941919e-15,1.75366180116e-15,3.02066910890e-15,1.99044705283e-15
