reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29
evreg4,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,7o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1o.rice_prod_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,wind_direction,-.1395722856816422,473.1087377897488,0,0,0,0,0,0,0,0,.0000536936643489,.0230205268425833,.0012528385694038,.0008969961310975,.0014898302313893,-.0009099693807322,.001034821644863,-.0003362607849726,-.0028688825088263,-.0035275408743614,-.0013411633791319,-.0005708512602352,.0043180491621078,.0069604384200131,0,.0002915872365807,.001340229540303,-.0003456520844384,.0019682439127558,-.0000341397801259,-.0001393885365139
evreg4,av_wind_speed,-97.76499446961286,473.1087377897488,0,0,0,0,0,0,0,0,.0230205268425833,27.70681013948872,.0643647206505651,-.5467402662086776,.2018567710496958,-.4125270029964514,.1643081983205626,-.4376913005194042,-1.553224959804328,-1.567049936555799,-1.040392792336265,.4076112691869003,2.717107402272717,6.314462379926952,0,.6306910366023641,2.636286465270582,-.5279597079108476,2.201133921212762,-.6988643457584799,.0795277277229937
evreg4,1bn.relative_year_bin_aux#1.treat,-1.466782975594892,473.1087377897488,0,0,0,0,0,0,0,0,.0012528385694038,.0643647206505651,22.6843512755771,15.29408364021788,8.192866348992011,13.14542348889171,5.757070998478305,6.200760236485311,.4811481081644908,.5161719247082971,.4400563118960626,.5949056131622403,.2716643847621841,.1650721740121557,0,-22.9282877906285,-15.56225707671398,-8.531895738427909,-12.66676458868598,-5.51009835927806,-5.834797751567169
evreg4,2.relative_year_bin_aux#1.treat,-3.726707514589343,473.1087377897488,0,0,0,0,0,0,0,0,.0008969961310975,-.5467402662086776,15.29408364021788,26.43182207414683,5.088944657447445,19.89913607904169,11.64697897882395,10.87166570782923,.2840705008120203,.7706492993567454,.8579359509395166,.4745697790282805,.6410202768160316,.1113886163346527,0,-15.76475133863605,-26.55648973498946,-5.370846153320925,-19.32416396077294,-10.95380279973708,-10.25566268346344
evreg4,3.relative_year_bin_aux#1.treat,-7.654056402533085,473.1087377897488,0,0,0,0,0,0,0,0,.0014898302313893,.2018567710496958,8.192866348992011,5.088944657447445,19.1365305679876,-1.372541180527738,.1219197625299336,-1.527754403357466,.6024535344999447,.9155373524238867,1.11750248603759,1.031500316029924,.7875659379597035,.5098485954060922,0,-8.576382229627525,-5.31564150286463,-19.17534305007357,1.638179186460347,.4156107929173893,1.946765296846276
evreg4,5.relative_year_bin_aux#1.treat,-10.37517305541352,473.1087377897488,0,0,0,0,0,0,0,0,-.0009099693807322,-.4125270029964514,13.14542348889171,19.89913607904169,-1.372541180527738,45.3641606584474,11.72889718866547,21.03700765967305,.1084257107786909,.3422455948515479,.8753785595951463,.8566433529025511,1.400522817376143,.4782885120656916,0,-13.40073994684866,-19.78575148560667,1.37606840368728,-44.40650002382703,-10.36439468442529,-20.07470244570558
evreg4,6.relative_year_bin_aux#1.treat,3.538405266866925,473.1087377897488,0,0,0,0,0,0,0,0,.001034821644863,.1643081983205626,5.757070998478305,11.64697897882395,.1219197625299336,11.72889718866547,59.19399301293961,19.05036386484369,-.4854852426342181,.1959844763783835,.3428500166786948,1.082333882868574,1.988898046213707,-.3136066425595043,0,-7.359922744925521,-12.03365367873953,.1588752125780964,-10.52642234323866,-51.70286937286796,-14.52206419468271
evreg4,7.relative_year_bin_aux#1.treat,22.04076855939707,473.1087377897488,0,0,0,0,0,0,0,0,-.0003362607849726,-.4376913005194042,6.200760236485311,10.87166570782923,-1.527754403357466,21.03700765967305,19.05036386484369,270.6423631910089,-.1375019743232692,.2075538861372687,.4482878574538384,.8354626828818738,.583156898545411,57.23335251510316,0,-6.931295635543154,-11.00123790671934,1.607626969303497,-20.24953573232652,-15.7284439939951,-270.3821994115066
evreg4,1bn.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,31.59987347105547,473.1087377897488,0,0,0,0,0,0,0,0,-.0028688825088263,-1.553224959804328,.4811481081644908,.2840705008120203,.6024535344999447,.1084257107786909,-.4854852426342181,-.1375019743232692,4.062840573352757,3.177706357062009,2.675023547120572,1.314081040312545,-.9655659942889888,-1.051061035920607,0,-.6115747919853534,-.3356924212596925,-.7938749857798469,-.6902537245933662,-.3631500811411619,.2932516585197357
evreg4,2.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,39.77549326246257,473.1087377897488,0,0,0,0,0,0,0,0,-.0035275408743614,-1.567049936555799,.5161719247082971,.7706492993567454,.9155373524238867,.3422455948515479,.1959844763783835,.2075538861372687,3.177706357062009,4.32701130343865,2.804170951259915,1.597083012893535,.5766768260960983,-.5736390424748226,0,-.5549552808450278,-1.150201925488515,-1.176025000204002,-.9845464184005074,-1.30995505504508,-.0311852566410769
evreg4,3.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,21.98287607725458,473.1087377897488,0,0,0,0,0,0,0,0,-.0013411633791319,-1.040392792336265,.4400563118960626,.8579359509395166,1.11750248603759,.8753785595951463,.3428500166786948,.4482878574538384,2.675023547120572,2.804170951259915,4.597958590757536,2.053503851050568,.2307199915128607,-.4320558311328402,0,-.621914982256025,-1.142017501785212,-1.62765012456031,-1.59362598003196,-.8573469790460242,-.0902008199288315
evreg4,5.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,12.27392196150711,473.1087377897488,0,0,0,0,0,0,0,0,-.0005708512602352,.4076112691869003,.5949056131622403,.4745697790282805,1.031500316029924,.8566433529025511,1.082333882868574,.8354626828818738,1.314081040312545,1.597083012893535,2.053503851050568,4.174705540393699,2.203095890958463,2.408991020727574,0,-.8907279697224835,-.9308683185313674,-1.494688306640278,-1.895752365384138,-2.136771877665444,-1.52719941690181
evreg4,6.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,7.08855805155801,473.1087377897488,0,0,0,0,0,0,0,0,.0043180491621078,2.717107402272717,.2716643847621841,.6410202768160316,.7875659379597035,1.400522817376143,1.988898046213707,.583156898545411,-.9655659942889888,.5766768260960983,.2307199915128607,2.203095890958463,12.58261217680755,-5.865656198935938,0,.1907033577834184,-1.243669735702396,-1.34218217430991,-3.009034370976555,-7.330015067927293,5.016601049274506
evreg4,7.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-146.1919612931691,473.1087377897488,0,0,0,0,0,0,0,0,.0069604384200131,6.314462379926952,.1650721740121557,.1113886163346527,.5098485954060922,.4782885120656916,-.3136066425595043,57.23335251510316,-1.051061035920607,-.5736390424748226,-.4320558311328402,2.408991020727574,-5.865656198935938,315.2438853742661,0,.3995852804049337,.3173323840125528,-.5023231949027106,-1.336674503308905,2.333292311366758,-270.6237394679057
evreg4,1o.treat#1o.rice_prod_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1bn.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,-31.17073171722819,473.1087377897488,0,0,0,0,0,0,0,0,.0002915872365807,.6306910366023641,-22.9282877906285,-15.76475133863605,-8.576382229627525,-13.40073994684866,-7.359922744925521,-6.931295635543154,-.6115747919853534,-.5549552808450278,-.621914982256025,-.8907279697224835,.1907033577834184,.3995852804049337,0,217.8481500105757,65.05217020519898,77.03905984412559,-21.16008829621559,-91.92097329817047,-46.00581131396728
evreg4,2.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,-2.718455813432219,473.1087377897488,0,0,0,0,0,0,0,0,.001340229540303,2.636286465270582,-15.56225707671398,-26.55648973498946,-5.31564150286463,-19.78575148560667,-12.03365367873953,-11.00123790671934,-.3356924212596925,-1.150201925488515,-1.142017501785212,-.9308683185313674,-1.243669735702396,.3173323840125528,0,65.05217020519898,140.8671168587861,60.88798510901796,40.99139413025679,37.90632305320606,26.09338910920901
evreg4,3.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,26.0959983923875,473.1087377897488,0,0,0,0,0,0,0,0,-.0003456520844384,-.5279597079108476,-8.531895738427909,-5.370846153320925,-19.17534305007357,1.37606840368728,.1588752125780964,1.607626969303497,-.7938749857798469,-1.176025000204002,-1.62765012456031,-1.494688306640278,-1.34218217430991,-.5023231949027106,0,77.03905984412559,60.88798510901796,145.0371966071881,10.33117613456512,75.87969438853372,28.90974972855544
evreg4,5.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,41.14922058870489,473.1087377897488,0,0,0,0,0,0,0,0,.0019682439127558,2.201133921212762,-12.66676458868598,-19.32416396077294,1.638179186460347,-44.40650002382703,-10.52642234323866,-20.24953573232652,-.6902537245933662,-.9845464184005074,-1.59362598003196,-1.895752365384138,-3.009034370976555,-1.336674503308905,0,-21.16008829621559,40.99139413025679,10.33117613456512,171.9126005850306,201.1354552034654,136.6465714377859
evreg4,6.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,124.8410579386892,473.1087377897488,0,0,0,0,0,0,0,0,-.0000341397801259,-.6988643457584799,-5.51009835927806,-10.95380279973708,.4156107929173893,-10.36439468442529,-51.70286937286796,-15.7284439939951,-.3631500811411619,-1.30995505504508,-.8573469790460242,-2.136771877665444,-7.330015067927293,2.333292311366758,0,-91.92097329817047,37.90632305320606,75.87969438853372,201.1354552034654,903.474946715639,398.9782747998951
evreg4,7.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,50.88613139981125,473.1087377897488,0,0,0,0,0,0,0,0,-.0001393885365139,.0795277277229937,-5.834797751567169,-10.25566268346344,1.946765296846276,-20.07470244570558,-14.52206419468271,-270.3821994115066,.2932516585197357,-.0311852566410769,-.0902008199288315,-1.52719941690181,5.016601049274506,-270.6237394679057,0,-46.00581131396728,26.09338910920901,28.90974972855544,136.6465714377859,398.9782747998951,867.2288857723677
evreg5,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,7o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,1o.moderator,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,wind_direction,-.9359331529645324,473.1087377897488,0,0,0,0,0,0,0,0,.0005934337687042,-.015542721791195,.0024301963969262,.0021929691864772,.0011940185883087,-.0003612536756889,7.45672567376e-07,-.0066368848855743,.0019636586668496,-.0000940120467063,.0027783795342683,-.000441443405896,-.0001976713528807,.0036059779735337,0,-.0097810375485083,-.001448547970829,-.0117403381812153,-.0001652675844296,.0013426129543072,.0026021465123508
evreg5,av_wind_speed,107.5720434361614,473.1087377897488,0,0,0,0,0,0,0,0,-.015542721791195,13.92346273846521,.4198650080627664,.4613694698709137,.5266007496402758,-.0218247873708804,.0156983870074348,.4737702405888372,-.6704316914270678,-.5570724279149619,-.0805847279650203,.0839075025900913,1.176013971644289,2.086807439553456,0,1.505852078756485,1.617688317994101,-.4062974860353441,.16249486930294,.8770953021939802,.3469093356495957
evreg5,1bn.relative_year_bin_aux#1.treat,-.2670509824877927,473.1087377897488,0,0,0,0,0,0,0,0,.0024301963969262,.4198650080627664,26.63587470645242,15.90139625944255,6.255734208455523,15.2899671606571,7.753728082850476,7.765381464337771,.5893297583467627,.6133759119383586,.6205824703647674,.361431188447609,.1291637731365059,.0919301330216352,0,-26.83603068552341,-16.14881785604502,-6.604557784794249,-15.0423491825928,-7.632286429652653,-7.536348928307485
evreg5,2.relative_year_bin_aux#1.treat,-5.421494012633973,473.1087377897488,0,0,0,0,0,0,0,0,.0021929691864772,.4613694698709137,15.90139625944255,29.98103025927437,4.975017270513508,22.16950095265295,13.63391252752165,12.48201460279046,.3052190553785357,.6885978164475383,.8357937572939214,.2990582119820145,.3608658883010616,.1288406097525375,0,-16.36537483166605,-30.12714491127295,-5.296427398047318,-21.7753918413476,-13.06231204088644,-12.00952719534095
evreg5,3.relative_year_bin_aux#1.treat,-4.570692817037774,473.1087377897488,0,0,0,0,0,0,0,0,.0011940185883087,.5266007496402758,6.255734208455523,4.975017270513508,20.1532677175064,-4.774639072880384,-.7997364148164878,-3.143752193160663,.7202001933493255,.9196212754271724,1.136863983528466,.9847242377634172,.7150706058620067,.5067528556779569,0,-6.583549972327336,-5.190120883110056,-20.15797452231413,4.954729426747146,1.130177565168646,3.464210918616786
evreg5,5.relative_year_bin_aux#1.treat,-11.25280092101265,473.1087377897488,0,0,0,0,0,0,0,0,-.0003612536756889,-.0218247873708804,15.2899671606571,22.16950095265295,-4.774639072880384,50.46795336071457,17.71155780212748,25.09041993735133,-.0429447747965095,.2754081314707127,.8975727364012775,.8325054578359452,1.143359210216995,.5619839987579772,0,-15.59060637132568,-22.11283419435617,4.797643671891525,-49.64422375395632,-16.57502091241052,-24.28412352496553
evreg5,6.relative_year_bin_aux#1.treat,-1.181107192978103,473.1087377897488,0,0,0,0,0,0,0,0,7.45672567376e-07,.0156983870074348,7.753728082850476,13.63391252752165,-.7997364148164878,17.71155780212748,57.34733040298136,21.14351968916313,-.6044001521342197,.0507935450290342,.318186572365874,.9823732793409994,1.448943820191138,-1.048295983777884,0,-9.336217492012652,-14.0248606236911,1.014345861193419,-16.61613794972027,-50.38133843736321,-16.74379218854641
evreg5,7.relative_year_bin_aux#1.treat,28.47513096964718,473.1087377897488,0,0,0,0,0,0,0,0,-.0066368848855743,.4737702405888372,7.765381464337771,12.48201460279046,-3.143752193160663,25.09041993735133,21.14351968916313,243.4061443060585,-.2988024994996106,.075560235346353,.3874098630794497,.7788403436210105,.2320794181441894,50.09523924873832,0,-8.430055912164653,-12.64060351383733,3.295876976287014,-24.34785132853037,-18.39260331734059,-241.8945975705153
evreg5,1bn.relative_year_bin_aux#1.moderator,24.22861001446051,473.1087377897488,0,0,0,0,0,0,0,0,.0019636586668496,-.6704316914270678,.5893297583467627,.3052190553785357,.7202001933493255,-.0429447747965095,-.6044001521342197,-.2988024994996106,4.288128286287445,3.315281732758395,2.698625579576472,1.204128980116474,-1.002538799077814,-.868650808252198,0,-.9052659133626795,-.4291834528116736,-1.098262213900406,-.4953848500413246,.01830964618323,.5379086091370119
evreg5,2.relative_year_bin_aux#1.moderator,31.74455323485643,473.1087377897488,0,0,0,0,0,0,0,0,-.0000940120467063,-.5570724279149619,.6133759119383586,.6885978164475383,.9196212754271724,.2754081314707127,.0507935450290342,.075560235346353,3.315281732758395,4.368022694201071,2.813896985701589,1.67947921071817,.5799069993799552,-.3086676781540758,0,-.8060314211685815,-1.089908252284121,-1.318669551943765,-.87042509031905,-.9905772599924918,.1640633203050438
evreg5,3.relative_year_bin_aux#1.moderator,13.42759347057559,473.1087377897488,0,0,0,0,0,0,0,0,.0027783795342683,-.0805847279650203,.6205824703647674,.8357937572939214,1.136863983528466,.8975727364012775,.318186572365874,.3874098630794497,2.698625579576472,2.813896985701589,4.566947504097674,2.141655223144334,.4097375592801732,-.1024039527707938,0,-.9204193442492771,-1.142364238374917,-1.773394991574246,-1.523102258078627,-.8225072563938814,-.011787109829975
evreg5,5.relative_year_bin_aux#1.moderator,12.49216814304478,473.1087377897488,0,0,0,0,0,0,0,0,-.000441443405896,.0839075025900913,.361431188447609,.2990582119820145,.9847242377634172,.8325054578359452,.9823732793409994,.7788403436210105,1.204128980116474,1.67947921071817,2.141655223144334,4.228692552935493,2.112813079175821,2.738929541712858,0,-.659445453320467,-.7341676829776167,-1.412204105808192,-1.934521652613464,-2.024919584292045,-1.588071357255737
evreg5,6.relative_year_bin_aux#1.moderator,14.85025536922845,473.1087377897488,0,0,0,0,0,0,0,0,-.0001976713528807,1.176013971644289,.1291637731365059,.3608658883010616,.7150706058620067,1.143359210216995,1.448943820191138,.2320794181441894,-1.002538799077814,.5799069993799552,.4097375592801732,2.112813079175821,11.71382928870026,-8.218748976495259,0,.4430823006024279,-.875363176582841,-1.196999705398202,-2.777072591503033,-8.152861226838818,5.911969106206038
evreg5,7.relative_year_bin_aux#1.moderator,-107.6186008570684,473.1087377897488,0,0,0,0,0,0,0,0,.0036059779735337,2.086807439553456,.0919301330216352,.1288406097525375,.5067528556779569,.5619839987579772,-1.048295983777884,50.09523924873832,-.868650808252198,-.3086676781540758,-.1024039527707938,2.738929541712858,-8.218748976495259,319.9044997923833,0,.954548553707058,.5964221930103758,-.12533702527206,-1.590627021890072,4.413816388297069,-275.1073586933832
evreg5,1o.treat#1o.moderator,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg5,1bn.relative_year_bin_aux#1.treat#1.moderator,-34.28469307691089,473.1087377897488,0,0,0,0,0,0,0,0,-.0097810375485083,1.505852078756485,-26.83603068552341,-16.36537483166605,-6.583549972327336,-15.59060637132568,-9.336217492012652,-8.430055912164653,-.9052659133626795,-.8060314211685815,-.9204193442492771,-.659445453320467,.4430823006024279,.954548553707058,0,216.1475018069249,63.77695055131531,73.21545382692693,-16.68900149996724,-82.81944840142096,-39.97394390791913
evreg5,2.relative_year_bin_aux#1.treat#1.moderator,-2.032147144937043,473.1087377897488,0,0,0,0,0,0,0,0,-.001448547970829,1.617688317994101,-16.14881785604502,-30.12714491127295,-5.190120883110056,-22.11283419435617,-14.0248606236911,-12.64060351383733,-.4291834528116736,-1.089908252284121,-1.142364238374917,-.7341676829776167,-.875363176582841,.5964221930103758,0,63.77695055131531,145.8973207370717,61.72355258302628,42.59235258514448,44.25352951427153,30.17939418026102
evreg5,3.relative_year_bin_aux#1.treat#1.moderator,21.23301604095066,473.1087377897488,0,0,0,0,0,0,0,0,-.0117403381812153,-.4062974860353441,-6.604557784794249,-5.296427398047318,-20.15797452231413,4.797643671891525,1.014345861193419,3.295876976287014,-1.098262213900406,-1.318669551943765,-1.773394991574246,-1.412204105808192,-1.196999705398202,-.12533702527206,0,73.21545382692693,61.72355258302628,148.2411032524187,7.696925270707965,82.30762741951806,31.28192617758432
evreg5,5.relative_year_bin_aux#1.treat#1.moderator,44.65368195834876,473.1087377897488,0,0,0,0,0,0,0,0,-.0001652675844296,.16249486930294,-15.0423491825928,-21.7753918413476,4.954729426747146,-49.64422375395632,-16.61613794972027,-24.34785132853037,-.4953848500413246,-.87042509031905,-1.523102258078627,-1.934521652613464,-2.777072591503033,-1.590627021890072,0,-16.68900149996724,42.59235258514448,7.696925270707965,179.1068745026527,207.0218376424701,143.5365195444965
evreg5,6.relative_year_bin_aux#1.treat#1.moderator,133.9685833521198,473.1087377897488,0,0,0,0,0,0,0,0,.0013426129543072,.8770953021939802,-7.632286429652653,-13.06231204088644,1.130177565168646,-16.57502091241052,-50.38133843736321,-18.39260331734059,.01830964618323,-.9905772599924918,-.8225072563938814,-2.024919584292045,-8.152861226838818,4.413816388297069,0,-82.81944840142096,44.25352951427153,82.30762741951806,207.0218376424701,912.0331042397722,406.838403757341
evreg5,7.relative_year_bin_aux#1.treat#1.moderator,41.02200955009464,473.1087377897488,0,0,0,0,0,0,0,0,.0026021465123508,.3469093356495957,-7.536348928307485,-12.00952719534095,3.464210918616786,-24.28412352496553,-16.74379218854641,-241.8945975705153,.5379086091370119,.1640633203050438,-.011787109829975,-1.588071357255737,5.911969106206038,-275.1073586933832,0,-39.97394390791913,30.17939418026102,31.28192617758432,143.5365195444965,406.838403757341,871.8394827524367
evreg6,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,7o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,1o.rice_prod_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg6,wind_direction,-.9359331529645324,473.1087377897488,0,0,0,0,0,0,0,0,.0005934337687042,-.015542721791195,.0024301963969262,.0021929691864772,.0011940185883087,-.0003612536756889,7.45672567376e-07,-.0066368848855743,.0019636586668496,-.0000940120467063,.0027783795342683,-.000441443405896,-.0001976713528807,.0036059779735337,0,-.0097810375485083,-.001448547970829,-.0117403381812153,-.0001652675844296,.0013426129543072,.0026021465123508
evreg6,av_wind_speed,107.5720434361614,473.1087377897488,0,0,0,0,0,0,0,0,-.015542721791195,13.92346273846521,.4198650080627664,.4613694698709137,.5266007496402758,-.0218247873708804,.0156983870074348,.4737702405888372,-.6704316914270678,-.5570724279149619,-.0805847279650203,.0839075025900913,1.176013971644289,2.086807439553456,0,1.505852078756485,1.617688317994101,-.4062974860353441,.16249486930294,.8770953021939802,.3469093356495957
evreg6,1bn.relative_year_bin_aux#1.treat,-.2670509824877927,473.1087377897488,0,0,0,0,0,0,0,0,.0024301963969262,.4198650080627664,26.63587470645242,15.90139625944255,6.255734208455523,15.2899671606571,7.753728082850476,7.765381464337771,.5893297583467627,.6133759119383586,.6205824703647674,.361431188447609,.1291637731365059,.0919301330216352,0,-26.83603068552341,-16.14881785604502,-6.604557784794249,-15.0423491825928,-7.632286429652653,-7.536348928307485
evreg6,2.relative_year_bin_aux#1.treat,-5.421494012633973,473.1087377897488,0,0,0,0,0,0,0,0,.0021929691864772,.4613694698709137,15.90139625944255,29.98103025927437,4.975017270513508,22.16950095265295,13.63391252752165,12.48201460279046,.3052190553785357,.6885978164475383,.8357937572939214,.2990582119820145,.3608658883010616,.1288406097525375,0,-16.36537483166605,-30.12714491127295,-5.296427398047318,-21.7753918413476,-13.06231204088644,-12.00952719534095
evreg6,3.relative_year_bin_aux#1.treat,-4.570692817037774,473.1087377897488,0,0,0,0,0,0,0,0,.0011940185883087,.5266007496402758,6.255734208455523,4.975017270513508,20.1532677175064,-4.774639072880384,-.7997364148164878,-3.143752193160663,.7202001933493255,.9196212754271724,1.136863983528466,.9847242377634172,.7150706058620067,.5067528556779569,0,-6.583549972327336,-5.190120883110056,-20.15797452231413,4.954729426747146,1.130177565168646,3.464210918616786
evreg6,5.relative_year_bin_aux#1.treat,-11.25280092101265,473.1087377897488,0,0,0,0,0,0,0,0,-.0003612536756889,-.0218247873708804,15.2899671606571,22.16950095265295,-4.774639072880384,50.46795336071457,17.71155780212748,25.09041993735133,-.0429447747965095,.2754081314707127,.8975727364012775,.8325054578359452,1.143359210216995,.5619839987579772,0,-15.59060637132568,-22.11283419435617,4.797643671891525,-49.64422375395632,-16.57502091241052,-24.28412352496553
evreg6,6.relative_year_bin_aux#1.treat,-1.181107192978103,473.1087377897488,0,0,0,0,0,0,0,0,7.45672567376e-07,.0156983870074348,7.753728082850476,13.63391252752165,-.7997364148164878,17.71155780212748,57.34733040298136,21.14351968916313,-.6044001521342197,.0507935450290342,.318186572365874,.9823732793409994,1.448943820191138,-1.048295983777884,0,-9.336217492012652,-14.0248606236911,1.014345861193419,-16.61613794972027,-50.38133843736321,-16.74379218854641
evreg6,7.relative_year_bin_aux#1.treat,28.47513096964718,473.1087377897488,0,0,0,0,0,0,0,0,-.0066368848855743,.4737702405888372,7.765381464337771,12.48201460279046,-3.143752193160663,25.09041993735133,21.14351968916313,243.4061443060585,-.2988024994996106,.075560235346353,.3874098630794497,.7788403436210105,.2320794181441894,50.09523924873832,0,-8.430055912164653,-12.64060351383733,3.295876976287014,-24.34785132853037,-18.39260331734059,-241.8945975705153
evreg6,1bn.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,24.22861001446051,473.1087377897488,0,0,0,0,0,0,0,0,.0019636586668496,-.6704316914270678,.5893297583467627,.3052190553785357,.7202001933493255,-.0429447747965095,-.6044001521342197,-.2988024994996106,4.288128286287445,3.315281732758395,2.698625579576472,1.204128980116474,-1.002538799077814,-.868650808252198,0,-.9052659133626795,-.4291834528116736,-1.098262213900406,-.4953848500413246,.01830964618323,.5379086091370119
evreg6,2.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,31.74455323485643,473.1087377897488,0,0,0,0,0,0,0,0,-.0000940120467063,-.5570724279149619,.6133759119383586,.6885978164475383,.9196212754271724,.2754081314707127,.0507935450290342,.075560235346353,3.315281732758395,4.368022694201071,2.813896985701589,1.67947921071817,.5799069993799552,-.3086676781540758,0,-.8060314211685815,-1.089908252284121,-1.318669551943765,-.87042509031905,-.9905772599924918,.1640633203050438
evreg6,3.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,13.42759347057559,473.1087377897488,0,0,0,0,0,0,0,0,.0027783795342683,-.0805847279650203,.6205824703647674,.8357937572939214,1.136863983528466,.8975727364012775,.318186572365874,.3874098630794497,2.698625579576472,2.813896985701589,4.566947504097674,2.141655223144334,.4097375592801732,-.1024039527707938,0,-.9204193442492771,-1.142364238374917,-1.773394991574246,-1.523102258078627,-.8225072563938814,-.011787109829975
