fe_id,control_sample,version,time,beta,se,lower,upper
4,never,original,-6,36.6731445227159,11.4200890874935,14.2897699112287,59.056519134203
4,never,original,-5,71.6078678951239,13.6271546791903,44.898644723911,98.3170910663369
4,never,original,-4,44.7112078644923,14.6857604423645,15.9271173974579,73.4952983315267
4,never,original,-3,-12.6452518729002,8.88185650604357,-30.0536906247456,4.76318687894518
4,never,original,-2,-3.48705337725451,10.9123556260168,-24.8752704042474,17.9011636497383
4,never,original,-1,0,0,0,0
4,never,original,0,57.2999854655846,9.98595821958905,37.72750735519,76.8724635759791
4,never,original,1,46.4690713552784,27.0530486122778,-6.55490392478614,99.4930466353429
4,never,rotated,-8,-1.45946496057301,11.6986859834586,-24.3888894881518,21.4699595670058
4,never,rotated,-7,-7.02756295038414,11.558072154196,-29.6813843726083,15.62625847184
4,never,rotated,-6,-10.8515489534824,11.4200890874935,-33.2349235649696,11.5318256580048
4,never,rotated,-5,33.5881131141653,13.6271546791903,6.87888994295233,60.2973362853782
4,never,rotated,-4,16.1963917787734,14.6857604423645,-12.587698688261,44.9804822458078
4,never,rotated,-3,-31.6551292633795,8.88185650604357,-49.0635680152249,-14.2466905115341
4,never,rotated,-2,-12.9919920724942,10.9123556260168,-34.380209099487,8.39622495449869
4,never,rotated,-1,0,0,0,0
4,never,rotated,0,66.8049241608242,9.98595821958905,47.2324460504297,86.3774022712187
4,never,rotated,1,65.4789487457577,27.0530486122778,12.4549734656932,118.502924025822
5,never,original,-8,25.7352277767697,11.1448124977032,3.89139528127151,47.5790602722679
5,never,original,-7,10.2333448988354,11.1626124029678,-11.6453754109815,32.1120652086523
5,never,original,-6,-4.34965002666574,10.9550256985513,-25.8215003958264,17.1222003424949
5,never,original,-5,33.2838686088396,13.1540113786127,7.50200630675863,59.0657309109206
5,never,original,-4,24.1368195079829,14.002548187943,-3.30817494038546,51.5818139563513
5,never,original,-3,-24.0649848933242,8.84190211134238,-41.3951130315553,-6.73485675509316
5,never,original,-2,-12.8992080587476,10.7353627504236,-33.9405190495779,8.14210293208276
5,never,original,-1,0,0,0,0
5,never,original,0,69.5714951233228,9.8398808970485,50.2853285651077,88.8576616815378
5,never,original,1,109.083435054388,25.5369217916397,59.031068342774,159.135801766002
5,never,rotated,-8,7.51946933622057,11.1448124977032,-14.3243631592776,29.3633018317188
5,never,rotated,-7,-5.38016233592098,11.1626124029678,-27.2588826457379,16.4985579738959
5,never,rotated,-6,-17.3609060556294,10.9550256985513,-38.83275642479,4.1109443135312
5,never,rotated,-5,22.8748637856686,13.1540113786127,-2.90699851641232,48.6567260877496
5,never,rotated,-4,16.3300658906047,14.002548187943,-11.1149285577637,43.7750603389731
5,never,rotated,-3,-29.2694873049097,8.84190211134238,-46.5996154431408,-11.9393591666786
5,never,rotated,-2,-15.5014592645403,10.7353627504236,-36.5427702553706,5.53985172629002
5,never,rotated,-1,0,0,0,0
5,never,rotated,0,72.1737463291155,9.8398808970485,52.8875797709004,91.4599128873306
5,never,rotated,1,114.287937465973,25.5369217916397,64.2355707543595,164.340304177587
6,never,original,-8,29.0742898733457,11.0465515972804,7.4230487426761,50.7255310040153
6,never,original,-7,38.4075119322898,10.5382993717851,17.752445163591,59.0625787009886
6,never,original,-6,40.2298860232639,10.3961770734089,19.8533789593825,60.6063930871454
6,never,original,-5,36.7326930685809,11.6740703969999,13.8515150904611,59.6138710467007
6,never,original,-4,51.1417016294127,12.9277355609653,25.8033399299207,76.4800633289047
6,never,original,-3,19.0668863748457,8.27506891357118,2.84775130424614,35.2860214454452
6,never,original,-2,34.816374155985,10.1738472005666,14.8756336428745,54.7571146690954
6,never,original,-1,0,0,0,0
6,never,original,0,42.2558398187709,9.3992357575129,23.8333377340456,60.6783419034962
6,never,original,1,98.4749105121388,24.23563636195,50.9730632427167,145.976757781561
6,never,rotated,-8,-21.3467378712401,11.0465515972804,-42.9979790019097,0.304503259429438
6,never,rotated,-7,-4.81051184878376,10.5382993717851,-25.4655786174826,15.8445549199151
6,never,rotated,-6,4.21486620570263,10.3961770734089,-16.1616408581788,24.5913732695841
6,never,rotated,-5,7.92067721453188,11.6740703969999,-14.9605007635879,30.8018551926517
6,never,rotated,-4,29.532689738876,12.9277355609653,4.19432803938394,54.871051438368
6,never,rotated,-3,4.66087844782114,8.27506891357118,-11.5582566227784,20.8800135184207
6,never,rotated,-2,27.6133701924727,10.1738472005666,7.67262967936222,47.5541107055832
6,never,rotated,-1,0,0,0,0
6,never,rotated,0,49.4588437822832,9.3992357575129,31.0363416975579,67.8813458670085
6,never,rotated,1,112.880918439163,24.23563636195,65.3790711697412,160.382765708585
7,never,original,-8,19.8631711398081,10.7242406018756,-1.15634043986808,40.8826827194843
7,never,original,-7,13.9954456332368,10.9215980375745,-7.41088652040923,35.4017777868829
7,never,original,-6,8.8414496747631,10.5056462913652,-11.7496170563128,29.432516405839
7,never,original,-5,37.4340034169122,12.7901067829546,12.3653941223211,62.5026127115032
7,never,original,-4,24.5064316217814,13.8848999293301,-2.7079722397056,51.7208354832684
7,never,original,-3,-25.0581561556499,8.31689874539365,-41.3592776966215,-8.75703461467835
7,never,original,-2,-18.7847409571648,9.67944488561499,-37.7564529329702,0.186971018640573
7,never,original,-1,0,0,0,0
7,never,original,0,55.1192278421414,9.81496218743773,35.8819019547634,74.3565537295193
7,never,original,1,51.4177124300321,25.6029545425144,1.2359215267039,101.59950333336
7,never,rotated,-8,-1.21564763101296,10.7242406018756,-22.2351592106892,19.8038639486632
7,never,rotated,-7,-4.07211331318123,10.9215980375745,-25.4784454668273,17.3342188404648
7,never,rotated,-6,-6.21484944725196,10.5056462913652,-26.8059161783278,14.3762172838239
7,never,rotated,-5,25.3889641193001,12.7901067829546,0.320354824709042,50.4575734138912
7,never,rotated,-4,15.4726521485724,13.8848999293301,-11.7417517129146,42.6870560100594
7,never,rotated,-3,-31.0806758044559,8.31689874539365,-47.3817973454275,-14.7795542634844
7,never,rotated,-2,-21.7960007815678,9.67944488561499,-40.7677127573732,-2.82428880576244
7,never,rotated,-1,0,0,0,0
7,never,rotated,0,58.1304876665444,9.81496218743773,38.8931617791664,77.3678135539223
7,never,rotated,1,57.4402320788381,25.6029545425144,7.25844117550993,107.622022982166
8,never,original,-8,57.5455016704345,11.1360844027302,35.7187762410833,79.3722270997857
8,never,original,-7,47.334080054979,11.0231404207847,25.7287248302411,68.939435279717
8,never,original,-6,37.3756444100172,10.8711248390518,16.0682397254756,58.6830490945588
8,never,original,-5,59.2155146295518,12.9268930763735,33.8788041998598,84.5522250592438
8,never,original,-4,39.3491134204574,13.9778419251721,11.9525432471202,66.7456835937947
8,never,original,-3,-15.9610201999114,8.42244008508412,-32.4690027666763,0.546962366853506
8,never,original,-2,-13.9753647638439,9.73299074751875,-33.0520266289807,5.10129710129281
8,never,original,-1,0,0,0,0
8,never,original,0,48.1560103983394,9.77601174164244,28.9950273847202,67.3169934119586
8,never,original,1,37.6394475844681,25.8964552682905,-13.1176047413814,88.3964999103175
8,never,rotated,-8,-1.59015871401121,11.1360844027302,-23.4168841433624,20.23656671534
8,never,rotated,-7,-3.35362884597447,11.0231404207847,-24.9589840707124,18.2517263787635
8,never,rotated,-6,-4.86411300744403,10.8711248390518,-26.1715176919856,16.4432916770975
8,never,rotated,-5,25.4237086955828,12.9268930763735,0.0869982658908235,50.7604191252748
8,never,rotated,-4,14.0052589699807,13.9778419251721,-13.3913112033566,41.401829143318
8,never,rotated,-3,-32.8569231668959,8.42244008508412,-49.3649057336607,-16.348940600131
8,never,rotated,-2,-22.4233162473362,9.73299074751875,-41.4999781124729,-3.34665438219943
8,never,rotated,-1,0,0,0,0
8,never,rotated,0,56.6039618818316,9.77601174164244,37.4429788682125,75.7649448954508
8,never,rotated,1,54.5353505514526,25.8964552682905,3.77829822560313,105.292402877302
9,never,original,-8,18.0156554200256,10.6787753062288,-2.91474418018288,38.9460550202341
9,never,original,-7,6.09162188779685,10.7123566256308,-14.9045970984396,27.0878408740333
9,never,original,-6,-4.93742356215798,10.5202925232115,-25.5571969076526,15.6823497833366
9,never,original,-5,22.2175218089643,12.5696837556024,-2.41905835201649,46.854101969945
9,never,original,-4,21.6147766755247,13.4387076997343,-4.72509041595464,47.9546437670039
9,never,original,-3,-23.3144813224577,8.41212642200494,-39.8022491095873,-6.82671353532797
9,never,original,-2,-20.460975776686,9.75589051026871,-39.5825211768127,-1.33943037655934
9,never,original,-1,0,0,0,0
9,never,original,0,62.9235754757756,9.5979198923609,44.1116524867482,81.7354984648029
9,never,original,1,102.526863551257,24.2873082261408,54.9237394280214,150.129987674493
9,never,rotated,-8,6.7858214051756,10.6787753062288,-14.1445781950329,27.7162210053841
9,never,rotated,-7,-3.53395012493172,10.7123566256308,-24.5301691111682,17.4622688613047
9,never,rotated,-6,-12.9587335727651,10.5202925232115,-33.5785069182597,7.66103977272947
9,never,rotated,-5,15.8004738004785,12.5696837556024,-8.83610636050221,40.4370539614593
9,never,rotated,-4,16.8019906691604,13.4387076997343,-9.53787642231892,43.1418577606397
9,never,rotated,-3,-26.5230053267005,8.41212642200494,-43.0107731138302,-10.0352375395708
9,never,rotated,-2,-22.0652377788074,9.75589051026871,-41.1867831789341,-2.94369237868077
9,never,rotated,-1,0,0,0,0
9,never,rotated,0,64.527837477897,9.5979198923609,45.7159144888696,83.3397604669243
9,never,rotated,1,105.7353875555,24.2873082261408,58.1322634322642,153.338511678736
10,never,original,-8,23.6283060124808,10.5855583441841,2.88061165788,44.3760003670815
10,never,original,-7,38.8059355485353,10.2156884490547,18.7831861883882,58.8286849086825
10,never,original,-6,41.8135423721048,10.0564753004727,22.1028507831784,61.5242339610313
10,never,original,-5,34.5295662662309,11.2706349760285,12.4391217132151,56.6200108192468
10,never,original,-4,52.0379624408664,12.5511703668228,27.4376685218937,76.6382563598391
10,never,original,-3,20.7216977520476,7.92867470641844,5.18149532746745,36.2619001766277
10,never,original,-2,31.6914306914123,9.22298579120413,13.6143785406522,49.7684828421724
10,never,original,-1,0,0,0,0
10,never,original,0,42.2519764609934,9.31714156664478,23.9903789903696,60.5135739316172
10,never,original,1,102.787987444101,23.0107568147719,57.6869040871481,147.889070801054
10,never,rotated,-8,-25.1051162786258,10.5855583441841,-45.8528106332266,-4.35742192402507
10,never,rotated,-7,-2.9655692724132,10.2156884490547,-22.9883186325604,17.0571800877339
10,never,rotated,-6,7.00395502131442,10.0564753004727,-12.7067365676121,26.7146466102409
10,never,rotated,-5,6.6818963855986,11.2706349760285,-15.4085481674173,28.7723409386145
10,never,rotated,-4,31.1522100303922,12.5511703668228,6.55191611141947,55.7525039493648
10,never,rotated,-3,6.79786281173142,7.92867470641844,-8.74233961284871,22.3380652363116
10,never,rotated,-2,24.7295132212542,9.22298579120413,6.65246107049415,42.8065653720143
10,never,rotated,-1,0,0,0,0
10,never,rotated,0,49.2138939311515,9.31714156664478,30.9522964605277,67.4754914017752
10,never,rotated,1,116.711822384417,23.0107568147719,71.6107390274642,161.81290574137
11,never,original,-8,25.7050992065661,11.2078908287363,3.73763318224291,47.6725652308894
11,never,original,-7,16.3776454473011,11.4322272765823,-6.02952001480016,38.7848109094024
11,never,original,-6,8.41483518244948,11.0107063272894,-13.1661492190377,29.9958195839366
11,never,original,-5,48.7696194783803,13.4131084964936,22.4799268252527,75.0593121315078
11,never,original,-4,27.6234792969689,14.495741141368,-0.78817334011239,56.0351319340502
11,never,original,-3,-23.698920428438,8.6872778516821,-40.7259850177349,-6.67185583914111
11,never,original,-2,-8.87729733486094,10.823714404514,-30.0917775677084,12.3371828979866
11,never,original,-1,0,0,0,0
11,never,original,0,62.7208537353412,10.0870566398748,42.9502227211867,82.4914847494958
11,never,original,1,56.3680609432215,26.7454842673485,3.94691177921848,108.789210107225
11,never,rotated,-8,-1.39237682616926,11.2078908287363,-23.3598428504925,20.575089198154
11,never,rotated,-7,-6.84876258075779,11.4322272765823,-29.2559280428591,15.5584028813435
11,never,rotated,-6,-10.9405048409329,11.0107063272894,-32.5214892424201,10.6404795605542
11,never,rotated,-5,33.2853474596743,13.4131084964936,6.9956548065468,59.5750401128019
11,never,rotated,-4,16.0102752829394,14.495741141368,-12.4013773541418,44.4219279200207
11,never,rotated,-3,-31.441056437791,8.6872778516821,-48.4681210270879,-14.4139918484941
11,never,rotated,-2,-12.7483653395374,10.823714404514,-33.9628455723849,8.46611489331007
11,never,rotated,-1,0,0,0,0
11,never,rotated,0,66.5919217400177,10.0870566398748,46.8212907258632,86.3625527541723
11,never,rotated,1,64.1101969525745,26.7454842673485,11.6890477885715,116.531346116577
12,never,original,-8,61.9070158205482,11.1532040746051,40.0467358343221,83.7672958067742
12,never,original,-7,31.5460652144383,11.1391225868922,9.71338494412952,53.3787454847471
12,never,original,-6,3.33718156165352,10.8684178001237,-17.9649173265889,24.6392804498959
12,never,original,-5,33.6896329385032,12.385392842719,9.41426296677398,57.9650029102325
12,never,original,-4,54.1407507511605,13.4532478423829,27.7723849800899,80.5091165222311
12,never,original,-3,5.32730334569093,8.5393512529001,-11.4098251099933,22.0644318013751
12,never,original,-2,1.01259483411745,10.6548054331736,-19.8708238149028,21.8960134831377
12,never,original,-1,0,0,0,0
12,never,original,0,60.3287664187139,9.87609339863848,40.9716233573825,79.6859094800453
12,never,original,1,111.284723297388,24.8343115194459,62.6094727192735,159.959973875502
12,never,rotated,-8,14.4990460519617,11.1532040746051,-7.36123393426431,36.3593260381878
12,never,rotated,-7,-9.08933744435006,11.1391225868922,-30.9220177146588,12.7433428259587
12,never,rotated,-6,-30.5256539873368,10.8684178001237,-51.8277528755792,-9.22355509909437
12,never,rotated,-5,6.599364499311,12.385392842719,-17.6760054724183,30.8747344710403
12,never,rotated,-4,33.8230494217663,13.4532478423829,7.45468365069575,60.1914151928369
12,never,rotated,-3,-8.21783087390519,8.5393512529001,-24.9549593295894,8.51929758177901
12,never,rotated,-2,-5.75997227568061,10.6548054331736,-26.6433909247008,15.1234463733396
12,never,rotated,-1,0,0,0,0
12,never,rotated,0,67.1013335285119,9.87609339863848,47.7441904671805,86.4584765898434
12,never,rotated,1,124.829857516984,24.8343115194459,76.1546069388696,173.505108095098
13,never,original,-8,28.1591842959753,11.1616800645873,6.28229136938415,50.0360772225665
13,never,original,-7,38.2938391296758,10.5481921579952,17.6193825000053,58.9682957593464
13,never,original,-6,40.1502586746258,10.38810713877,19.7895686826367,60.510948666615
13,never,original,-5,36.7355373260167,11.721318320769,13.7617534173095,59.7093212347239
13,never,original,-4,51.0669330879329,13.0886733012313,25.4131334175196,76.7207327583462
13,never,original,-3,18.9916370954192,8.28959473947091,2.74403140605624,35.2392427847822
13,never,original,-2,34.7707701355991,10.1171076410818,14.9412391590787,54.6003011121195
13,never,original,-1,0,0,0,0
13,never,original,0,42.1293880025078,9.47415246093654,23.5600491790722,60.6987268259434
13,never,original,1,99.9838511571612,24.4175808205793,52.1253927488258,147.842309565497
13,never,rotated,-8,-21.8670962598904,11.1616800645873,-43.7439891864816,0.00979666670073343
13,never,rotated,-7,-4.58582991820907,10.5481921579952,-25.2602865478796,16.0886267114615
13,never,rotated,-6,4.41720113472175,10.38810713877,-15.9434888572674,24.7778911267109
13,never,rotated,-5,8.14909129409345,11.721318320769,-14.8246926146138,31.1228752028007
13,never,rotated,-4,29.6270985639904,13.0886733012313,3.97329889357716,55.2808982344037
13,never,rotated,-3,4.6984140794576,8.28959473947091,-11.5491916099054,20.9460197688206
13,never,rotated,-2,27.6241586276183,10.1171076410818,7.79462765109791,47.4536896041387
13,never,rotated,-1,0,0,0,0
13,never,rotated,0,49.2759995104886,9.47415246093654,30.706660687053,67.8453383339243
13,never,rotated,1,114.277074173123,24.4175808205793,66.4186157647874,162.135532581458
14,never,original,-8,25.1271182485598,11.1734137326704,3.22722733252579,47.0270091645937
14,never,original,-7,9.72267143405735,11.1895322460947,-12.2088117682882,31.6541546364029
14,never,original,-6,-4.54885300805428,10.99447078433,-26.098015745341,17.0003097292324
14,never,original,-5,33.0425773720697,13.1999525407274,7.17067039224392,58.9144843518955
14,never,original,-4,22.3086667345251,14.0330142523459,-5.19604120007283,49.813374669123
14,never,original,-3,-24.8257128303473,8.86601026215024,-42.2030929441618,-7.44833271653282
14,never,original,-2,-13.41534119868,10.8627178023153,-34.706268091218,7.87558569385791
14,never,original,-1,0,0,0,0
14,never,original,0,69.3530769846663,9.88217757941325,49.9840089290163,88.7221450403163
14,never,original,1,106.512392780719,25.6366823221131,56.2644954293777,156.760290132061
14,never,rotated,-8,7.75156154173622,11.1734137326704,-14.1483293742977,29.6514524577702
14,never,rotated,-7,-5.1706628860771,11.1895322460947,-27.1021460884226,16.7608203162685
14,never,rotated,-6,-16.9599649414997,10.99447078433,-38.5091276787864,4.58919779578707
14,never,rotated,-5,23.1136878253134,13.1999525407274,-2.75821915451238,48.9855948051392
14,never,rotated,-4,14.8619995744579,14.0330142523459,-12.6427083601401,42.3667075090558
14,never,rotated,-3,-29.7901576037254,8.86601026215024,-47.1675377175399,-12.412777489911
14,never,rotated,-2,-15.8975635853691,10.8627178023153,-37.1884904779071,5.39336330716884
14,never,rotated,-1,0,0,0,0
14,never,rotated,0,71.8352993713554,9.88217757941325,52.4662313157054,91.2043674270053
14,never,rotated,1,111.476837554097,25.6366823221131,61.2289402027558,161.724734905439
15,never,original,-8,29.0742898693473,11.0465513923341,7.42304914037248,50.7255305983222
15,never,original,-7,38.4075119287216,10.5382992667083,17.7524453659733,59.0625784914698
15,never,original,-6,40.2298860192814,10.3961768614743,19.8533793707917,60.6063926677711
15,never,original,-5,36.7326930650301,11.6740707365243,13.8515144214425,59.6138717086178
15,never,original,-4,51.1417016259939,12.9277358899419,25.8033392817078,76.4800639702801
15,never,original,-3,19.0668863708985,8.27506825651127,2.84775258813646,35.2860201536606
15,never,original,-2,34.8163741522144,10.1738464072601,14.8756351939845,54.7571131104442
15,never,original,-1,0,0,0,0
15,never,original,0,42.2558398154541,9.39923576907488,23.8333377080674,60.6783419228409
15,never,original,1,98.4749105075192,24.235636444365,50.9730630765639,145.976757938475
15,never,rotated,-8,-21.3467378699668,11.0465513923341,-42.9979785989416,0.304502859008082
15,never,rotated,-7,-4.81051184783334,10.5382992667083,-25.4655784105816,15.8445547149149
15,never,rotated,-6,4.21486620548565,10.3961768614743,-16.1616404430041,24.5913728539754
15,never,rotated,-5,7.9206772139935,11.6740707365243,-14.9605014295941,30.8018558575811
15,never,rotated,-4,29.5326897377165,12.9277358899419,4.19432739343029,54.8710520820027
15,never,rotated,-3,4.66087844538023,8.27506825651127,-11.5582553373818,20.8800122281423
15,never,rotated,-2,27.6133701894552,10.1738464072601,7.67263123122537,47.5541091476851
15,never,rotated,-1,0,0,0,0
15,never,rotated,0,49.4588437782133,9.39923576907488,31.0363416708265,67.8813458856001
15,never,rotated,1,112.880918433038,24.235636444365,65.3790710020822,160.382765863993
16,never,original,-8,29.0742898669006,11.0465601719465,7.42303192988552,50.7255478039156
16,never,original,-7,38.4075119266828,10.538307551935,17.7524291248902,59.0625947284755
16,never,original,-6,40.2298860177677,10.3961851432396,19.853363137018,60.6064088985173
16,never,original,-5,36.7326930631454,11.6740794587689,13.8514973239583,59.6138888023326
16,never,original,-4,51.1417016241066,12.9277455959233,25.8033202560968,76.4800829921163
16,never,original,-3,19.0668863685851,8.27507533688525,2.84773870829,35.2860340288802
16,never,original,-2,34.816374150048,10.1738550978228,14.8756181583153,54.7571301417806
16,never,original,-1,0,0,0,0
16,never,original,0,42.255839813647,9.39924305346941,23.833323428847,60.6783561984471
16,never,original,1,98.4749105047319,24.2356551743726,50.9730263629616,145.976794646502
16,never,rotated,-8,-21.3467378695674,11.0465601719465,-42.9979958065824,0.304520067447665
16,never,rotated,-7,-4.81051184743255,10.538307551935,-25.4655946492252,15.8445709543601
16,never,rotated,-6,4.21486620600485,10.3961851432396,-16.1616566747448,24.5913890867545
16,never,rotated,-5,7.92067721373518,11.6740794587689,-14.9605185254519,30.8018729529223
16,never,rotated,-4,29.5326897370489,12.9277455959233,4.19430836903912,54.8710711050586
16,never,rotated,-3,4.66087844387996,8.27507533688525,-11.5582692164151,20.8800261041751
16,never,rotated,-2,27.6133701876954,10.1738550978228,7.67261419596274,47.5541261794281
16,never,rotated,-1,0,0,0,0
16,never,rotated,0,49.4588437759996,9.39924305346941,31.0363273911996,67.8813601607997
16,never,rotated,1,112.880918429437,24.2356551743726,65.3790342876667,160.382802571207
17,never,original,-8,18.1266707502376,10.7289884065537,-2.90214652660772,39.1554880270828
17,never,original,-7,13.5362255407167,10.9247318764919,-7.87624893720742,34.9487000186408
17,never,original,-6,8.71343523525757,10.5255179108326,-11.9165798699744,29.3434503404895
17,never,original,-5,35.8830713850255,12.7829727680909,10.8284447595672,60.9376980104838
17,never,original,-4,22.1115636768382,13.8412299577774,-5.01724704040562,49.2403743940819
17,never,original,-3,-26.7764567210591,8.28995631503137,-43.0247710985206,-10.5281423435977
17,never,original,-2,-19.0795429522181,9.69001373363094,-38.0719698701347,-0.087116034301431
17,never,original,-1,0,0,0,0
17,never,original,0,53.5968692418044,9.84551804766184,34.2996538683872,72.8940846152216
17,never,original,1,48.9653350120196,25.6512845610538,-1.31118272764583,99.2418527516849
17,never,rotated,-8,-1.318616492189,10.7289884065537,-22.3474337690343,19.7102007846563
17,never,rotated,-7,-3.13116352422034,10.9247318764919,-24.5436380021445,18.2813109537038
17,never,rotated,-6,-5.17605565218997,10.5255179108326,-25.8060707574219,15.453959453042
17,never,rotated,-5,24.7714786750675,12.7829727680909,-0.283147950390784,49.8261053005257
17,never,rotated,-4,13.7778691443696,13.8412299577774,-13.3509415728741,40.9066798616134
17,never,rotated,-3,-32.3322530760382,8.28995631503137,-48.5805674534996,-16.0839386985767
17,never,rotated,-2,-21.8574411297076,9.69001373363094,-40.8498680476242,-2.86501421179094
17,never,rotated,-1,0,0,0,0
17,never,rotated,0,56.3747674192939,9.84551804766184,37.0775520458767,75.6719827927111
17,never,rotated,1,54.5211313669986,25.6512845610538,4.24461362733319,104.797649106664
18,never,original,-8,55.7502726977564,10.7279011344326,34.7235864742685,76.7769589212444
18,never,original,-7,28.5728128034491,10.7042803518713,7.59242331378127,49.5532022931169
18,never,original,-6,4.57019552142538,10.5162223532055,-16.0416002908574,25.1819913337081
18,never,original,-5,25.6128003229091,11.986900983347,2.11847439554893,49.1071262502694
18,never,original,-4,52.4657258730923,12.9185351524441,27.1453969743019,77.7860547718827
18,never,original,-3,4.56945157706004,8.14924560533467,-11.4030698093959,20.541972963516
18,never,original,-2,-8.01194349954468,9.70004971094743,-27.0240409330016,11.0001539339123
18,never,original,-1,0,0,0,0
18,never,original,0,53.9605515529581,9.59015382467156,35.1638500566018,72.7572530493143
18,never,original,1,104.775039252127,23.6655425340263,58.3905758854359,151.159502618819
