reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg1,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,wind_direction,-.768890497211825,473.1087377897488,0,0,0,0,0,0,.0003266990804806,-.0258958918097453,-.0098729627207122,-.0020979713293593,.0058013240185404,.0022327142287901,-.0035241336567651,,,,,,,,,,,,
evreg1,av_wind_speed,119.6855430073635,473.1087377897488,0,0,0,0,0,0,-.0258958918097453,12.34718510416067,-1.213288484887741,2.02408416752125,-.3245863742272084,2.986042759274665,5.882207255945482,,,,,,,,,,,,
evreg1,1bn.relative_year_bin_aux#1.treat,-29.56567994764983,473.1087377897488,0,0,0,0,0,0,-.0098729627207122,-1.213288484887741,190.4453688489804,25.36473035047554,37.05783440038871,-61.15223970619095,-164.7243375352373,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux#1.treat,3.832259175494286,473.1087377897488,0,0,0,0,0,0,-.0020979713293593,2.02408416752125,25.36473035047554,112.0276958674975,71.31451629467637,23.27506254038373,93.35383869126862,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux#1.treat,-16.34433838000638,473.1087377897488,0,0,0,0,0,0,.0058013240185404,-.3245863742272084,37.05783440038871,71.31451629467637,128.0754564605734,7.684930941226734,153.9579053784525,,,,,,,,,,,,
evreg1,5.relative_year_bin_aux#1.treat,54.025766071865,473.1087377897488,0,0,0,0,0,0,.0022327142287901,2.986042759274665,-61.15223970619095,23.27506254038373,7.684930941226734,115.7761092035817,206.9521585582965,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux#1.treat,195.3780011794585,473.1087377897488,0,0,0,0,0,0,-.0035241336567651,5.882207255945482,-164.7243375352373,93.35383869126862,153.9579053784525,206.9521585582965,1136.05327791324,,,,,,,,,,,,
evreg2,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1.downup_ac_pop,5.961136888600129,473.1087377897488,0,0,0,0,0,0,1.395630711908179,-.0053522814213571,.2739467350014922,.0062757774760882,.4842091247725218,-.5735576567398238,.1399866033805275,-1.645102846790531,-.2968236220719249,-.4231200825137825,-.5424771714065159,-.2347284005121173,-.730669279221025,-4.13452665935007,.2189296263872129,.1435201759891671,.7634562912902979,-.4447275305011255,1.054127507639905
evreg2,wind_direction,-.768952651301342,473.1087377897488,0,0,0,0,0,0,-.0053522814213571,.0003266884890693,-.0258779288445282,-.0036087623502329,-.001414775120174,.0097278182098768,.0034071991428203,.0045884918885541,.0007286553983017,.0011712495535542,.001195299346302,.0000265695955018,.0021524947461774,.0394471360047947,-.0125852422766192,-.0012913246969349,-.0077948061748703,-.0022063265708089,-.0162525648429449
evreg2,av_wind_speed,119.6597459646714,473.1087377897488,0,0,0,0,0,0,.2739467350014922,-.0258779288445282,12.34334805122624,-1.742481975807192,1.695965741419957,-1.078177967438932,2.860340794856627,3.258727609372582,-.1424931847548292,-.1728378973245247,-.0888620133343237,-.0706292633159312,-.3770006108595079,-3.651842635683554,1.02630002916893,.6283726653010537,1.511666843892526,.2432516585530943,5.306725250890183
evreg2,1bn.relative_year_bin_aux#1.treat,-31.76451238345995,473.1087377897488,0,0,0,0,0,0,.0062757774760882,-.0036087623502329,-1.742481975807192,289.5549858250311,58.47169157068164,32.564622020486,-78.37270564258029,-214.3040631608976,.9621246769199611,.1590022137214511,-.1037346308483909,.3187857908319107,-.4774247319648037,77.66998365999436,-207.0317385533114,-69.82611600932458,-5.50780303857445,27.04628503494064,84.72551094533625
evreg2,2.relative_year_bin_aux#1.treat,-9.990657428376785,473.1087377897488,0,0,0,0,0,0,.4842091247725218,-.001414775120174,1.695965741419957,58.47169157068164,166.6427847930839,112.0677322028944,41.69728213209271,126.3593789037514,.4972663519546798,.1621897399139462,.1044059013863415,.4185436160777542,1.502484803315916,70.66725148046832,-45.8257572310949,-126.559626793233,-75.42231199007968,-49.19555463921662,-86.55339607931327
evreg2,3.relative_year_bin_aux#1.treat,-17.37524066006043,473.1087377897488,0,0,0,0,0,0,-.5735576567398238,.0097278182098768,-1.078177967438932,32.564622020486,112.0677322028944,231.1067688206267,59.26035420915351,323.2343089943072,.2397908092063268,.4462515692820173,1.018569886225294,.9749882569248436,3.522671929451415,99.79486429671155,-3.425351817418445,-78.58618592624141,-187.3614026491023,-92.88978353388704,-298.2810739240221
evreg2,5.relative_year_bin_aux#1.treat,49.36233962116703,473.1087377897488,0,0,0,0,0,0,.1399866033805275,.0034071991428203,2.860340794856627,-78.37270564258029,41.69728213209271,59.26035420915351,173.6440290902647,280.1623258242435,-.0116024614960069,.0021524258133745,.2338484270887832,.530845498328691,.9630571375623402,25.55439413515163,35.77943520046482,-31.79445824136509,-83.91122780008382,-119.4456609861312,-166.960683769516
evreg2,6.relative_year_bin_aux#1.treat,178.6774755138286,473.1087377897488,0,0,0,0,0,0,-1.645102846790531,.0045884918885541,3.258727609372582,-214.3040631608976,126.3593789037514,323.2343089943072,280.1623258242435,1517.746331971648,-.526971948217355,.7687527733578979,1.746012321097249,.8294879162275532,6.373782798707737,235.4674054098087,129.9453503931907,-70.84907261628274,-296.583692557606,-171.3528444931221,-879.8853953366319
