reg,acq,ymean2,ymean,report_constant,drop_singletons,N_clust,N_clust2,N_clust1,N_clustervars,sumweights,r2_within,ll0,ll,rmse,r2_a_within,F,r2_a,r2,mss,rss,tss_within,tss,df_r,df_a,num_singletons,converged,ic,df_m,rank,N_full,N_hdfe,N,mod,fespec,smpl,cmdlinejl,flinejl,cmdline,estat_cmd,predict,marginsnotok,absvars,title2,title,model,indepvars,depvar,title3,clustvar2,clustvar1,clustvar,vce,vcetype,properties,cmd,_r_z__CL,_r_z_abs__CL,_estimates_name
evreg1,398,,148.6896279677523,0,1,478918,2440656,478918,2,16706004,.000020650411512,-144679001.0363857,-134631021.3387961,842.1381894851571,.0000197074738695,5.707801894163283,.6360846901958588,.6996835081590683,22779311346936.61,9777281857426.707,9777483766490.037,32556593204363.31,478917,2919574,0,1,28,13,13,16706004,2,16706004,moderator,fe1,Rural,"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + relative_year_bin_aux + treat + relative_year_bin_aux&treat + wind_direction + av_wind_speed  + fe( unique_small_grid_id )&fe( cohort ) + fe( ac_uq_id )&fe( mon,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed, absorb(unique_small_grid_id#cohort ac_uq_id#monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",reghdfejl_estat,reghdfejl_p,Residuals SCore,i.unique_small_grid_id#i.cohort i.ac_uq_id#i.monthyear#i.cohort,Absorbing 2 HDFE groups,HDFE linear regression with Julia,ols,ib6.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed,countk,Statistics cluster-robust,unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,cluster,Robust,b V,reghdfejl,t,|t|,evreg1
evreg2,398,148.6896279677523,148.6896279677523,0,1,478918,2440656,478918,2,16706004,.000020650411512,-144679001.0363857,-134631021.3387961,842.1381894851571,.0000197074738695,5.707801894163283,.6360846901958588,.6996835081590683,22779311346936.61,9777281857426.707,9777483766490.037,32556593204363.31,478917,2919574,0,1,28,13,13,16706004,2,16706004,rice_prod_aclvl_ahigh,fe1,Rural,"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + relative_year_bin_aux + treat + relative_year_bin_aux&treat + wind_direction + av_wind_speed  + fe( unique_small_grid_id )&fe( cohort ) + fe( ac_uq_id )&fe( mon,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh wind_direction av_wind_speed, absorb(unique_small_grid_id#cohort ac_uq_id#monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",reghdfejl_estat,reghdfejl_p,Residuals SCore,i.unique_small_grid_id#i.cohort i.ac_uq_id#i.monthyear#i.cohort,Absorbing 2 HDFE groups,HDFE linear regression with Julia,ols,ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh wind_direction av_wind_speed,countk,Statistics cluster-robust,unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,cluster,Robust,b V,reghdfejl,t,|t|,evreg2
