reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26
evreg3,1.Le3_abs#1.rice_harvarea_aclvl_ahigh,-8.923219380887481,122.8774302807586,-3.46352720651383,-4.55347160765225,-8.526455412059489,-5.001768851257498,-5.458561230694265,-11.02850107043894,-3.012459966246811,-6.709471265990149,-4.727976635407728,-4.790731600910112,-5.07936033214893,-4.411043841672543,18.52161510533647,22.59595706663087,35.309040551992,24.22370817689033,25.62525586834023,35.38311574046444,18.47936232892337,31.33746237891161,25.63065817991443,24.04209853079208,26.54966073782067,23.93440124053377,-1.757348665343981,.0164449048491394
evreg3,1.Le4_abs#1.rice_harvarea_aclvl_ahigh,-12.57467818611844,122.8774302807586,-3.162739747794975,-3.574211130960825,-4.974743359571939,-7.206363354698032,-5.854569319630757,-10.66991529091071,-3.036775881243862,-6.074669323477473,-4.519698535158658,-4.28504729154475,-4.261779899633424,-4.240451939088083,18.35620443917491,20.52271404009323,24.22370817689033,34.53161481009231,29.85626825818267,38.67669845228942,18.67721553230035,30.60530367996314,27.14453804750466,25.34605244047492,27.08357795547657,26.47354125820038,-5.707106440940299,.0091106452699755
evreg3,1.Le5_abs#1.rice_harvarea_aclvl_ahigh,-32.63374943628971,122.8774302807586,-3.845706827636142,-4.192546665298482,-5.458954906634601,-5.904672926903128,-9.443132869372121,-15.90148821976628,-3.535659182903666,-7.946232077823773,-5.728407087167925,-5.342093109646751,-5.50121074244613,-4.349914688219078,20.8340953938157,22.68105671807426,25.62525586834023,29.85626825818267,47.4046557973854,56.73515158274564,21.94071816474555,38.3056987050787,33.15709530760643,28.63932236375121,29.20393395058101,26.5249030860282,-10.66703782343899,.0051554852684901
evreg3,1.Le6_abs#1.rice_harvarea_aclvl_ahigh,-55.05746850653614,122.8774302807586,-8.492904945781861,-8.89860908329001,-11.18059100667033,-11.05500537142024,-16.28807329429054,-48.71644051773909,-5.538961867788958,-15.1551574622385,-11.7703834554144,-11.96394160024321,-10.4105660465355,-7.901883258023327,29.98502709743851,31.5693261565301,35.38311574046444,38.67669845228942,56.73515158274564,165.2063696641999,17.4423948917574,45.02741764188872,47.16386995018624,44.06750457430715,41.56097164339999,35.22028284120535,-30.61832453832039,-.0028163899662013
evreg3,1.La1_abs#1.rice_harvarea_aclvl_ahigh,-17.35478576571472,122.8774302807586,-2.378279227021124,-2.639354454081472,-3.040478329598637,-3.088809235628368,-3.605476644029439,-5.692263829583187,-5.282354128423735,-4.947530173606154,-3.249185562745694,-2.830321113926735,-2.963295904853335,-2.103271039251106,17.70097614488389,18.80933449800266,18.47936232892337,18.67721553230035,21.94071816474555,17.4423948917574,50.46535145556955,27.06915426957319,19.97003473418875,15.69339827952475,15.3760721501605,13.01162104465047,-1.529321121844526,.0162295956485173
evreg3,1.La2_abs#1.rice_harvarea_aclvl_ahigh,-36.14886756943694,122.8774302807586,-4.904329202624108,-5.518501946657988,-6.810987468666877,-6.324010830702077,-8.241146409750826,-15.46847981465419,-4.893910103140795,-16.28003997082137,-7.55535884855375,-6.184443318235829,-5.221456928842349,-3.938755126007933,26.91526576952973,29.83708298332094,31.33746237891161,30.60530367996314,38.3056987050787,45.02741764188872,27.06915426957319,86.4614730920681,41.15208144329589,31.1319939830887,29.86659297507081,26.33642507005377,-14.41004292589449,.0093543541777769
evreg3,1.La3_abs#1.rice_harvarea_aclvl_ahigh,-19.39988223546796,122.8774302807586,-3.887510485164972,-4.343663411098334,-4.822815565954635,-4.785918547558407,-6.069675710515682,-12.1695296722283,-3.195310170289262,-7.572039772654715,-6.84169541472394,-5.509133338165624,-4.779730455986438,-3.774229482582458,23.19180215866433,25.07518981621024,25.63065817991443,27.14453804750466,33.15709530760643,47.16386995018624,19.97003473418875,41.15208144329589,46.25552552379216,31.645091006834,31.45280802900459,30.54115513946631,-17.18562812744331,.0131627955585322
evreg3,1.La4_abs#1.rice_harvarea_aclvl_ahigh,-15.38498007192252,122.8774302807586,-3.808388012639619,-4.279507823283114,-4.857203398144437,-4.480074085674957,-5.608620143652639,-12.3818885866197,-2.809226376484756,-6.284532597282024,-5.619758408579901,-7.414098093413093,-6.191879838950076,-4.389054904664076,20.41882145170025,22.24196060976596,24.04209853079208,25.34605244047492,28.63932236375121,44.06750457430715,15.69339827952475,31.1319939830887,31.645091006834,34.18854727472888,33.29640668766701,29.3147229055779,-9.351668440750998,.0202695271316921
evreg3,1.La5_abs#1.rice_harvarea_aclvl_ahigh,-11.80861869030516,122.8774302807586,-3.175866725732756,-4.420518547325726,-5.130828744253559,-4.433618424547292,-5.755990702493542,-10.86381594025397,-2.940243742709315,-5.338027957609371,-4.913591253476545,-6.205731351562481,-15.54416186649407,-8.554238909575394,20.46996391840789,24.55624310568395,26.54966073782067,27.08357795547657,29.20393395058101,41.56097164339999,15.3760721501605,29.86659297507081,31.45280802900459,33.29640668766701,57.5062358616202,41.05344523390595,-8.72620474737305,.0333273936115726
evreg3,1.La6_abs#1.rice_harvarea_aclvl_ahigh,-3.624558225174635,122.8774302807586,-3.009668705303266,-3.401654638949246,-4.438344688260322,-4.372090113855759,-4.518227051466041,-8.205754715463543,-2.077213538113315,-4.047939648243317,-3.935270610436705,-4.459688638840104,-8.617637424986478,-17.8540642958437,21.43183649553453,23.30319188788519,23.93440124053377,26.47354125820038,26.5249030860282,35.22028284120535,13.01162104465047,26.33642507005377,30.54115513946631,29.3147229055779,41.05344523390595,65.55168676445675,-.4338847676053594,.0227207554715795
evreg3,av_wind_speed,9.207329941864442,122.8774302807586,-4.01531817223589,-3.225331221005546,-7.669473086954604,-4.510405093232528,-2.302333868244767,-9.704316758929588,-1.421065819167012,-8.009519476271175,-6.057849971211042,-7.650141804597842,-5.882019312963418,-17.82126486453801,-8.85041782345559,-7.895561764630389,-1.757348665343981,-5.707106440940299,-10.66703782343899,-30.61832453832039,-1.529321121844526,-14.41004292589449,-17.18562812744331,-9.351668440750998,-8.72620474737305,-.4338847676053594,283.4607053751135,-.0572773792135951
evreg3,wind_direction,-.0707400892615096,122.8774302807586,-.0009317920341709,-.0053386655246491,.0017447823691485,.0076210715098878,.0088641738917187,.0219906641595512,.0069674705346969,.0132255261501836,.0037942450929679,-.0027869342792685,-.0022270592674418,-.0026582331640641,.00996995800943,.0171869197733763,.0164449048491394,.0091106452699755,.0051554852684901,-.0028163899662013,.0162295956485173,.0093543541777769,.0131627955585322,.0202695271316921,.0333273936115726,.0227207554715795,-.0572773792135951,.0019692515683555
evreg4,Le1_abs,3.07946266181741,122.8774302807586,4.02865599461106,3.292184239623421,3.39167108305364,2.980165629621555,3.956127126520255,9.354604596363183,2.123059693114869,4.974660315472518,3.765272282499189,3.697625239384483,3.022138135359346,2.744199986735232,-4.045204100849727,-3.30747476579379,-3.398718974559892,-3.000411125137579,-3.991732113173454,-9.412224021603198,-2.111615316133526,-4.973401986594993,-3.755373827051417,-3.673764705484611,-2.984285031090337,-2.712864831348049,-2.946592734430883,.0001671214980942
evreg4,Le2_abs,3.823785702415861,122.8774302807586,3.292184239623421,5.245381838626214,4.43976355944929,3.371168688264577,4.257899303875329,9.707592842182319,2.23058370663172,5.481830186373727,4.221479120860075,4.125880747828146,3.812001736190026,3.0093496816755,-3.343655200682381,-5.29106929690655,-4.473114511830029,-3.419843487208264,-4.328138840089946,-9.866209379121415,-2.222779529506146,-5.534637248078649,-4.266699175681226,-4.14133628476178,-3.80432171345335,-3.016685960340827,-2.463891448179802,-.0053809633770246
evreg4,Le3_abs,-2.254667450652216,122.8774302807586,3.39167108305364,4.43976355944929,8.303911893059782,4.754337612613842,5.434568161043387,11.96834447471304,2.64030057784459,6.876123547311339,4.675335234443446,4.688305308992676,4.603813757732793,4.145492140100085,-3.475524156149366,-4.515036190256056,-8.351788346019553,-4.840378787733122,-5.572044075373799,-12.24105867915497,-2.618888146191197,-6.93652694371417,-4.712975332946566,-4.672074688234389,-4.543139074311558,-4.111523082059077,-7.530418512028291,.0016704647470176
evreg4,Le4_abs,-.8455931110765214,122.8774302807586,2.980165629621555,3.371168688264577,4.754337612613842,6.724847867946151,5.687951536835579,11.22727642959357,2.661065928331943,6.114721451228106,4.367827971919826,4.079968487045421,3.732814104231791,4.125383564587147,-3.163019265854969,-3.529423148640823,-4.872003651598107,-6.879737433472683,-5.913794326024346,-11.79015092478693,-2.661655808715839,-6.347940809252523,-4.589324153669428,-4.210768366725215,-3.802067373042375,-4.250902457807149,-4.430714967837261,.0075046654885164
evreg4,Le5_abs,7.086386412311044,122.8774302807586,3.956127126520255,4.257899303875329,5.434568161043387,5.687951536835579,9.225803976938554,17.02028501345882,3.316497638199634,8.26793729335146,5.79624164349383,5.398448009240998,5.258949126296517,4.183264932866433,-4.17794181142923,-4.448575688342936,-5.582487426061872,-5.867421154019127,-9.478105165996196,-17.69271843836668,-3.331475375473395,-8.580766582649364,-6.105481708298971,-5.60513831717197,-5.401534347440387,-4.392244495548296,-1.828097433873632,.0075600868753311
evreg4,Le6_abs,16.7386218955391,122.8774302807586,9.354604596363183,9.707592842182319,11.96834447471304,11.22727642959357,17.02028501345882,53.30491819069454,6.112076795064779,16.58896050374888,12.73984786258936,12.91366632574006,10.9000229519371,8.42791158994228,-9.555532053689298,-9.882296291026288,-12.09075680914878,-11.40426941591749,-17.29237468041611,-53.93850588616132,-6.103851162764859,-16.81880423320636,-12.94609437477666,-13.01479097577098,-10.9266251488272,-8.518827193019613,-8.514857612180268,.0196708107312127
evreg4,La1_abs,-3.217215804176053,122.8774302807586,2.123059693114869,2.23058370663172,2.64030057784459,2.661065928331943,3.316497638199634,6.112076795064779,4.07215546322334,4.731127505826095,2.961392513015416,2.477889414230674,1.998693155238148,1.643383868038587,-2.068013667834845,-2.183404346032751,-2.598350328983094,-2.619844529713241,-3.267758439410211,-5.954042217147209,-4.060400520907027,-4.635660475923168,-2.860856608693158,-2.399150342177904,-1.929978257287998,-1.561119346742832,-1.797109936596124,.0048076047383873
evreg4,La2_abs,3.734115811667976,122.8774302807586,4.974660315472518,5.481830186373727,6.876123547311339,6.114721451228106,8.26793729335146,16.58896050374888,4.731127505826095,17.15237778547165,7.793034496179628,6.403024606032463,5.052596389339168,3.821249971695404,-4.935927179098112,-5.449631404684732,-6.834202470940233,-6.096815905264929,-8.269803893659272,-16.49735510949448,-4.695771678591546,-17.03278146570857,-7.653329639479748,-6.266558053010802,-4.903580259138854,-3.669726123226744,-7.37021235610413,.0115968279361522
evreg4,La3_abs,2.657354327061737,122.8774302807586,3.765272282499189,4.221479120860075,4.675335234443446,4.367827971919826,5.79624164349383,12.73984786258936,2.961392513015416,7.793034496179628,6.781701235910139,5.572533390623737,4.417256531519505,3.729487029689465,-3.69699178314525,-4.163049821393299,-4.616354524018572,-4.321469022407578,-5.75009974152136,-12.54917683615075,-2.924478309070816,-7.643320306618454,-6.618991842348596,-5.428940339532053,-4.27055942645872,-3.571864332619364,-5.15539267219216,.0023324197933649
evreg4,La4_abs,3.016605020146971,122.8774302807586,3.697625239384483,4.125880747828146,4.688305308992676,4.079968487045421,5.398448009240998,12.91366632574006,2.477889414230674,6.403024606032463,5.572533390623737,7.353832279808558,5.537991669591276,4.19552525429962,-3.58422759220826,-4.030225900406563,-4.598678161943462,-4.004223752635592,-5.313396113005493,-12.58998087198577,-2.429909051957103,-6.172309281815937,-5.322526970835177,-7.138619809847592,-5.326609474014459,-3.958454375368405,-6.777454525574235,-.0039127071235053
evreg4,La5_abs,-3.115910267170304,122.8774302807586,3.022138135359346,3.812001736190026,4.603813757732793,3.732814104231791,5.258949126296517,10.9000229519371,1.998693155238148,5.052596389339168,4.417256531519505,5.537991669591276,13.48311561788192,8.043200312961813,-2.88598975578334,-3.696597009062991,-4.501942475036256,-3.636133214887154,-5.140210349694128,-10.50358654026922,-1.956868997022437,-4.802801359140558,-4.152164959791664,-5.321351519467771,-13.28235381225874,-7.808001436831275,-5.191548348586277,-.005192478198255
evreg4,La6_abs,-4.151142564819049,122.8774302807586,2.744199986735232,3.0093496816755,4.145492140100085,4.125383564587147,4.183264932866433,8.42791158994228,1.643383868038587,3.821249971695404,3.729487029689465,4.19552525429962,8.043200312961813,18.83627347218362,-2.664220213557291,-2.952926944154739,-4.080253096853178,-4.119184506768746,-4.216175226652546,-8.240684575626904,-1.589952014768787,-3.565960318789892,-3.410483337569802,-3.875126506841291,-7.707222387204361,-18.46667724983818,-17.99855805192117,-.0022896076035408
evreg4,1.Le1_abs#1.rice_prod_aclvl_ahigh,-4.346515821302536,122.8774302807586,-4.045204100849727,-3.343655200682381,-3.475524156149366,-3.163019265854969,-4.17794181142923,-9.555532053689298,-2.068013667834845,-4.935927179098112,-3.69699178314525,-3.58422759220826,-2.88598975578334,-2.664220213557291,22.64183796201498,17.11264168383706,16.85360457032617,16.60474227558547,18.85400908862362,28.047187039886,15.87059124811629,24.34097090623498,20.88964094654346,18.50874906332543,18.3492080566201,19.07309650643673,-10.29015794801489,.0065143860014948
evreg4,1.Le2_abs#1.rice_prod_aclvl_ahigh,-10.90708247394511,122.8774302807586,-3.30747476579379,-5.29106929690655,-4.515036190256056,-3.529423148640823,-4.448575688342936,-9.882296291026288,-2.183404346032751,-5.449631404684732,-4.163049821393299,-4.030225900406563,-3.696597009062991,-2.952926944154739,17.11264168383706,25.50622245052455,20.56084527017991,18.47658159316142,20.42685332924214,29.42434250120845,16.63525398200898,26.95895927532995,22.55231554564038,20.14526986710832,22.20263801213274,20.72362335273543,-8.808559206431797,.0153081324222786
evreg4,1.Le3_abs#1.rice_prod_aclvl_ahigh,-10.5334244075987,122.8774302807586,-3.398718974559892,-4.473114511830029,-8.351788346019553,-4.872003651598107,-5.582487426061872,-12.09075680914878,-2.598350328983094,-6.834202470940233,-4.616354524018572,-4.598678161943462,-4.501942475036256,-4.080253096853178,16.85360457032617,20.56084527017991,32.68338545546609,22.14458588874875,23.45153387990092,33.48154502266971,16.65591327799008,28.81703989725501,23.27829209768434,21.93152962262912,24.21708675707118,21.73896637135864,-1.977773357287834,.0147058336300989
evreg4,1.Le4_abs#1.rice_prod_aclvl_ahigh,-14.44680679369498,122.8774302807586,-3.000411125137579,-3.419843487208264,-4.840378787733122,-6.879737433472683,-5.867421154019127,-11.40426941591749,-2.619844529713241,-6.096815905264929,-4.321469022407578,-4.004223752635592,-3.636133214887154,-4.119184506768746,16.60474227558547,18.47658159316142,22.14458588874875,31.47417947711192,27.11387564179984,36.24228670730307,16.88042321773406,27.9351224021813,24.50082327882851,22.86275428227927,24.38582916260063,23.75391159502536,-5.459337221531188,.0083299103356212
evreg4,1.Le5_abs#1.rice_prod_aclvl_ahigh,-33.18513762462933,122.8774302807586,-3.991732113173454,-4.328138840089946,-5.572044075373799,-5.913794326024346,-9.478105165996196,-17.29237468041611,-3.267758439410211,-8.269803893659272,-5.75009974152136,-5.313396113005493,-5.140210349694128,-4.216175226652546,18.85400908862362,20.42685332924214,23.45153387990092,27.11387564179984,42.82363371515324,52.92828143199646,19.72014707354133,34.98924627357393,29.90384814600374,26.009474460289,26.71687560654712,23.84029509221196,-10.81543259283123,.008043229538947
evreg4,1.Le6_abs#1.rice_prod_aclvl_ahigh,-57.99924266569639,122.8774302807586,-9.412224021603198,-9.866209379121415,-12.24105867915497,-11.79015092478693,-17.69271843836668,-53.93850588616132,-5.954042217147209,-16.49735510949448,-12.54917683615075,-12.58998087198577,-10.50358654026922,-8.240684575626904,28.047187039886,29.42434250120845,33.48154502266971,36.24228670730307,52.92828143199646,153.773553586424,16.84859904517844,43.19991959117946,43.64957434647927,41.4697889120336,38.63123987570974,32.26810040460948,-30.32770487144922,.0026048288341504
evreg4,1.La1_abs#1.rice_prod_aclvl_ahigh,-20.63839704903542,122.8774302807586,-2.111615316133526,-2.222779529506146,-2.618888146191197,-2.661655808715839,-3.331475375473395,-6.103851162764859,-4.060400520907027,-4.695771678591546,-2.924478309070816,-2.429909051957103,-1.956868997022437,-1.589952014768787,15.87059124811629,16.63525398200898,16.65591327799008,16.88042321773406,19.72014707354133,16.84859904517844,44.2456548815542,24.39081087087414,17.99362575140409,14.15465235942877,14.13749057063893,11.86782012346786,-.5966274080346208,.0202870819622841
evreg4,1.La2_abs#1.rice_prod_aclvl_ahigh,-38.62387648920031,122.8774302807586,-4.973401986594993,-5.534637248078649,-6.93652694371417,-6.347940809252523,-8.580766582649364,-16.81880423320636,-4.635660475923168,-17.03278146570857,-7.643320306618454,-6.172309281815937,-4.802801359140558,-3.565960318789892,24.34097090623498,26.95895927532995,28.81703989725501,27.9351224021813,34.98924627357393,43.19991959117946,24.39081087087414,78.27760576174228,37.2966277169889,28.43005585299958,27.17450370053592,23.83374797789677,-14.53074978470344,.0125932611423825
evreg4,1.La3_abs#1.rice_prod_aclvl_ahigh,-23.56033828768835,122.8774302807586,-3.755373827051417,-4.266699175681226,-4.712975332946566,-4.589324153669428,-6.105481708298971,-12.94609437477666,-2.860856608693158,-7.653329639479748,-6.618991842348596,-5.322526970835177,-4.152164959791664,-3.410483337569802,20.88964094654346,22.55231554564038,23.27829209768434,24.50082327882851,29.90384814600374,43.64957434647927,17.99362575140409,37.2966277169889,41.14124997731669,28.59171329793483,28.24708649321897,26.93736689295386,-17.66710058590887,.0148472770163033
evreg4,1.La4_abs#1.rice_prod_aclvl_ahigh,-19.48867346476261,122.8774302807586,-3.673764705484611,-4.14133628476178,-4.672074688234389,-4.210768366725215,-5.60513831717197,-13.01479097577098,-2.399150342177904,-6.266558053010802,-5.428940339532053,-7.138619809847592,-5.321351519467771,-3.875126506841291,18.50874906332543,20.14526986710832,21.93152962262912,22.86275428227927,26.009474460289,41.4697889120336,14.15465235942877,28.43005585299958,28.59171329793483,31.33242804272055,30.2601146584968,26.09702862866973,-10.68633903080947,.0199113965754167
evreg4,1.La5_abs#1.rice_prod_aclvl_ahigh,-18.62923578683857,122.8774302807586,-2.984285031090337,-3.80432171345335,-4.543139074311558,-3.802067373042375,-5.401534347440387,-10.9266251488272,-1.929978257287998,-4.903580259138854,-4.27055942645872,-5.326609474014459,-13.28235381225874,-7.707222387204361,18.3492080566201,22.20263801213274,24.21708675707118,24.38582916260063,26.71687560654712,38.63123987570974,14.13749057063893,27.17450370053592,28.24708649321897,30.2601146584968,54.04136158005444,37.43083644692061,-9.55509618304019,.0348238313984957
evreg4,1.La6_abs#1.rice_prod_aclvl_ahigh,-4.047571677949581,122.8774302807586,-2.712864831348049,-3.016685960340827,-4.111523082059077,-4.250902457807149,-4.392244495548296,-8.518827193019613,-1.561119346742832,-3.669726123226744,-3.571864332619364,-3.958454375368405,-7.808001436831275,-18.46667724983818,19.07309650643673,20.72362335273543,21.73896637135864,23.75391159502536,23.84029509221196,32.26810040460948,11.86782012346786,23.83374797789677,26.93736689295386,26.09702862866973,37.43083644692061,60.62935777525163,-.4120331898956537,.0183847530728151
evreg4,av_wind_speed,8.919283761594617,122.8774302807586,-2.946592734430883,-2.463891448179802,-7.530418512028291,-4.430714967837261,-1.828097433873632,-8.514857612180268,-1.797109936596124,-7.37021235610413,-5.15539267219216,-6.777454525574235,-5.191548348586277,-17.99855805192117,-10.29015794801489,-8.808559206431797,-1.977773357287834,-5.459337221531188,-10.81543259283123,-30.32770487144922,-.5966274080346208,-14.53074978470344,-17.66710058590887,-10.68633903080947,-9.55509618304019,-.4120331898956537,283.5730072981954,-.0582342252974223
evreg4,wind_direction,-.0743945483699948,122.8774302807586,.0001671214980942,-.0053809633770246,.0016704647470176,.0075046654885164,.0075600868753311,.0196708107312127,.0048076047383873,.0115968279361522,.0023324197933649,-.0039127071235053,-.005192478198255,-.0022896076035408,.0065143860014948,.0153081324222786,.0147058336300989,.0083299103356212,.008043229538947,.0026048288341504,.0202870819622841,.0125932611423825,.0148472770163033,.0199113965754167,.0348238313984957,.0183847530728151,-.0582342252974223,.0019635461126618
