reg,ll0,r2_within,sumweights,N_clustervars,N_clust1,N_clust2,N_clust,drop_singletons,report_constant,ymean,ymean2,acq,N,N_hdfe,N_full,rank,df_m,ic,converged,num_singletons,df_a,df_r,tss,tss_within,rss,mss,r2,r2_a,F,r2_a_within,rmse,ll,_estimates_name,properties,vcetype,vce,clustvar,clustvar1,clustvar2,title3,depvar,indepvars,model,title,title2,absvars,marginsnotok,predict,estat_cmd,cmdline,flinejl,cmdlinejl,cmd,_r_z__CL,_r_z_abs__CL,smpl,fespec,mod
evreg1,-306274452.2189398,.0000153586015709,36758771,2,921687,5290790,921687,1,0,91.94784611934129,,808,36758771,2,36897937,13,13,28,1,139166,6212477,921687,37151698604250.8,12371492177658.15,12371302168838.95,24780396435411.85,.6670057458039493,.5992815229679135,8.325411333219993,.0000149330243838,636.3976042296373,-286063927.736244,evreg1,b V,Robust,cluster,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,unique_small_grid_id#cohort,Statistics cluster-robust,countk,ib6.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed,ols,HDFE linear regression with Julia,Absorbing 2 HDFE groups,i.unique_small_grid_id#i.cohort i.ac_uq_id#i.monthyear#i.cohort,Residuals SCore,reghdfejl_p,reghdfejl_estat,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed, absorb(unique_small_grid_id#cohort ac_uq_id#monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + relative_year_bin_aux + treat + relative_year_bin_aux&treat + wind_direction + av_wind_speed  + fe( unique_small_grid_id )&fe( cohort ) + fe( ac_uq_id )&fe( mon,"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",reghdfejl,t,|t|,Rural,fe1,moderator
evreg2,-306274452.2189398,.0000201845926937,36758771,2,921687,5290790,921687,1,0,91.94784611934129,149.3446044903193,808,36758771,2,36897937,24,24,28,1,139166,6212477,921687,37151698604250.8,12371492177658.15,12371242464127.53,24780456140123.28,.6670073528559461,.5992833125596206,5.286381314979875,.0000193989152421,636.3961831657084,-286063839.0359163,evreg2,b V,Robust,cluster,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,unique_small_grid_id#cohort,Statistics cluster-robust,countk,ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh wind_direction av_wind_speed,ols,HDFE linear regression with Julia,Absorbing 2 HDFE groups,i.unique_small_grid_id#i.cohort i.ac_uq_id#i.monthyear#i.cohort,Residuals SCore,reghdfejl_p,reghdfejl_estat,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh wind_direction av_wind_speed, absorb(unique_small_grid_id#cohort ac_uq_id#monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + rice_prod_aclvl_ahigh + relative_year_bin_aux&rice_prod_aclvl_ahigh + treat&rice_prod_aclvl_ahigh + relative_year_bin_aux&treat&rice_prod_aclvl_ahigh + wind_dir,"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:rice_prod_aclvl_ahigh=>DummyCoding(base=0),  :treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",reghdfejl,t,|t|,Rural,fe1,rice_prod_aclvl_ahigh
