reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42
evreg3,4.relative_year_bin_aux#1.treat,34.65789676420516,116.2495619449414,-21.73493034801505,-20.11871875435056,-19.87807831198526,-26.25194565344638,-20.65526126911739,-12.86424283959607,-5.740310659212803,-.673581878753128,-1.986630131099104,24.8662690079651,3.841845228039681,.1342228209018327,12.67295569844846,281.7500811741108,229.1445703986366,247.585893665202,261.6086803773643,218.7848294221623,118.2435535714038,74.93690699758157,126.4139365805315,274.6332893126668,21.91219873369413,20.38514745608958,20.44768199518796,26.89592097892947,20.58092636929103,13.03549298190892,6.133633627627314,.7693484528279364,-.6456782872457535,-22.52987729167319,-282.3578813112923,-228.1642548445711,-247.3949677818764,-262.5535286709199,-219.1431678135193,-118.0916391680255,-74.62044680479657,-126.9712093540874,-274.0551778201096,-20.98378151616825
evreg3,5.relative_year_bin_aux#1.treat,9.360854564286091,116.2495619449414,-17.67915779378238,-17.22595468875406,-16.96935439350148,-20.64069594790999,-18.72265031754579,-12.71855114616622,-6.748858588763613,.5462938891688278,-1.957722220155665,-96.14399821899734,-4.995890614974646,.0610809594477311,9.260242812101753,314.6164396374294,211.9386433324302,305.3728265176674,218.7848294221623,339.833370356863,194.9244211494217,171.3972221168399,130.5999099425746,500.3210339138951,17.61957647137866,17.18482965914488,17.16614978016884,20.7677520657525,18.63658107469376,12.7711178868743,7.033903381471538,-.5836790494783657,.7609982717555863,98.69904714518671,-314.8846699346619,-211.4677796280577,-305.306836761082,-219.1300437727412,-340.0392381864485,-194.9016973449708,-171.3990104600842,-130.7650966267177,-500.1422969455207,-8.765464872552338
evreg3,6.relative_year_bin_aux#1.treat,-33.67512041703116,116.2495619449414,-11.9856607680476,-11.78232723643626,-12.15306136376095,-13.72248862121259,-13.14008222282003,-10.26527604045208,-6.153285703628799,1.265383630545929,-.5910692952570855,-227.6004275559289,-9.903141240354374,.0232093921602207,6.594563781271465,195.2291408534134,122.5646081380867,209.8605385950634,118.2435535714038,194.9244211494217,175.016688241189,132.713219471237,65.21200555197537,288.1436909544263,11.86688299284155,11.65111353069692,12.22085732244785,13.50736729730949,13.13299975502574,10.37789498504065,6.564066223303528,-1.491782721561455,.3774624148249361,231.3010788154945,-195.3792156360992,-122.4055403960694,-209.9023916317434,-118.2166692190567,-195.1335861800127,-175.1613220945828,-133.0577040986895,-65.06758986609611,-288.4366236660085,-2.034343439462722
evreg3,7.relative_year_bin_aux#1.treat,-24.48453956371346,116.2495619449414,-6.793082297010925,-7.462423414879689,-7.203064793767926,-6.423864389915631,-7.2238467927061,-6.827120905095915,-7.241405998583003,5.391285326062568,3.536057773596183,-239.3529987642068,-14.83217179465174,-.0658620127390456,5.887000360947207,156.6650848795737,58.36679065835934,165.4341195555191,74.93690699758157,171.3972221168399,132.713219471237,172.3565607293867,38.47019704184296,322.6539033733834,6.165845040038471,6.726833923408409,6.624359927395006,5.772859161027231,6.921985119079912,6.403772122298497,6.974012749421889,-5.445853154834485,-2.759810053092732,240.4673667643499,-156.2335278662084,-58.69472916462308,-165.5171514599699,-74.35918143406735,-171.1737942797603,-132.7021799058759,-172.5638255033572,-38.14303741847687,-322.6271102841588,5.573936061438157
evreg3,9.relative_year_bin_aux#1.treat,20.66651892651898,116.2495619449414,.511921142066842,2.197530065012479,1.518726972436097,-.3773968998182047,.834954993140935,1.985309197408154,5.650041622130797,-9.216010288178161,-9.521155489400112,57.46404425881046,12.91501030302647,.085217508249915,-4.147993441781487,155.1781353107527,122.0764844120559,133.4086322147878,126.4139365805315,130.5999099425746,65.21200555197537,38.47019704184296,145.5928925251744,236.4365431717538,.1656808038720082,-1.422080090405426,-.8430977426145942,1.018655523143838,-.4564439891885084,-1.400651175146718,-5.11155618451409,9.189227154907595,8.638211414566975,-56.9755842631667,-155.7294537012622,-121.6100908048815,-133.3093276542963,-127.0369067615963,-130.9683789855035,-65.33412351568347,-38.43322704533588,-145.9092973463716,-236.6694935059121,-7.297347851046388
evreg3,10.relative_year_bin_aux#1.treat,-12.99090072779778,116.2495619449414,-.945132040260888,-.3799440879041794,-.62990490632211,1.007973144185385,-.5112029124957643,-.4438510548401253,2.033852165459965,-7.797391353384874,-13.37102972353359,-274.7017814017856,.846041899943503,-.0710312683568492,-4.87048480188996,495.3941858117294,251.9001979102099,486.5060141124724,274.6332893126668,500.3210339138951,288.1436909544263,322.6539033733834,236.4365431717538,1180.472522367206,.689599546855281,.0331584070962659,.1088306896370225,-1.080261374860104,.3338151972003846,.0331369410849658,-2.784882590347761,8.173865730823152,14.10923443216712,269.9698673546077,-494.8744160447704,-252.2314075702631,-486.4269422720012,-274.3187223550902,-499.883710902947,-287.950261683084,-322.2758127425469,-236.5207361705882,-1179.994382851389,9.537306769456006
evreg3,1bn.relative_year_bin_aux#1.rice_area_aclvl_ahigh,11.6232073045325,116.2495619449414,-22.86213120127848,-20.09799018003655,-18.01054982506808,-22.60732290266499,-18.12192922057418,-11.40628424843837,-5.631731290939782,-.4166308012929696,-3.222504779702291,2.190364691193723,-14.47670841339905,.1246584715564939,15.41526197642971,22.21348949302929,21.13116081017979,18.48985411732419,21.91219873369413,17.61957647137866,11.86688299284155,6.165845040038471,.1656808038720082,.689599546855281,46.02258661253389,41.41132358034078,37.57170823699825,40.3777891191928,28.84526203076351,17.32438139732952,10.87362571890609,1.947627513054407,6.637558229085435,13.82265383635492,-45.04307286318787,-41.10867675989437,-37.4512187540315,-39.0662956540797,-28.15818728326413,-17.63511841429754,-10.75446822322267,-2.067961486805493,-5.139917598898788,-19.49710096144891
evreg3,2.relative_year_bin_aux#1.rice_area_aclvl_ahigh,8.762781909312574,116.2495619449414,-20.01444838028918,-19.75814319009214,-17.89716356504815,-20.88977618497518,-17.52212719039278,-11.21293922449636,-6.266553249910674,1.206782828325853,-2.128228809079771,-2.162382631213234,-21.22808478954347,.1049371033107395,10.72363043528828,19.5901802308519,20.75517427079157,18.38306474803692,20.38514745608958,17.18482965914488,11.65111353069692,6.726833923408409,-1.422080090405426,.0331584070962659,41.41132358034078,42.5537038689297,38.87246323565333,39.11099890166088,27.5192078386871,14.93686786476099,10.77708102937494,-1.145269329501555,4.680034191448546,20.71039137538601,-40.67465293941875,-42.32877388299649,-38.6942795731607,-38.15035309870305,-26.97737686348985,-15.18661044094699,-10.71918860360988,1.055252131819165,-3.586897639313341,-9.613779524676564
evreg3,3.relative_year_bin_aux#1.rice_area_aclvl_ahigh,6.186437074476204,116.2495619449414,-18.05547304169395,-17.84302474735571,-18.13920144960291,-20.96629204946726,-17.47865237024107,-11.63695025980406,-6.060135007414582,.5588726261304028,-2.478693775748904,-3.110823841693442,-30.57862484728618,.1200796839384012,9.671730201788675,17.69582790983141,19.11256867135138,18.80177717921879,20.44768199518796,17.16614978016884,12.22085732244785,6.624359927395006,-.8430977426145942,.1088306896370225,37.57170823699825,38.87246323565333,40.52386760494514,40.90915170425948,29.77648796062147,17.88329639077605,12.93541904111959,-1.435080996354733,5.445679468052912,29.89410269503391,-37.24379240409316,-38.79764788688146,-40.21518760116665,-40.45565204790007,-29.49277618531796,-18.14016166350421,-12.98119779364826,1.310059993834154,-4.926503044209384,-7.383341843185701
evreg3,4.relative_year_bin_aux#1.rice_area_aclvl_ahigh,7.123333625904461,116.2495619449414,-22.5819031384223,-20.71643785863461,-20.13840565095877,-27.58783686911431,-21.16702866246819,-12.64925305020491,-4.970733242312167,-1.465646525809156,-2.078438726155135,11.97062274755044,4.389919533036926,.159542770010858,11.03739710290236,22.16791741702715,22.46977174063148,21.10185394165909,26.89592097892947,20.7677520657525,13.50736729730949,5.772859161027231,1.018655523143838,-1.080261374860104,40.3777891191928,39.11099890166088,40.90915170425948,53.70713585332408,36.51774233021946,20.33252092504668,11.10453985656929,4.444230535711675,3.40520433038063,-5.11460142657099,-40.21111324612494,-39.17084082644503,-40.68629758597449,-53.31851532541808,-36.34182227108845,-20.71187588601601,-11.14823403129208,-4.661902984577504,-2.880060463618297,-24.12129212186938
