reg,ll0,r2_within,sumweights,N_clustervars,N_clust1,N_clust2,N_clust,drop_singletons,report_constant,ymean,ymean2,acq,N,N_hdfe,N_full,rank,df_m,ic,converged,num_singletons,df_a,df_r,tss,tss_within,rss,mss,r2,r2_a,F,r2_a_within,rmse,ll,_estimates_name,properties,vcetype,vce,clustvar,clustvar1,clustvar2,title3,depvar,indepvars,model,title,title2,absvars,marginsnotok,predict,estat_cmd,cmdline,flinejl,cmdlinejl,cmd,_r_z__CL,_r_z_abs__CL,smpl,fespec,mod,monthyearfe,acfe,acmonthfe,gridfe,weathercontrols,clusterspec,omittedperiod,eventwindow
evreg1,-306671228.1354396,.0002275416795491,36808248,2,971025,5292271,971025,1,0,91.94784611934129,,808,36808248,2,36897937,11,11,14,1,89689,5293682,971025,37170453054796.84,28880287618076.69,28873716148926.21,8296736905870.621,.2232078498919434,.0927253350447618,110.1875394734213,.0002271927139031,957.1847082631236,-302022669.0837438,evreg1,b V,Robust,cluster,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,unique_small_grid_id#cohort,Statistics cluster-robust,countk,ib6.relative_year_bin_aux##ib0.treat##ib0.moderator,ols,HDFE linear regression with Julia,Absorbing 2 HDFE groups,i.unique_small_grid_id#i.cohort i.monthyear#i.cohort,Residuals SCore,reghdfejl_p,reghdfejl_estat,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.moderator , absorb(unique_small_grid_id#cohort monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + relative_year_bin_aux + treat + relative_year_bin_aux&treat  + fe( unique_small_grid_id )&fe( cohort ) + fe( monthyear )&fe( cohort )),"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",reghdfejl,t,|t|,Rural,Grid x cohort; month-year x cohort,moderator,Y,N,N,Y,N,AC x cohort x month-year; grid x cohort,0,-5 to 6
evreg2,-306671228.1354396,.0054038101899615,36808248,2,971025,5292271,971025,1,0,91.94784611934129,149.3446044903193,808,36808248,2,36897937,33,33,14,1,89689,5293682,971025,37170453054796.84,28880287618076.69,28724224025557.11,8446229029239.727,.2272296497647812,.0974220710890928,200.3189862752874,.0054027687125496,954.7039395326501,-301927135.1898228,evreg2,b V,Robust,cluster,ac_uq_id#cohort#monthyear unique_small_grid_id#cohort,ac_uq_id#cohort#monthyear,unique_small_grid_id#cohort,Statistics cluster-robust,countk,ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh,ols,HDFE linear regression with Julia,Absorbing 2 HDFE groups,i.unique_small_grid_id#i.cohort i.monthyear#i.cohort,Residuals SCore,reghdfejl_p,reghdfejl_estat,"reghdfejl countk ib6.relative_year_bin_aux##ib0.treat##ib0.rice_prod_aclvl_ahigh , absorb(unique_small_grid_id#cohort monthyear#cohort) cluster(ac_uq_id#cohort#monthyear unique_small_grid_id#cohort)",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + rice_prod_aclvl_ahigh + relative_year_bin_aux&rice_prod_aclvl_ahigh + treat&rice_prod_aclvl_ahigh + relative_year_bin_aux&treat&rice_prod_aclvl_ahigh  + fe( uni,"reg(df, f     , Vcov.cluster(:__000001,:__000002)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:rice_prod_aclvl_ahigh=>DummyCoding(base=0),  :treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=6), ))",reghdfejl,t,|t|,Rural,Grid x cohort; month-year x cohort,rice_prod_aclvl_ahigh,Y,N,N,Y,N,AC x cohort x month-year; grid x cohort,0,-5 to 6
