reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg1,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
evreg1,wind_direction,-3.123608202721668,473.1087377897488,0,0,0,0,0,0,.0083158483748061,-.6950837226536014,.1577803722807646,.1897158109248416,.0928812038017095,-.3034288301097413,-.4338190504002892,,,,,,,,,,,,
evreg1,av_wind_speed,468.8792530258416,473.1087377897488,0,0,0,0,0,0,-.6950837226536014,781.1061420625432,5.120967683954328,14.91396384447294,9.28259727016855,66.31499297164287,206.3439001785573,,,,,,,,,,,,
evreg1,1bn.relative_year_bin_aux#1.treat,-72.37074257998225,473.1087377897488,0,0,0,0,0,0,.1577803722807646,5.120967683954328,192.9103913351273,53.19282462222701,60.77612475675103,-16.4407311908509,-8.316650313212387,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux#1.treat,-15.40867045809343,473.1087377897488,0,0,0,0,0,0,.1897158109248416,14.91396384447294,53.19282462222701,147.1927562953732,86.57248881250378,7.434388167344831,103.5862150398574,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux#1.treat,6.829637152837009,473.1087377897488,0,0,0,0,0,0,.0928812038017095,9.28259727016855,60.77612475675103,86.57248881250378,149.7264364304736,27.11394603851546,112.0127306187542,,,,,,,,,,,,
evreg1,5.relative_year_bin_aux#1.treat,142.0779729301804,473.1087377897488,0,0,0,0,0,0,-.3034288301097413,66.31499297164287,-16.4407311908509,7.434388167344831,27.11394603851546,213.0294249233773,129.5336975409955,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux#1.treat,500.2234045728398,473.1087377897488,0,0,0,0,0,0,-.4338190504002892,206.3439001785573,-8.316650313212387,103.5862150398574,112.0127306187542,129.5336975409955,1844.862697824116,,,,,,,,,,,,
evreg2,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1.downup_ac_pop,-29.08886439084746,473.1087377897488,0,0,0,0,0,0,107.0986669631529,.2106942875793323,-11.26832242965812,-6.431963349451298,-5.433952466865749,-5.975355615959918,-26.7079083781694,-5.751907807312598,-15.15724796808552,-13.98039115260555,-12.6132520583141,-35.14529444858486,-62.08584633267033,-110.9617974264054,14.92617856937218,13.99068395754761,14.56103028221649,36.08023955901372,57.02716702411802
evreg2,wind_direction,-3.123416105469585,473.1087377897488,0,0,0,0,0,0,.2106942875793323,.0082771113612642,-.6888531434842702,.2476175074443309,.221176872047165,.1769935753287663,-.2090650503778751,-.4154383701384759,.0041470725667897,.0069443989503182,.0087224057829745,-.0334610087665605,-.1593450807177156,.0701173671398249,-.1849356978656367,-.0642156991167782,-.1695920715786497,-.1908961204121492,-.0355175020734824
evreg2,av_wind_speed,468.3535532397481,473.1087377897488,0,0,0,0,0,0,-11.26832242965812,-.6888531434842702,780.158521010467,5.409152158446881,11.95304250775681,-1.139273477645068,82.12388453726383,186.2935269154961,.459437157494009,-9.413237369297752,-19.92209205718762,16.87971325499218,26.69244348373293,-.6432034188665753,-.8014229093893475,5.871570866313049,20.74626577288263,-32.161635720521,38.89038051129351
evreg2,1bn.relative_year_bin_aux#1.treat,-78.95618604153749,473.1087377897488,0,0,0,0,0,0,-6.431963349451298,.2476175074443309,5.409152158446881,319.5583683932232,98.71295165364644,85.55309778099721,-9.528167391972222,-26.75119330449502,50.93204421372291,8.717885854946475,.5428406059660429,-26.01871872555795,-20.34026294805077,117.7227857245421,-259.5222370378221,-80.47957635567086,-58.48720611539254,-4.447668404996882,61.83656833484187
evreg2,2.relative_year_bin_aux#1.treat,-19.78005924742374,473.1087377897488,0,0,0,0,0,0,-5.433952466865749,.221176872047165,11.95304250775681,98.71295165364644,219.8345893714911,139.9681497799961,67.59459409529401,170.7155814379914,11.12245517597946,18.24470250390015,8.583291035111419,6.697416521980726,14.09594465045002,110.0395530020852,-81.46546379798068,-153.0055287098703,-96.57334453274005,-92.11063569262821,-95.23815601000658
evreg2,3.relative_year_bin_aux#1.treat,7.690933805273804,473.1087377897488,0,0,0,0,0,0,-5.975355615959918,.1769935753287663,-1.139273477645068,85.55309778099721,139.9681497799961,270.3753255077456,102.5800372900885,247.6712961026736,3.383179188060403,13.96481390841009,21.50149794848246,20.6604517648651,12.12123457122757,142.1202574137923,-51.51289173955881,-99.65676333437793,-223.6194430128582,-123.1470392913199,-224.0944723098725
evreg2,5.relative_year_bin_aux#1.treat,133.6904110226606,473.1087377897488,0,0,0,0,0,0,-26.7079083781694,-.2090650503778751,82.12388453726383,-9.528167391972222,67.59459409529401,102.5800372900885,358.6015702924087,247.0802174939661,-16.79399754491628,21.01401687242339,31.49101004238803,120.15825732859,60.59623851031203,66.21478974909708,.7853275541030157,-89.12086042026066,-115.1586501047071,-264.8302793011788,-162.9916495501756
evreg2,6.relative_year_bin_aux#1.treat,467.4790134260886,473.1087377897488,0,0,0,0,0,0,-5.751907807312598,-.4154383701384759,186.2935269154961,-26.75119330449502,170.7155814379914,247.6712961026736,247.0802174939661,2510.786573808625,-15.93839088359053,12.87122782981427,10.32851247990658,51.24480906042557,527.6861997555951,256.8721878791831,61.34367841617635,-133.0180343812776,-243.9006441844708,-268.7774903592636,-1313.866663578018
