reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49,cov50,cov51,cov52,cov53
evreg1,1bno.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,2o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,3o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,4o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,5o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,6o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,8o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,9o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,10o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,11o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,12o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,13o.relative_year_bin_aux,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,1o.treat,0,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,wind_direction,-.2784447505297396,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000525138218582,-.0048489508287452,.0054934842831154,.0022389270685472,.0012055292764643,.0006940054355024,.000036964420646,-.0022084968331429,-.0012659599348821,.001435095878925,.0009293117735422,.0005590064160742,.0012665328017975,.0016919714690867,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,av_wind_speed,380.9275878025313,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0048489508287452,14.22519423639646,-7.077719524034087,-1.622760982372133,-.4590944279993881,-.5944148623319832,.0734400742162649,.229861499617282,-.0957366903021455,-1.561545310036804,-1.720343285586338,-1.876448689324459,-2.632777660021421,-2.450595009741147,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,1bn.relative_year_bin_aux#1.treat,-280.9933460815238,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0054934842831154,-7.077719524034087,119.6936442339112,9.552963086770871,8.977488533271362,9.218424109630174,7.544677381515454,5.089416203909684,10.28312312920447,9.829908593955629,8.91523295111365,7.985277292405754,8.95182395791347,8.663487873009377,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux#1.treat,-69.66101802827032,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0022389270685472,-1.622760982372133,9.552963086770871,30.28876334138728,10.3608561681687,10.07401938023746,8.47988268779528,6.153577846045335,8.499222187429837,8.355526412821245,7.675507457381794,7.036367438779122,7.34374322667763,7.12487777614248,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux#1.treat,-5.755901318458517,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012055292764643,-.4590944279993881,8.977488533271362,10.3608561681687,19.65019564200384,10.13781522052717,8.630373793857963,6.531347205825417,7.623592790200857,8.451778157727967,7.9268743997233,7.53821944473279,7.844179201615881,7.860623971430509,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,4.relative_year_bin_aux#1.treat,-3.777512345178739,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006940054355024,-.5944148623319832,9.218424109630174,10.07401938023746,10.13781522052717,19.42367085709111,8.780995774227501,6.857884055171478,7.519982814375707,7.76379292606422,7.541344196498988,7.424164792723558,7.691650129357003,7.762601285305837,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,5.relative_year_bin_aux#1.treat,36.53806117559319,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.000036964420646,.0734400742162649,7.544677381515454,8.47988268779528,8.630373793857963,8.780995774227501,16.52415484008039,7.61146260032053,7.618504317786458,7.746701065718454,7.770090977136261,7.984396107047157,7.955411374744063,8.224413261620983,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux#1.treat,103.1399260382867,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0022084968331429,.229861499617282,5.089416203909684,6.153577846045335,6.531347205825417,6.857884055171478,7.61146260032053,20.88410259663874,6.86627703748614,7.613871223184675,7.469552026519509,7.972321154492624,8.321017459552092,8.799503962599982,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux#1.treat,-.4063926214992957,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0012659599348821,-.0957366903021455,10.28312312920447,8.499222187429837,7.623592790200857,7.519982814375707,7.618504317786458,6.86627703748614,27.5688827882937,7.63985585868989,6.694216470543066,6.159400403443322,5.280327498794767,4.284427374646557,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux#1.treat,-29.89163600449432,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.001435095878925,-1.561545310036804,9.829908593955629,8.355526412821245,8.451778157727967,7.76379292606422,7.746701065718454,7.613871223184675,7.63985585868989,19.13741838841132,9.803216620153446,9.822959370537784,9.981621824799971,9.786048977652159,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux#1.treat,-3.63289904030856,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0009293117735422,-1.720343285586338,8.91523295111365,7.675507457381794,7.9268743997233,7.541344196498988,7.770090977136261,7.469552026519509,6.694216470543066,9.803216620153446,17.63461677620024,11.4152478806229,11.90205494653186,11.98741591585518,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,11.relative_year_bin_aux#1.treat,14.62213212812499,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005590064160742,-1.876448689324459,7.985277292405754,7.036367438779122,7.53821944473279,7.424164792723558,7.984396107047157,7.972321154492624,6.159400403443322,9.822959370537784,11.4152478806229,23.82777256257976,12.53290461838362,12.49782488477487,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,12.relative_year_bin_aux#1.treat,-24.28601971791395,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012665328017975,-2.632777660021421,8.95182395791347,7.34374322667763,7.844179201615881,7.691650129357003,7.955411374744063,8.321017459552092,5.280327498794767,9.981621824799971,11.90205494653186,12.53290461838362,30.71354137827182,14.76033439658912,,,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,13.relative_year_bin_aux#1.treat,-8.355504378332517,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,.0016919714690867,-2.450595009741147,8.663487873009377,7.12487777614248,7.860623971430509,7.762601285305837,8.224413261620983,8.799503962599982,4.284427374646557,9.786048977652159,11.98741591585518,12.49782488477487,14.76033439658912,47.51923326055932,,,,,,,,,,,,,,,,,,,,,,,,,,
