reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41
evreg1,1bn.relative_year_bin_aux,-4.077824286963574,200.6618114041916,42.15998510762287,23.378476661551,3.087331743390091,4.763876545594965,5.717628191696161,.7400832304985807,2.829811354276016,2.224385714959701,1.855720505577197,0,-.010838456910621,-1.456211188167487,-34.81460757271004,-18.33349488010466,-1.681276689843387,-4.133206994123904,-7.701612187958827,-3.753527920731384,-6.001107617328618,-4.85564042888176,-4.477896672927102,,,,,,,,,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux,4.022916801553938,200.6618114041916,23.378476661551,40.65922424131226,7.996139033082629,8.286471576272637,7.587187737281733,-3.846540265241923,2.628948569458186,2.114998009402208,1.550937947868454,0,-.0599630669637625,1.751133208308006,-16.1941678069137,-36.01863838429033,-6.021323258046192,-7.622399159246344,-10.97740956884533,-1.048261303095883,-7.965678885989365,-7.042016503355817,-6.618297691423642,,,,,,,,,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux,12.80320280862967,200.6618114041916,3.087331743390091,7.996139033082629,19.43706618716887,5.964448874526123,2.934127618814703,1.671140416576321,.9255899304075214,1.824499700576255,1.984652793023652,0,-.0092975414469064,.0434266867684554,-2.239019857054286,-6.574723056891862,-18.61973692017979,-5.666088141663921,-4.751522448165177,-4.479300377024614,-4.168921541842766,-4.926708237750008,-4.870485426635856,,,,,,,,,,,,,,,,,,,,
evreg1,4.relative_year_bin_aux,-8.926789276727265,200.6618114041916,4.763876545594965,8.286471576272637,5.964448874526123,11.47400698037585,4.739555061585041,5.216667620876533,4.440766427373084,4.726040517668266,5.201555869035521,0,.0317957787619893,-2.089168741361524,-4.184224036239351,-7.902780472680415,-5.78650945096214,-11.30107627523492,-5.396695557174931,-6.000378273032323,-5.464673602499952,-5.613508301727578,-6.015648785145249,,,,,,,,,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux,7.768368399029709,200.6618114041916,5.717628191696161,7.587187737281733,2.934127618814703,4.739555061585041,13.52702100145028,7.766705538419269,10.81986042658778,9.871609294981502,9.879787667724271,0,-.0151202650610072,1.025685979401701,-6.085005162761401,-8.676276489756457,-3.419225298185835,-4.701031257992818,-11.13325142010558,-4.099108327324913,-6.03687522991489,-5.234212202860834,-5.056688473492528,,,,,,,,,,,,,,,,,,,,
evreg1,7.relative_year_bin_aux,-6.411404979101874,200.6618114041916,.7400832304985807,-3.846540265241923,1.671140416576321,5.216667620876533,7.766705538419269,24.82273089681192,21.00164413115454,14.07301471994251,16.58572507949521,0,.0422095101484219,-1.332151643000815,-4.004260266637448,.1555358671166769,-3.335085928760228,-5.54032268900053,-2.57054712830207,-16.26523637717489,-10.22148162178789,-2.599796373823887,-5.158055929346079,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux,7.160930365888309,200.6618114041916,2.829811354276016,2.628948569458186,.9255899304075214,4.440766427373084,10.81986042658778,21.00164413115454,53.38472803054346,31.32869640552402,31.28223423914843,0,-.0494375756390027,4.911921135605542,-6.466293821807702,-7.111534631622095,-3.06063469594331,-4.902591695080553,-1.458779562328958,-5.72060927131479,-32.51629752031135,-7.857968751954853,-7.584228855159324,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux,-16.47864773264163,200.6618114041916,2.224385714959701,2.114998009402208,1.824499700576255,4.726040517668266,9.871609294981502,14.07301471994251,31.32869640552402,37.93476020870074,30.9037903614167,0,.0211397039333953,1.475060869146347,-4.635978288888473,-5.659373996990436,-3.319633559051359,-5.054660850895774,-2.740236135733635,-2.10459417219249,-14.40765465630639,-17.64019757850458,-10.18965681130517,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux,3.228533191295755,200.6618114041916,1.855720505577197,1.550937947868454,1.984652793023652,5.201555869035521,9.879787667724271,16.58572507949521,31.28223423914843,30.9037903614167,38.47103649047303,0,-.0273109526053702,4.576324755514752,-4.846835640185223,-5.454595260954385,-3.279151779581559,-5.398562668462381,-2.29420257358376,-4.16586351915607,-13.79737765585539,-9.941728283810916,-16.65294577663725,,,,,,,,,,,,,,,,,,,,
evreg1,1o.treat,0,200.6618114041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
evreg1,wind_direction,-2.146142197152369,200.6618114041916,-.010838456910621,-.0599630669637625,-.0092975414469064,.0317957787619893,-.0151202650610072,.0422095101484219,-.0494375756390027,.0211397039333953,-.0273109526053702,0,.0060790032391221,-.3121166232642576,-.0204067934322315,.0043498705206583,-.0213987207302868,-.042021478762811,-.0316785175484875,-.0742601752175829,-.0137433252360755,-.0560364961269224,-.0391306446410766,,,,,,,,,,,,,,,,,,,,
evreg1,av_wind_speed,151.4819608692362,200.6618114041916,-1.456211188167487,1.751133208308006,.0434266867684554,-2.089168741361524,1.025685979401701,-1.332151643000815,4.911921135605542,1.475060869146347,4.576324755514752,0,-.3121166232642576,31.93987343484494,.8301891808738658,-1.994169665522089,-.3077920429072164,1.904417579522137,1.544698455501907,3.191117931743098,.2111613959292925,3.553485201979767,1.350505245260054,,,,,,,,,,,,,,,,,,,,
evreg1,1bn.relative_year_bin_aux#1.treat,18.24399766284711,200.6618114041916,-34.81460757271004,-16.1941678069137,-2.239019857054286,-4.184224036239351,-6.085005162761401,-4.004260266637448,-6.466293821807702,-4.635978288888473,-4.846835640185223,0,-.0204067934322315,.8301891808738658,65.8728669915469,26.40765281227119,14.87161628856162,12.35298772701147,13.91937677497373,11.18764021781141,15.44672259522242,11.77072162288357,11.98428427368326,,,,,,,,,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux#1.treat,14.70248417554979,200.6618114041916,-18.33349488010466,-36.01863838429033,-6.574723056891862,-7.902780472680415,-8.676276489756457,.1555358671166769,-7.111534631622095,-5.659373996990436,-5.454595260954385,0,.0043498705206583,-1.994169665522089,26.40765281227119,71.97719586031999,22.23183220024074,17.92090905106936,21.56431581820359,7.477054104785283,20.33402634931278,17.19487905476073,16.60937377666362,,,,,,,,,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux#1.treat,.8716694672161509,200.6618114041916,-1.681276689843387,-6.021323258046192,-18.61973692017979,-5.78650945096214,-3.419225298185835,-3.335085928760228,-3.06063469594331,-3.319633559051359,-3.279151779581559,0,-.0213987207302868,-.3077920429072164,14.87161628856162,22.23183220024074,41.5812817112561,16.83233078202252,13.1907332036406,14.44337555680147,14.53541523377488,14.47707597934112,14.11575089166818,,,,,,,,,,,,,,,,,,,,
evreg1,4.relative_year_bin_aux#1.treat,13.12235216433249,200.6618114041916,-4.133206994123904,-7.622399159246344,-5.666088141663921,-11.30107627523492,-4.701031257992818,-5.54032268900053,-4.902591695080553,-5.054660850895774,-5.398562668462381,0,-.042021478762811,1.904417579522137,12.35298772701147,17.92090905106936,16.83233078202252,25.42690133601056,12.49157373355125,14.03582197849388,14.08452678177201,13.1834377040988,13.59909298632569,,,,,,,,,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux#1.treat,8.427547286627933,200.6618114041916,-7.701612187958827,-10.97740956884533,-4.751522448165177,-5.396695557174931,-11.13325142010558,-2.57054712830207,-1.458779562328958,-2.740236135733635,-2.29420257358376,0,-.0316785175484875,1.544698455501907,13.91937677497373,21.56431581820359,13.1907332036406,12.49157373355125,24.90899642460619,9.326451815973112,11.04440747591812,11.70240387525364,11.22352818589771,,,,,,,,,,,,,,,,,,,,
evreg1,7.relative_year_bin_aux#1.treat,15.69482376054873,200.6618114041916,-3.753527920731384,-1.048261303095883,-4.479300377024614,-6.000378273032323,-4.099108327324913,-16.26523637717489,-5.72060927131479,-2.10459417219249,-4.16586351915607,0,-.0742601752175829,3.191117931743098,11.18764021781141,7.477054104785283,14.44337555680147,14.03582197849388,9.326451815973112,29.75441095371086,12.14383148896562,7.535288379242226,10.5379748465638,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux#1.treat,14.2030205794258,200.6618114041916,-6.001107617328618,-7.965678885989365,-4.168921541842766,-5.464673602499952,-6.03687522991489,-10.22148162178789,-32.51629752031135,-14.40765465630639,-13.79737765585539,0,-.0137433252360755,.2111613959292925,15.44672259522242,20.33402634931278,14.53541523377488,14.08452678177201,11.04440747591812,12.14383148896562,44.72265847041794,14.91649883195928,14.23372262713815,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux#1.treat,24.81890081557701,200.6618114041916,-4.85564042888176,-7.042016503355817,-4.926708237750008,-5.613508301727578,-5.234212202860834,-2.599796373823887,-7.857968751954853,-17.64019757850458,-9.941728283810916,0,-.0560364961269224,3.553485201979767,11.77072162288357,17.19487905476073,14.47707597934112,13.1834377040988,11.70240387525364,7.535288379242226,14.91649883195928,33.33911991026352,20.3465334122085,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux#1.treat,13.28399561087373,200.6618114041916,-4.477896672927102,-6.618297691423642,-4.870485426635856,-6.015648785145249,-5.056688473492528,-5.158055929346079,-7.584228855159324,-10.18965681130517,-16.65294577663725,0,-.0391306446410766,1.350505245260054,11.98428427368326,16.60937377666362,14.11575089166818,13.59909298632569,11.22352818589771,10.5379748465638,14.23372262713815,20.3465334122085,36.1952869237529,,,,,,,,,,,,,,,,,,,,
