reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26
evreg1,La5_abs,.8159904689693606,88.64654800045579,3.312067746385488,3.327985650606078,3.47199654817912,3.411273036515492,3.470922037706295,3.439859976468846,.4525667169274099,2.526743132122036,5.127416982928829,9.501331906300724,21.96344828162558,14.75460651466663,0,0,0,0,0,0,0,0,0,0,0,0,-41.9685021918208,.0295466414803249
evreg1,La6_abs,8.349201042318775,88.64654800045579,3.05640000300716,3.005457292371559,2.949786885232642,3.100312824055509,3.307822576788063,3.382247372489781,.0959074577134775,2.073221713346475,4.342797295519658,9.033969366538297,14.75460651466663,52.86427510686384,0,0,0,0,0,0,0,0,0,0,0,0,-147.1654712300668,.0813248510137574
evreg1,1o.Le1_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.Le2_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.Le3_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.Le4_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.Le5_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.Le6_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La1_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La2_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La3_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La4_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La5_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.La6_abs#1o.moderator,0,88.64654800045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,av_wind_speed,3.568654667043611,88.64654800045579,1.509133041115065,2.083791006895254,6.398884260246915,11.14382019923112,9.460933147433014,8.312140397597318,-4.930387225262212,10.33325717995932,2.281863755730742,-18.64346210499544,-41.9685021918208,-147.1654712300668,0,0,0,0,0,0,0,0,0,0,0,0,3122.743586398346,-1.864540805961578
evreg1,wind_direction,-.0459778069239239,88.64654800045579,-.0101236925267118,-.0098112615959533,-.015432311543513,-.0226759896772118,-.0260344469925997,-.0237434087284675,.0131166710530629,.0048893041492178,.00482687875004,.0058193201276898,.0295466414803249,.0813248510137574,0,0,0,0,0,0,0,0,0,0,0,0,-1.864540805961578,.007791478601186
evreg2,Le1_abs,4.563102427429353,88.72531337361349,6.489722377098203,5.133473523776359,5.316765698033092,4.298947881791979,4.312574266408107,4.17741540544935,.4177004075856844,1.840809466416339,3.031762801673571,3.882705241269066,3.597313602910349,2.752211295547131,-6.519319566495371,-5.160865673246805,-5.340827777602162,-4.324294910749771,-4.349551752397165,-4.22068037468475,-.404883591991496,-1.796368489545784,-3.00630964139042,-3.910987125592293,-3.752712632082546,-3.476145865210475,5.485084277071783,-.0119205367321546
evreg2,Le2_abs,4.803547034666456,88.72531337361349,5.133473523776359,6.718456043516956,5.383633937871515,4.201335717905288,4.358104158089794,4.234473595353687,.3117382362135275,1.811159531710625,2.899687447800575,3.74460838753531,3.409552112813641,2.705590874014285,-5.160596590574829,-6.744050526889673,-5.407182642123265,-4.225686532967067,-4.39215055576497,-4.274078683349507,-.3001543363227413,-1.780037895580818,-2.884422050332852,-3.776094318251264,-3.54649890029466,-3.256371293183839,4.558190769545759,-.0103751225818732
evreg2,Le3_abs,5.62572177551186,88.72531337361349,5.316765698033092,5.383633937871515,7.41128001356072,4.307759583753547,4.542969451137395,4.41729943464627,.2247948750275693,1.625405903451149,3.064037355651398,3.946680323155419,3.499252714053214,2.854805926594052,-5.358903394693587,-5.421319864342681,-7.441633219878453,-4.341449029572623,-4.595682347553282,-4.479571226408649,-.2048288178790428,-1.534496459978732,-3.00320809230902,-3.968247225733408,-3.729063745424179,-4.167827536243329,9.053171724044438,-.0177063083773754
evreg2,Le4_abs,4.320582008987221,88.72531337361349,4.298947881791979,4.201335717905288,4.307759583753547,8.048160708089986,6.639660590510401,6.320060849490672,-.2919306033942841,.810646466682117,2.955441239903414,4.674759820874535,3.256620309361325,2.804939208089317,-4.382147179349734,-4.275417080906904,-4.367634090911416,-8.11999199592921,-6.748592514010531,-6.448614556338198,.3444051848885988,-.6052724289451189,-2.799352181444187,-4.674522196204202,-3.653717871618495,-5.288543869389823,18.07875331752816,-.027777503078295
evreg2,Le5_abs,10.16319937390117,88.72531337361349,4.312574266408107,4.358104158089794,4.542969451137395,6.639660590510401,10.15643069882823,8.159628759721427,-.6917758515864747,.636248796749505,2.754924173728287,5.074433990509204,3.308728272743935,3.14694642873073,-4.400798533171774,-4.437582210484398,-4.608444048324423,-6.713483370361226,-10.26910061003462,-8.292685083933796,.7386996768112202,-.4422060881830949,-2.620413487274645,-5.113482890629988,-3.758846447939945,-5.70979641649882,18.81796683849914,-.0350933167527971
evreg2,Le6_abs,8.073943724756269,88.72531337361349,4.17741540544935,4.234473595353687,4.41729943464627,6.320060849490672,8.159628759721427,8.967856477602574,-.6717459144511285,.7446084497135357,2.927572920277151,4.85578184715852,3.139753848959117,3.03751516063486,-4.264115338572771,-4.312176804215857,-4.480862220114924,-6.394009173047001,-8.271807170561882,-9.100214991112562,.7222653307964184,-.5439415331180617,-2.78118155763285,-4.874570582018609,-3.566600347019721,-5.57441775092394,18.55765566508838,-.0313531164363385
evreg2,La1_abs,-9.074038983812029,88.72531337361349,.4177004075856844,.3117382362135275,.2247948750275693,-.2919306033942841,-.6917758515864747,-.6717459144511285,5.176348713434113,3.644740762194689,1.265664246466807,.8176917768053372,1.163550885656843,.9770468017033279,-.3974791772217191,-.3007240715906592,-.2315533002797741,.2924597655304599,.7147109711697377,.7018564734506592,-5.188290006108266,-3.819985194485958,-1.407033604559173,-.8906522120220449,-.9750355685260567,1.251617781376516,-10.65165429457054,.0147286088077068
evreg2,La2_abs,-3.594828901177319,88.72531337361349,1.840809466416339,1.811159531710625,1.625405903451149,.810646466682117,.636248796749505,.7446084497135357,3.644740762194689,9.779613587582825,4.424355921748183,3.104514488132629,2.126132946249006,1.469321851259155,-1.834588009844095,-1.808694285012473,-1.632115086390998,-.8207488927262073,-.6340831742604606,-.7389703118309071,-3.635826286129171,-9.861010436397292,-4.469170869240399,-3.084169279990809,-1.997556524700975,-.3027346177405495,-6.156821009040606,.0203997587201349
evreg2,La3_abs,2.923337512748722,88.72531337361349,3.031762801673571,2.899687447800575,3.064037355651398,2.955441239903414,2.754924173728287,2.927572920277151,1.265664246466807,4.424355921748183,10.90361791096369,8.258514798778128,4.747752236594711,3.050122124078271,-3.003018414641997,-2.880574764005092,-3.062742924454994,-2.940517568201592,-2.713798268052456,-2.875189654470506,-1.29983869465437,-4.664826985119502,-11.10937998676736,-8.36304215634458,-4.603240111962192,-.840329954210692,-13.74659985734715,.0143132414967798
evreg2,La4_abs,4.778817385834381,88.72531337361349,3.882705241269066,3.74460838753531,3.946680323155419,4.674759820874535,5.074433990509204,4.85578184715852,.8176917768053372,3.104514488132629,8.258514798778128,16.58403553782458,8.97687605789779,6.377696118546605,-3.808600273024332,-3.702083717577374,-3.959592662799928,-4.635373052512354,-4.963923106457803,-4.717274415203627,-.9283502695628928,-3.794548923777254,-8.894294988276934,-17.03702418970639,-8.625033674092609,.2991072775434858,-35.64233003565496,.0091658111543783
evreg2,La5_abs,-1.035510608733519,88.72531337361349,3.597313602910349,3.409552112813641,3.499252714053214,3.256620309361325,3.308728272743935,3.139753848959117,1.163550885656843,2.126132946249006,4.747752236594711,8.97687605789779,19.70101820882085,12.20113392629735,-3.47897659810879,-3.323784752091921,-3.470798202170274,-3.184470452931023,-3.150696692320557,-2.946330494901515,-1.270443482200595,-2.804233302943301,-5.331391692908681,-9.294546839957169,-19.03929156691725,-4.655217223968602,-41.83075340231729,.0373330907794882
evreg2,La6_abs,5.043809897989285,88.72531337361349,2.752211295547131,2.705590874014285,2.854805926594052,2.804939208089317,3.14694642873073,3.03751516063486,.9770468017033279,1.469321851259155,3.050122124078271,6.377696118546605,12.20113392629735,38.12724373067847,-2.798941534733753,-2.766646258300121,-2.946069658816306,-2.888866260837474,-3.219265838756063,-3.117215253980778,-.9437634766477108,-1.642692425634492,-3.213216750454832,-6.604188616381166,-12.16158446890528,-35.1520720232921,-3.489272544185837,-.0071134633003156
evreg2,1.Le1_abs#1.rice_area_aclvl_ahigh,15.75219970647059,88.72531337361349,-6.519319566495371,-5.160596590574829,-5.358903394693587,-4.382147179349734,-4.400798533171774,-4.264115338572771,-.3974791772217191,-1.834588009844095,-3.003018414641997,-3.808600273024332,-3.47897659810879,-2.798941534733753,29.3273602578841,25.3241233612715,25.98199914793803,25.93092841176825,26.90310974051797,27.07524121062685,-2.329147901542226,9.466418016241082,16.28946728432657,20.5025679969462,21.99841747241333,25.33789042639602,-14.70073298452352,.0080777761210092
evreg2,1.Le2_abs#1.rice_area_aclvl_ahigh,14.49926060585435,88.72531337361349,-5.160865673246805,-6.744050526889673,-5.421319864342681,-4.275417080906904,-4.437582210484398,-4.312176804215857,-.3007240715906592,-1.808694285012473,-2.880574764005092,-3.702083717577374,-3.323784752091921,-2.766646258300121,25.3241233612715,29.53639158726455,26.30812323557355,25.79152594775864,26.86071289935076,26.99151457205192,-2.677524475646378,9.794084584463512,16.47366160625937,20.9796842473331,22.82467977586677,24.71726371954009,-11.26188193333597,.0054020240074361
evreg2,1.Le3_abs#1.rice_area_aclvl_ahigh,12.92691398367981,88.72531337361349,-5.340827777602162,-5.407182642123265,-7.441633219878453,-4.367634090911416,-4.608444048324423,-4.480862220114924,-.2315533002797741,-1.632115086390998,-3.062742924454994,-3.959592662799928,-3.470798202170274,-2.946069658816306,25.98199914793803,26.30812323557355,32.73163626428863,27.02628563104858,27.94191399334573,28.19833195609498,-2.774303175066723,10.15845260491477,18.13652704875914,22.60753096326663,24.08460907569627,25.2987702054797,-11.46376013885173,.0093161630267932
evreg2,1.Le4_abs#1.rice_area_aclvl_ahigh,20.38718072645057,88.72531337361349,-4.324294910749771,-4.225686532967067,-4.341449029572623,-8.11999199592921,-6.713483370361226,-6.394009173047001,.2924597655304599,-.8207488927262073,-2.940517568201592,-4.635373052512354,-3.184470452931023,-2.888866260837474,25.93092841176825,25.79152594775864,27.02628563104858,41.38238385298146,37.85171723430661,37.89676642459563,-6.369737444513794,7.934245751632271,17.97286438313999,24.33015728842986,25.06519763173804,30.85705777520785,-24.361327033158,.0174096940943043
evreg2,1.Le5_abs#1.rice_area_aclvl_ahigh,15.04311591871198,88.72531337361349,-4.349551752397165,-4.39215055576497,-4.595682347553282,-6.748592514010531,-10.26910061003462,-8.271807170561882,.7147109711697377,-.6340831742604606,-2.713798268052456,-4.963923106457803,-3.150696692320557,-3.219265838756063,26.90310974051797,26.86071289935076,27.94191399334573,37.85171723430661,46.08851343850658,42.28875949342011,-7.265254788886783,6.940718921054177,16.70768752341024,23.98610346874042,25.17088131637817,31.96470970155298,-31.53286607079364,.0280335816420533
evreg2,1.Le6_abs#1.rice_area_aclvl_ahigh,16.70943603411754,88.72531337361349,-4.22068037468475,-4.274078683349507,-4.479571226408649,-6.448614556338198,-8.292685083933796,-9.100214991112562,.7018564734506592,-.7389703118309071,-2.875189654470506,-4.717274415203627,-2.946330494901515,-3.117215253980778,27.07524121062685,26.99151457205192,28.19833195609498,37.89676642459563,42.28875949342011,45.67434259338936,-7.650789788460816,7.015091771462734,16.17901407038448,23.42593378226598,25.14028913901271,32.87151202547251,-34.00025004077072,.0247778504325982
evreg2,1.La1_abs#1.rice_area_aclvl_ahigh,9.780586236074022,88.72531337361349,-.404883591991496,-.3001543363227413,-.2048288178790428,.3444051848885988,.7386996768112202,.7222653307964184,-5.188290006108266,-3.635826286129171,-1.29983869465437,-.9283502695628928,-1.270443482200595,-.9437634766477108,-2.329147901542226,-2.677524475646378,-2.774303175066723,-6.369737444513794,-7.265254788886783,-7.650789788460816,27.49911662128824,13.95043046969777,3.895238690562805,.8745216196129939,-2.039437472998901,-11.79440182926002,20.05473212027485,-.0082479991539274
evreg2,1.La2_abs#1.rice_area_aclvl_ahigh,8.883113088982865,88.72531337361349,-1.796368489545784,-1.780037895580818,-1.534496459978732,-.6052724289451189,-.4422060881830949,-.5439415331180617,-3.819985194485958,-9.861010436397292,-4.664826985119502,-3.794548923777254,-2.804233302943301,-1.642692425634492,9.466418016241082,9.794084584463512,10.15845260491477,7.934245751632271,6.940718921054177,7.015091771462734,13.95043046969777,50.23189258335954,32.86909657019977,29.21899209742684,21.41068170223236,13.46650901566794,58.77389286512888,-.0529870311441599
evreg2,1.La3_abs#1.rice_area_aclvl_ahigh,-1.672099306007403,88.72531337361349,-3.00630964139042,-2.884422050332852,-3.00320809230902,-2.799352181444187,-2.620413487274645,-2.78118155763285,-1.407033604559173,-4.469170869240399,-11.10937998676736,-8.894294988276934,-5.331391692908681,-3.213216750454832,16.28946728432657,16.47366160625937,18.13652704875914,17.97286438313999,16.70768752341024,16.17901407038448,3.895238690562805,32.86909657019977,67.74333447902687,58.97005788553493,42.44525110199986,33.29106857503778,60.58794871429964,-.0325066640533907
evreg2,1.La4_abs#1.rice_area_aclvl_ahigh,-9.535652759263849,88.72531337361349,-3.910987125592293,-3.776094318251264,-3.968247225733408,-4.674522196204202,-5.113482890629988,-4.874570582018609,-.8906522120220449,-3.084169279990809,-8.36304215634458,-17.03702418970639,-9.294546839957169,-6.604188616381166,20.5025679969462,20.9796842473331,22.60753096326663,24.33015728842986,23.98610346874042,23.42593378226598,.8745216196129939,29.21899209742684,58.97005788553493,110.1719420689573,77.77751249212355,64.22623296309709,64.05609118241246,-.0036678046754241
evreg2,1.La5_abs#1.rice_area_aclvl_ahigh,3.774193094973529,88.72531337361349,-3.752712632082546,-3.54649890029466,-3.729063745424179,-3.653717871618495,-3.758846447939945,-3.566600347019721,-.9750355685260567,-1.997556524700975,-4.603240111962192,-8.625033674092609,-19.03929156691725,-12.16158446890528,21.99841747241333,22.82467977586677,24.08460907569627,25.06519763173804,25.17088131637817,25.14028913901271,-2.039437472998901,21.41068170223236,42.44525110199986,77.77751249212355,189.5641970253223,105.1000300465507,-4.355861606441872,-.0170061567724284
evreg2,1.La6_abs#1.rice_area_aclvl_ahigh,9.383634139718437,88.72531337361349,-3.476145865210475,-3.256371293183839,-4.167827536243329,-5.288543869389823,-5.70979641649882,-5.57441775092394,1.251617781376516,-.3027346177405495,-.840329954210692,.2991072775434858,-4.655217223968602,-35.1520720232921,25.33789042639602,24.71726371954009,25.2987702054797,30.85705777520785,31.96470970155298,32.87151202547251,-11.79440182926002,13.46650901566794,33.29106857503778,64.22623296309709,105.1000300465507,492.2277317191121,-559.0838354031417,.3682304890484432
evreg2,av_wind_speed,3.135206855455586,88.72531337361349,5.485084277071783,4.558190769545759,9.053171724044438,18.07875331752816,18.81796683849914,18.55765566508838,-10.65165429457054,-6.156821009040606,-13.74659985734715,-35.64233003565496,-41.83075340231729,-3.489272544185837,-14.70073298452352,-11.26188193333597,-11.46376013885173,-24.361327033158,-31.53286607079364,-34.00025004077072,20.05473212027485,58.77389286512888,60.58794871429964,64.05609118241246,-4.355861606441872,-559.0838354031417,3136.77153274993,-1.904176946205414
evreg2,wind_direction,-.047192491351825,88.72531337361349,-.0119205367321546,-.0103751225818732,-.0177063083773754,-.027777503078295,-.0350933167527971,-.0313531164363385,.0147286088077068,.0203997587201349,.0143132414967798,.0091658111543783,.0373330907794882,-.0071134633003156,.0080777761210092,.0054020240074361,.0093161630267932,.0174096940943043,.0280335816420533,.0247778504325982,-.0082479991539274,-.0529870311441599,-.0325066640533907,-.0036678046754241,-.0170061567724284,.3682304890484432,-1.904176946205414,.007845746251851
evreg3,Le1_abs,1.595114017349017,88.72531337361349,4.280948822848431,3.688564495641862,3.808535539392434,3.566157739053876,3.654852242901087,3.517168904508243,.0016974963569087,1.282973020477569,2.310650775869745,3.221605968490988,3.206330779680454,2.335224370772203,-4.319677431423527,-3.729791569834798,-3.849634381800137,-3.62022992826708,-3.708863578845547,-3.573801073044691,.0227255428090168,-1.309265158568365,-2.361951594107937,-3.294524417850741,-3.268575318078902,-2.421632660015267,-3.7351568044101,-.0110525761210464
evreg3,Le2_abs,3.084368054999009,88.72531337361349,3.688564495641862,4.49094681574831,3.858713294710777,3.484678386197889,3.802437721146054,3.621988769944831,-.0888169448355643,1.264363482324428,2.184642142753412,3.095374882215668,3.062976044250981,2.269788878983987,-3.730562232695655,-4.535654549211609,-3.903820633631105,-3.543191292236795,-3.860684676973441,-3.683112132472948,.1176351915202678,-1.297209154491846,-2.246063222402688,-3.183185196761904,-3.14208656944883,-2.378863986284149,-3.627359330790588,-.0106382560751314
evreg3,Le3_abs,2.298097575879277,88.72531337361349,3.808535539392434,3.858713294710777,4.866361395350418,3.687424781535316,4.052945673527559,3.789480286056738,-.0974079940885679,1.211239710215725,2.411528723535389,3.297072313559071,3.093229084322895,1.952715619654461,-3.82713524515268,-3.878263662445966,-4.888747119766593,-3.694833769103018,-4.061861698847286,-3.794509808632408,.0860383374270651,-1.288679811319573,-2.521185124950672,-3.483219604385827,-3.32863250807282,-2.197819472755316,4.975924288018304,-.0188125087034613
evreg3,Le4_abs,4.510067949802791,88.72531337361349,3.566157739053876,3.484678386197889,3.687424781535316,5.92766120148849,5.756977850636856,5.42250176699082,-1.049104670907698,.4088389147974842,2.342043242626468,4.051851674654998,2.856037695151062,1.835307448642585,-3.589458395666712,-3.509175888813924,-3.715441139918712,-5.934569045083295,-5.766102502138874,-5.426027231175885,1.030344368136125,-.5112328257896499,-2.486769889376407,-4.300099057918031,-3.170504632255282,-2.158520306296712,6.867316557205311,-.026194673770501
evreg3,Le5_abs,7.493529580600436,88.72531337361349,3.654852242901087,3.802437721146054,4.052945673527559,5.756977850636856,8.535494653873128,7.260924322241993,-1.336378830123053,.1240214350179282,2.159943798698491,4.45976798713747,2.947773556921677,2.199549322456491,-3.694151236217183,-3.843942106850824,-4.097377534954733,-5.785504866334524,-8.566544643595618,-7.2871782111797,1.323595886070148,-.2348601238923641,-2.322456047334434,-4.733814694899489,-3.282722797168206,-2.54849138873562,5.095438935913105,-.0331429749409968
evreg3,Le6_abs,6.833879028088856,88.72531337361349,3.517168904508243,3.621988769944831,3.789480286056738,5.42250176699082,7.260924322241993,7.355795395099512,-1.27526884966768,.2153644229699356,2.315308654079493,4.260998199496679,2.868318867051767,2.244882971269588,-3.575638156059383,-3.684117130518695,-3.854557632973337,-5.488124108144158,-7.327441994379765,-7.421868302164544,1.296224510224962,-.316120178099111,-2.473934244450459,-4.515386006535453,-3.155395165059958,-2.570894349909417,.8244293799130186,-.0260121180494492
evreg3,La1_abs,-8.724650732371439,88.72531337361349,.0016974963569087,-.0888169448355643,-.0974079940885679,-1.049104670907698,-1.336378830123053,-1.27526884966768,3.724920207420451,2.927531461172095,.6244290374971727,.2018138104964431,.4471160057605692,.4924844857419667,-.0049824420041333,.0858462663617515,.0908605709478173,1.043418763013632,1.331873818780531,1.269472309398537,-3.708696261352788,-2.952411779211218,-.6539255091897256,-.2305951984816329,-.4968414028294011,-.5749292074987631,1.148605023425065,.007210737632323
evreg3,La2_abs,-5.442966519759452,88.72531337361349,1.282973020477569,1.264363482324428,1.211239710215725,.4088389147974842,.1240214350179282,.2153644229699356,2.927531461172095,8.900469693726238,3.807718372115558,2.529130195226824,1.508623576927138,.2683760045879408,-1.20777451505824,-1.18203219738465,-1.137836407645846,-.2805658033706459,.0026882604630869,-.0787342292575932,-2.998414891950355,-8.962357151792528,-3.838258275956937,-2.565057274196792,-1.682489057938529,-.4411708199112388,16.31077722491166,.0075692798173321
evreg3,La3_abs,1.418834812264432,88.72531337361349,2.310650775869745,2.184642142753412,2.411528723535389,2.342043242626468,2.159943798698491,2.315308654079493,.6244290374971727,3.807718372115558,10.00876805097979,7.561690269916869,4.146999135535896,2.72593875946275,-2.275575750736286,-2.144459481718353,-2.376977714405053,-2.289781071660408,-2.108196248088727,-2.262291489521322,-.6531241051035604,-3.824088852575009,-9.989067563856867,-7.473329825188614,-4.137002595004705,-2.746481729668123,3.820493769338695,.0059876531973863
evreg3,La4_abs,3.487398076895757,88.72531337361349,3.221605968490988,3.095374882215668,3.297072313559071,4.051851674654998,4.45976798713747,4.260998199496679,.2018138104964431,2.529130195226824,7.561690269916869,16.84186017391253,9.49955967758939,7.908506125441888,-3.329456433229783,-3.20824604830991,-3.412213197805161,-4.233872016360524,-4.637841419592914,-4.457230523591438,-.080989724747616,-2.541625437065063,-7.603568902241494,-16.79631437066936,-9.398156429076327,-7.946280963507373,-20.1182420683589,-.0001625425966228
evreg3,La5_abs,-1.178029523976911,88.72531337361349,3.206330779680454,3.062976044250981,3.093229084322895,2.856037695151062,2.947773556921677,2.868318867051767,.4471160057605692,1.508623576927138,4.146999135535896,9.49955967758939,22.89713568322191,14.73322007967372,-3.34065513168724,-3.205365764587846,-3.226781962849127,-3.132724364368082,-3.216062392369565,-3.172015308912971,-.2420706672919685,-1.324259873428102,-3.947184550936304,-9.029020713458253,-22.17758032493385,-14.15734324474332,-44.29363064083357,.0318291471869324
evreg3,La6_abs,2.174283757940872,88.72531337361349,2.335224370772203,2.269788878983987,1.952715619654461,1.835307448642585,2.199549322456491,2.244882971269588,.4924844857419667,.2683760045879408,2.72593875946275,7.908506125441888,14.73322007967372,62.9742174081806,-2.421297899428802,-2.356026202925504,-1.950635579639028,-2.327941080715757,-2.681354801177555,-2.836745385056121,-.2139226259236719,1.230838591880383,-.6927013793853212,-4.143565639703194,-9.835244174877491,-58.0106223885323,-181.9226307479712,.1074865450304913
evreg3,1.Le1_abs#1.rice_harvarea_aclvl_ahigh,24.15053586598853,88.72531337361349,-4.319677431423527,-3.730562232695655,-3.82713524515268,-3.589458395666712,-3.694151236217183,-3.575638156059383,-.0049824420041333,-1.20777451505824,-2.275575750736286,-3.329456433229783,-3.34065513168724,-2.421297899428802,33.8099502721705,29.67250170860827,30.43571881324801,30.83214508497706,31.61947291706772,31.96412474671299,-3.022695841206223,10.76628133735329,19.37059710912447,24.21386293907506,24.53365900108842,26.54504688293816,17.88635486637301,.0041113964434189
evreg3,1.Le2_abs#1.rice_harvarea_aclvl_ahigh,20.28523817290078,88.72531337361349,-3.729791569834798,-4.535654549211609,-3.878263662445966,-3.509175888813924,-3.843942106850824,-3.684117130518695,.0858462663617515,-1.18203219738465,-2.144459481718353,-3.20824604830991,-3.205365764587846,-2.356026202925504,29.67250170860827,34.03379763680614,30.72015230169139,30.66940600924563,31.56648233718935,31.89789212378129,-3.405913201607405,11.05097369009429,19.53116439085998,24.6552974338424,25.34122707372235,26.37641053596,18.84379579921989,.0039794041232974
