reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49
evreg2,12o.relative_year_bin_aux,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,wind_direction,-.0088995049694683,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,.000026793158511,.0014353054298104,-.0000249303958971,-.0002085411200828,-.0001541308047741,-.0001569511738347,-.0000346760267854,-.0002301355910324,.0001011829080651,-.000097767224,-.0001012306882473,-.000160849107923,-.0003265407744812,0,0,0,0,0,0,0,0,0,0,0,0,.0002664282494769,.000688064742956,.0004875988724283,.0005191837373348,.0003826827391899,.0002501585617546,-.0002714721950079,.0010783130503081,.0014436733328029,.0015170641387763,.0017575963092167
evreg2,av_wind_speed,-21.72828813455254,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,.0014353054298104,69.87249941739347,2.753227210038254,2.485414241869668,1.765701751856976,.5111949559743671,-.6432486986790763,.1237022124168835,3.435971288833273,.3349107143645196,-.8149159567461528,-1.102772091552155,-1.761022686625112,0,0,0,0,0,0,0,0,0,0,0,0,-1.483296669726087,-.741578910520905,-1.002765470068552,-.1428030647922033,.3394726059933567,-.7914871346813666,-1.262575771614891,1.133878861603824,-1.020952353700803,-.3636464922978596,-2.483446611986736
evreg2,1bn.relative_year_bin_aux#1.treat,-.6523155963094589,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0000249303958971,2.753227210038254,20.89807051995459,6.9236121304693,6.017530987679724,5.019784581396949,3.946490799739554,4.484529796081767,6.513725365613579,4.242341071729965,3.851788479559275,3.755852044550275,3.453923274105561,0,0,0,0,0,0,0,0,0,0,0,0,-20.86055746128904,-6.879515170324384,-5.998209951294426,-5.015490004748171,-3.94920328647542,-4.504680875878859,-6.489131904380549,-4.231797646091615,-3.893180779503614,-3.789514277124403,-3.530247992465652
evreg2,2.relative_year_bin_aux#1.treat,2.11924810615541,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0002085411200828,2.485414241869668,6.9236121304693,13.61460909265561,6.089331197940962,5.383954330377215,4.270313147185762,4.241548055013155,6.211193323860194,3.959500657881019,3.594992734467877,3.471801588769766,3.14494098566639,0,0,0,0,0,0,0,0,0,0,0,0,-6.888561092449177,-13.57233384517583,-6.070938287139787,-5.379343705498114,-4.274231615302797,-4.260669349815204,-6.181834759495067,-3.945645254667829,-3.63761999277385,-3.506587985404182,-3.226233494360475
evreg2,3.relative_year_bin_aux#1.treat,-4.457512725527064,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0001541308047741,1.765701751856976,6.017530987679724,6.089331197940962,10.55388741691166,5.401935295869503,4.334258137481908,4.181142759398862,6.252903864769872,4.10632069439467,3.857395604124413,3.77242314184032,3.398883111464792,0,0,0,0,0,0,0,0,0,0,0,0,-5.987210704654124,-6.048543258100384,-10.53594679685517,-5.394001172933203,-4.34033355216779,-4.19728715203281,-6.207426108644566,-4.075801524209412,-3.898470544353973,-3.805089910001775,-3.491798540325461
evreg2,4.relative_year_bin_aux#1.treat,-.7301792127051123,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0001569511738347,.5111949559743671,5.019784581396949,5.383954330377215,5.401935295869503,16.26975283742537,4.713831998349198,4.052776812693629,5.385358175367845,3.83409944034047,3.953904809126314,3.942558024375193,3.690084432017154,0,0,0,0,0,0,0,0,0,0,0,0,-5.003637421836,-5.357448756181561,-5.390145180334533,-16.26124154175087,-4.720367390754395,-4.061113920882618,-5.338022498520997,-3.797223716234968,-3.981655604996789,-3.963903328125448,-3.766720642901316
evreg2,5.relative_year_bin_aux#1.treat,1.936537983673044,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0000346760267854,-.6432486986790763,3.946490799739554,4.270313147185762,4.334258137481908,4.713831998349198,12.74733323397277,3.810152726916685,5.345339381249139,3.419891304719606,3.347459124522141,3.617670417537882,3.54617770997478,0,0,0,0,0,0,0,0,0,0,0,0,-3.947507560387334,-4.265255883046136,-4.33192362819321,-4.708341698945756,-12.7518710614899,-3.809240211352016,-5.314748713758833,-3.3929245869068,-3.354956996475271,-3.622813641216976,-3.581417031084238
