reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg1,7.relative_year_bin_aux#1.treat,30.7380242967254,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,-56.79553200556086,17.24511216483133,50.21539075144929,32.2020728170523,38.8514740124207,103.5212769582248,45.80657733621953,56.39749002055065,108.3389344874031,5.255131443022484,7.489365565332345,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux#1.treat,23.40295680299454,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,55.64331295384485,63.13088327092274,76.29379933194296,64.01846541431281,74.49797834741875,45.80657733621953,96.19207306820518,94.28094615876542,89.60206156361131,43.56881492378355,47.9051668608434,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux#1.treat,61.83863935929588,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,82.47966211842454,78.16340705372924,73.34251178508707,85.5031680021052,109.1449264738868,56.39749002055065,94.28094615876542,224.1323361114387,110.5952182200264,73.40483414833446,84.83787238401186,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux#1.treat,78.55107004747607,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,-137.8105216926636,52.87472482027698,112.5772827987342,65.2337283120912,159.1008472285592,108.3389344874031,89.60206156361131,110.5952182200264,295.1412946285121,39.92588522719709,52.02140960680495,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,11.relative_year_bin_aux#1.treat,43.49272685626872,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,46.2050076017537,29.78054402345794,40.97428312623506,40.71443002987736,116.546525472585,5.255131443022484,43.56881492378355,73.40483414833446,39.92588522719709,150.1186428805775,147.6260638004568,,,,,,,,,,,,,,,,,,,,,,,,
evreg1,12.relative_year_bin_aux#1.treat,45.96759874614543,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,52.52300417960301,30.97149972148507,26.92924765788591,24.72130680944298,153.8392044990927,7.489365565332345,47.9051668608434,84.83787238401186,52.02140960680495,147.6260638004568,229.2665379097774,,,,,,,,,,,,,,,,,,,,,,,,
evreg2,1bno.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
