reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49
evreg2,wind_direction,.0241921940431232,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0132534051402715,.0004986763526835,.0013394607750463,.0024502554857977,-.0004165366757784,-.0022800972973288,.0002684174060336,.0018111916407833,.004466530463829,.0008494592546849,-.0002916120060692,.0006748020471859,-.0016592948405245,0,0,0,0,0,0,0,0,0,0,0,0,-.0014356630450633,-.0023785981092759,.0000332920734388,.0021891241671458,-.0022837271146888,.0012749390342085,.0001169687618847,.0027990996730371,.004347777003395,.0048843906423362,.0053840756420369
evreg2,1bn.relative_monthyear_aux#1.treat,-4.461612623361271,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,.7789624549473646,.0013394607750463,5.031137050962623,2.547688167961368,2.043802052709627,2.01853007693116,1.85406492329378,2.599400394330643,2.577612637064126,1.654542710583168,1.525103828152383,1.355511274199079,1.425381834522226,0,0,0,0,0,0,0,0,0,0,0,0,-5.025815372540111,-2.532011448762141,-2.025314792398671,-2.018288479373429,-1.831164957538437,-2.565658348482763,-2.600925707550195,-1.682532814969264,-1.554972756997712,-1.388250256177876,-1.447430657273594
evreg2,2.relative_monthyear_aux#1.treat,-5.01844571508794,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.8369066941737302,.0024502554857977,2.547688167961368,6.941434611502512,2.116499773984379,1.957748792428869,1.788003788867427,2.439386297166732,2.672923279373419,1.816431634607317,1.724157668852647,1.485135885657863,1.623509597199074,0,0,0,0,0,0,0,0,0,0,0,0,-2.541014380404208,-6.922394210602107,-2.093058750306528,-1.95639089114569,-1.763995227460669,-2.396450046842048,-2.67493667255706,-1.815647212313455,-1.719489150521277,-1.480834727685948,-1.614453341596155
evreg2,3.relative_monthyear_aux#1.treat,-8.524742995981738,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.466551912778984,-.0004165366757784,2.043802052709627,2.116499773984379,8.785380640909391,1.965613183920431,1.774745279037573,2.381639055748431,2.692656726924611,1.988530592359932,1.927261715432954,1.749135242539311,1.804747160712875,0,0,0,0,0,0,0,0,0,0,0,0,-2.040149975587563,-2.103015488165314,-8.766993399684798,-1.964552373797067,-1.755331486302282,-2.34322333423287,-2.682276915777408,-1.972386633777979,-1.905013301945084,-1.725056682072457,-1.779571702340771
evreg2,4.relative_monthyear_aux#1.treat,-1.452732974091139,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,.8401334694585635,-.0022800972973288,2.01853007693116,1.957748792428869,1.965613183920431,4.878286369567459,1.652028441337433,2.210793186441115,1.492340983958685,1.67751444903895,1.659161691901348,1.67642590201008,1.391184416508508,0,0,0,0,0,0,0,0,0,0,0,0,-2.019189497238933,-1.956967941233829,-1.964074539051519,-4.879037056564148,-1.645572854573665,-2.205528763960359,-1.507151093629076,-1.69640778202116,-1.680761448605773,-1.699507354396078,-1.40832842979435
evreg2,6.relative_monthyear_aux#1.treat,-5.984982378778929,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,.3637874183583821,.0002684174060336,1.85406492329378,1.788003788867427,1.774745279037573,1.652028441337433,3.907557686617131,1.895494000191807,.6184402629203803,1.274749344224808,1.130666660744561,1.181154174549615,1.664639853429078,0,0,0,0,0,0,0,0,0,0,0,0,-1.853735061243306,-1.787619500017327,-1.774645491436454,-1.652132357598185,-3.906707269773528,-1.896848892780234,-.6246412439709437,-1.282467548111798,-1.139745006380648,-1.191260516189981,-1.672918165642089
evreg2,7.relative_monthyear_aux#1.treat,-16.49145064947484,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.7245465527542241,.0018111916407833,2.599400394330643,2.439386297166732,2.381639055748431,2.210793186441115,1.895494000191807,9.457255020485697,.7836634297050544,1.50233476928378,1.227521292659164,1.08849563718114,.9313974272677543,0,0,0,0,0,0,0,0,0,0,0,0,-2.598874482304148,-2.439517302966019,-2.382289758943697,-2.21022602590336,-1.900452556447996,-9.458391199173427,-.7697799728854589,-1.485399466145531,-1.208035866537459,-1.067131559848629,-.9153203450619567
evreg2,8.relative_monthyear_aux#1.treat,-8.628598748804471,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08257620014062,.004466530463829,2.577612637064126,2.672923279373419,2.692656726924611,1.492340983958685,.6184402629203803,.7836634297050544,24.85866625498589,.0636215470048092,-.7397238740507173,-1.422614168779476,-2.119550539007805,0,0,0,0,0,0,0,0,0,0,0,0,-2.573767397587179,-2.664650798148736,-2.683155221925942,-1.490535235861761,-.6177299136418994,-.76468390991368,-24.82745876451741,-.0240556286221509,.7871415818291407,1.474418176683047,2.161737357025885
evreg2,9.relative_monthyear_aux#1.treat,-.1412475786367249,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.7198584880631476,.0008494592546849,1.654542710583168,1.816431634607317,1.988530592359932,1.67751444903895,1.274749344224808,1.50233476928378,.0636215470048092,6.026664186155581,2.750994597105533,2.887211821517862,2.878143947900486,0,0,0,0,0,0,0,0,0,0,0,0,-1.655155787922286,-1.817855009441694,-1.990534859774358,-1.67730965388139,-1.281235229072437,-1.500200220422318,-.0453274003338952,-6.006347714109475,-2.727722088179436,-2.860315072174905,-2.857870608414686
evreg2,10.relative_monthyear_aux#1.treat,-.1300091420159541,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.314446667271089,-.0002916120060692,1.525103828152383,1.724157668852647,1.927261715432954,1.659161691901348,1.130666660744561,1.227521292659164,-.7397238740507173,2.750994597105533,8.7626236388842,3.158046076417593,3.133365839904116,0,0,0,0,0,0,0,0,0,0,0,0,-1.528114265160635,-1.731265860186066,-1.935480052154877,-1.659062077153348,-1.145285650673668,-1.233402470981122,.7724028596520823,-2.713648255150826,-8.720291201117838,-3.109700205251162,-3.096987730760811
