reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg2,1bn.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,590.4427066795552,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07246864084657,1125.810123834999,2325.699985349052,2267.028185448151,2404.925069845106,1467.329706461694,-1214.62695985553,-1312.682520829727,84.24619766036143,394.1904563446905,-221.3738377643388,9703.099815764703,6564.22811390519,4736.630527609547,3253.247299956959,2118.149615633486,915.976311095969,-828.28668757623,-2632.648517903137,-4119.067125225909,-4714.490629246573,-5840.017420864545,0,-10187.5383761623,-7235.134802451319,-6359.544187546537,-4735.096532915866,-4984.723316369481,-3106.570447780438,3649.70042277224,3559.544350652647,658.5826675110316,2008.280735148334,1119.955640734528
evreg2,2.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,370.595393243485,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.21345368324123,777.9069724931335,1619.195304774646,1612.197928857001,1788.178279088047,995.1336640633832,-895.0994048823354,-963.4665895470367,-46.02774866238365,141.8842467095189,-247.9580060600797,6564.22811390519,4847.065056699412,3554.172373914615,2405.886031038311,1537.588278821887,654.0418744114023,-596.3296361522731,-1887.063025124051,-2954.537027004085,-3533.977925610931,-4335.711911789205,0,-6989.959735055832,-5461.578640598903,-4791.696593485945,-3552.239894304347,-3711.864073313095,-2403.609827801947,2592.840472260802,2462.875683086063,759.3194185690998,1468.336273969931,994.3527287212142
evreg2,3.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,229.5630538828821,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-133.9272848868475,539.8362853436857,1131.35388523117,1145.024919999091,1351.966227097825,738.129998298005,-661.5958977470295,-785.8600571775953,-117.4709697398053,2.245210366568021,-272.6994073335865,4736.630527609547,3554.172373914615,2716.736123229738,1854.871273403183,1172.453661872104,488.2728262348199,-429.0626166165351,-1391.690954544949,-2185.04001139765,-2669.135874367848,-3340.748131386286,0,-5011.129071513979,-3933.013909730773,-3611.121659074121,-2684.303741585557,-2847.454386481274,-1865.008899614917,1924.984394302425,1896.045292607703,692.7684645912711,1264.442382967606,873.6048400114405
evreg2,4.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,121.909327909455,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.90987052596832,357.4121338219621,760.5671948940854,747.4074847278092,955.6490689884099,511.1586919901341,-445.3993985203466,-532.7762578493575,-93.49461005867082,-26.40111751671407,-222.3646980297192,3253.247299956959,2405.886031038311,1854.871273403183,1319.141532912153,840.2988171679244,344.250494680444,-295.3973756855131,-957.5272227858122,-1500.579667670377,-1808.960027852539,-2321.453371247215,0,-3454.307278184685,-2639.271255742589,-2423.431746581845,-1875.386844714992,-2053.471339724364,-1380.109564554963,1296.222670862446,1266.400946098575,438.0952654234728,924.1381859714945,633.6574581446891
evreg2,5.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,54.19731938236493,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.588130437265,205.4675723586112,475.4315121569526,443.195103753303,616.6522168926826,313.2039408105087,-287.2966332115904,-346.8191342531859,-67.48572780587833,-23.63284931726332,-171.1514035720811,2118.149615633486,1537.588278821887,1172.453661872104,840.2988171679244,576.3332619982251,229.4072069192554,-183.3733019512158,-602.0758198697321,-946.4784816975296,-1122.158833787295,-1431.038012905574,0,-2253.203229665352,-1669.804055856322,-1506.465061153613,-1112.896669707452,-1399.199854582127,-932.4064026861118,835.0959984179498,805.8844514519309,226.7376399181516,575.9717377577482,450.0476825885089
evreg2,6.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,10.60826043215155,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.07272754412848,99.50158607654085,210.2349149991455,223.2431153914719,251.8024732937271,131.8853987075719,-116.4441861718531,-138.451854238244,-17.90206726255622,5.470484008494049,-54.13168253163751,915.976311095969,654.0418744114023,488.2728262348199,344.250494680444,229.4072069192554,106.6990694510003,-78.53216049300704,-248.7233244501348,-393.8899302965571,-463.4208008880754,-583.1562963968161,0,-937.9222166893791,-697.5003823074185,-614.4031604992051,-475.0650827705585,-537.4604871815527,-372.8847176935665,344.2740987782684,347.6038218635107,94.93673959389206,223.7145618471631,142.132446393329
evreg2,8.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-52.70895405152275,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.8073139087705,-227.7985259389785,-261.5861785701335,-248.2376062048107,-264.9431667631291,-145.1894676720642,9.926877349188677,-2.112349363443832,-78.99673419974772,-95.97014255294529,-46.62755454458841,-828.28668757623,-596.3296361522731,-429.0626166165351,-295.3973756855131,-183.3733019512158,-78.53216049300704,125.8369782195215,274.7656659873423,395.1243463993763,461.8894062052655,548.7423524692074,0,1022.042798256775,792.782082539364,679.712364442531,541.9536180174065,515.7343718838839,342.3375340915292,-141.2525180886597,-113.5926525545069,11.16813689563672,-31.90336435537919,12.57163096535462
evreg2,9.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-152.3985929250612,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-147.2981670488626,-439.829383830748,-760.9960305748523,-719.3632950383824,-750.4033983575556,-433.957875672864,311.4295311849164,243.9320687718182,-91.67385601788794,-140.1407525558994,35.28041325774266,-2632.648517903137,-1887.063025124051,-1391.690954544949,-957.5272227858122,-602.0758198697321,-248.7233244501348,274.7656659873423,853.7382269633739,1249.485561473687,1467.459199828361,1783.17655020865,0,2930.102812737303,2224.491770240239,2028.256946530534,1552.173799949498,1530.523593975519,994.3923842742134,-1019.954789789433,-778.2902638846375,-212.6651322222305,-487.9001376665906,-266.8881113168114
evreg2,10.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-202.5482988433264,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.71469091259401,-546.2020938961405,-1105.429285596395,-1065.613364533394,-1136.095738316407,-679.7626325337999,533.318133724646,555.3011771267692,-48.42497318548699,-156.377803385365,115.3142629867791,-4119.067125225909,-2954.537027004085,-2185.04001139765,-1500.579667670377,-946.4784816975296,-393.8899302965571,395.1243463993763,1249.485561473687,1925.292309064545,2259.744068806069,2794.413771105093,0,4448.807130720334,3365.570249967812,3074.596222314969,2326.922565765464,2347.504239662671,1528.722216023525,-1643.933925976537,-1506.896659235329,-396.4483096737032,-925.2779859691331,-529.4901241941783
evreg2,11.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-226.1588612090952,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,6.470533875727823,-633.1586727746518,-1264.299903085037,-1234.862413791123,-1347.488818992216,-772.9641469175104,629.7567238208687,682.6693692595157,14.01247541014997,-102.3254355961001,191.1542390579209,-4714.490629246573,-3533.977925610931,-2669.135874367848,-1808.960027852539,-1122.158833787295,-463.4208008880754,461.8894062052655,1467.459199828361,2259.744068806069,2764.539232564411,3413.369124086131,0,5108.301018395809,4034.339978389622,3744.835448121479,2803.186735256932,2782.191691883585,1811.247672749862,-1933.425098132815,-1788.494018192121,-687.7730549465001,-1181.993242054665,-772.9335885528263
evreg2,12.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-241.258000650282,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,221.8407010106916,-692.0059978038566,-1497.571835611205,-1456.448862509448,-1688.001383897318,-972.4478101664247,808.8320563342778,988.1310020180181,117.3276593974072,-18.120885827209,359.0306778396847,-5840.017420864545,-4335.711911789205,-3340.748131386286,-2321.453371247215,-1431.038012905574,-583.1562963968161,548.7423524692074,1783.17655020865,2794.413771105093,3413.369124086131,4390.935550009932,0,6214.447014740064,4821.285675198378,4595.503709982993,3513.246989766921,3516.685831727972,2321.129448866018,-2432.628458185086,-2442.716435370293,-950.7358172500798,-1789.977086284402,-1164.592751658166
