reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41
evreg1,1bn.relative_year_bin_aux,-4.077824422474613,119.8473350931087,42.15948257099993,23.37798742734038,3.086947313386816,4.763474523581569,5.717380942942976,.7397599248798071,2.82936240732523,2.22411231508076,1.855294815713582,0,-.0108377949042106,-1.456241737791153,-34.81431670286871,-18.33320458367928,-1.681031042326294,-4.132901522757929,-7.701440573883789,-3.753280237973366,-6.000803183285112,-4.855447459727441,-4.477679860751067,,,,,,,,,,,,,,,,,,,,
evreg1,2.relative_year_bin_aux,4.022916661831127,119.8473350931087,23.37798742734038,40.65852495537542,7.995576487022645,8.285919843684177,7.586603196720428,-3.847211332510856,2.628155737355189,2.114404813395946,1.550173632423127,0,-.0599616331945196,1.751090136476231,-16.19387857119805,-36.01824929018321,-6.020990101889891,-7.622033985372139,-10.97711239944343,-1.04790284360262,-7.965310710237154,-7.041776001379045,-6.618036948948942,,,,,,,,,,,,,,,,,,,,
evreg1,3.relative_year_bin_aux,12.80320258973817,119.8473350931087,3.086947313386816,7.995576487022645,19.43694262154117,5.964261013525751,2.933810954553525,1.670899275051705,.9250955894362429,1.824271844229882,1.984236455689335,0,-.0092970179451042,.0433989831566886,-2.238893115065401,-6.574497922583172,-18.61986883680452,-5.666069765320169,-4.751413301484435,-4.479247308259518,-4.168725294947348,-4.926690003154691,-4.870430850277895,,,,,,,,,,,,,,,,,,,,
evreg1,4.relative_year_bin_aux,-8.926789491322856,119.8473350931087,4.763474523581569,8.285919843684177,5.964261013525751,11.47377761261026,4.739252338306588,5.216346851115525,4.440229401780909,4.725734748791613,5.201050199038115,0,.031796275107103,-2.089155633246595,-4.184010989808582,-7.902523430495918,-5.786540246049563,-11.30097605399097,-5.396589112162932,-6.000265577359492,-5.46443746981341,-5.613443947842782,-6.015542315374944,,,,,,,,,,,,,,,,,,,,
evreg1,6.relative_year_bin_aux,7.768368140702414,119.8473350931087,5.717380942942976,7.586603196720428,2.933810954553525,4.739252338306588,13.52681910543397,7.766531507234371,10.81953085315301,9.871529141271321,9.879488296080767,0,-.0151202487343186,1.025678244094329,-6.084899365179735,-8.676010120166964,-3.419082463784648,-4.700808391444021,-11.13309225261757,-4.098926923731671,-6.036621031988846,-5.234130751309491,-5.056578323791813,,,,,,,,,,,,,,,,,,,,
evreg1,7.relative_year_bin_aux,-6.411405244123626,119.8473350931087,.7397599248798071,-3.847211332510856,1.670899275051705,5.216346851115525,7.766531507234371,24.82254163081781,21.00133116268179,14.07298026249563,16.58538922032104,0,.0422082692845458,-1.33209227112752,-4.004132850807816,.1558432009407285,-3.335020601027537,-5.540100390417658,-2.570409286551797,-16.26503555737631,-10.22123698784942,-2.599747688808244,-5.157907355188653,,,,,,,,,,,,,,,,,,,,
evreg1,8.relative_year_bin_aux,7.160930082002123,119.8473350931087,2.82936240732523,2.628155737355189,.9250955894362429,4.440229401780909,10.81953085315301,21.00133116268179,53.38421691804054,31.32851237985274,31.28176152734068,0,-.0494389080317984,4.911952638974327,-6.466093616997143,-7.111146895511199,-3.060335349377489,-4.902157267859478,-1.458488965628506,-5.720279366752385,-32.51585803187356,-7.85777690103764,-7.583964155913878,,,,,,,,,,,,,,,,,,,,
evreg1,9.relative_year_bin_aux,-16.47864801798566,119.8473350931087,2.22411231508076,2.114404813395946,1.824271844229882,4.725734748791613,9.871529141271321,14.07298026249563,31.32851237985274,37.93483994143329,30.90362403847926,0,.021138308799975,1.475101294209828,-4.635904236829177,-5.659160605672483,-3.319561196150383,-5.05442494459543,-2.740126605904209,-2.104451131528174,-14.40744000141735,-17.64015853255914,-10.18959344837703,,,,,,,,,,,,,,,,,,,,
evreg1,10.relative_year_bin_aux,3.228532910138822,119.8473350931087,1.855294815713582,1.550173632423127,1.984236455689335,5.201050199038115,9.879488296080767,16.58538922032104,31.28176152734068,30.90362403847926,38.47062616718407,0,-.0273128051719748,4.576405302840238,-4.846651361606156,-5.454262933976882,-3.278954003065327,-5.398190562825123,-2.293981273305391,-4.165540684805165,-13.79701272977555,-9.941585537864617,-16.65277619989483,,,,,,,,,,,,,,,,,,,,
evreg1,1o.treat,0,119.8473350931087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
