reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28
evreg2,1o.Le1_abs#0bno.rice_area_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,0bn.Le1_abs#1.rice_area_aclvl_ahigh,11.23885652408708,120.579907483111,11.70249801388167,-.0119345933870962,-.0350021638304928,0,24.44388822816617,0,.0650917324264553,-18.23737254454037,.0644386642928381,-17.78206016173054,.1366155981171361,-19.3135222427275,.1768554722766084,-20.64160901303012,.1675810522549054,-22.16028379175354,-.0684221161669301,-18.13779427362121,-.0475917309945237,-27.54559330193367,-.0686095989869978,-24.78285254603498,-.1122381549755151,-20.81249040389025,-.1420505794643783,-22.88974493104298,-.1071507070767167,-23.10952798423277
evreg2,1o.Le1_abs#1o.rice_area_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1.Le2_abs#0bn.rice_area_aclvl_ahigh,5.186233149981028,120.579907483111,-3.875085612239761,-.0037503124776676,-5.392611098671808,0,.0650917324264553,0,9.559276640051634,-.069968699608684,7.484593715351514,-.0613441593066925,6.555629220183449,-.1098380929988106,6.948560986153091,-.1278686669566283,11.5881068180077,-.2138854081751995,5.091322327943925,.0145126034238452,9.171143394261572,-.0752966637726972,7.398540581588541,-.0752938050101671,7.267684832327144,-.043175466927524,8.120995215901599,-.0388965963245786,6.736618425774681,-.1573500349469242
evreg2,1.Le2_abs#1.rice_area_aclvl_ahigh,-15.08437535569303,120.579907483111,-11.82044145044522,.010629373868183,.0395848419857684,0,-18.23737254454037,0,-.069968699608684,25.35482612844593,-.0693401512504463,21.00325978640477,-.1402512081649389,20.60120992511067,-.1817792453976592,21.40012813701195,-.1782529414306522,23.02956856563161,.0698497154930904,18.56249424923531,.0436014061117384,28.38716598312621,.0653027565838382,25.12545340405946,.1097623326647086,21.62355845196137,.1430354424601611,25.15361294374821,.1090324565559042,23.98248173787101
evreg2,1.Le3_abs#0bn.rice_area_aclvl_ahigh,-1.603674255255052,120.579907483111,-7.488407610280421,.0084105067281261,-5.795266821812516,0,.0644386642928381,0,7.484593715351514,-.0693401512504463,11.70875510419064,-.0522474648572488,8.100750166600102,-.1267455506594395,8.668818744226241,-.1707927401732418,14.82598888484144,-.2626892837376998,5.456321436794795,.0160994950525205,10.76696334863912,-.0646027694569277,8.184682293111289,-.0545152033943367,8.146078861604463,-.0097733518319865,8.78882141769895,.0092990982085983,7.471425293859084,-.1077793263062964
evreg2,1.Le3_abs#1.rice_area_aclvl_ahigh,-25.24956799428446,120.579907483111,-11.61516887217695,.0193252402816158,.0280637358711543,0,-17.78206016173054,0,-.0613441593066925,21.00325978640477,-.0522474648572488,34.10860168667916,-.1210587722867628,23.40744859039735,-.1605166300071035,23.26760355545835,-.1341321608842263,25.2273746772575,.073558808243187,17.85622999990224,.0668010028735498,29.35029089482998,.0800643068819782,25.16285661442361,.1171781093075895,23.54191088063144,.1412857665746956,27.33315283343753,.1033330466600385,24.82773338310181
evreg2,1.Le4_abs#0bn.rice_area_aclvl_ahigh,-2.03854687393027,120.579907483111,-3.316071325299296,.0136884915283248,-5.883404678865529,0,.1366155981171361,0,6.555629220183449,-.1402512081649389,8.100750166600102,-.1210587722867628,12.04188814516131,-.2135044608891757,9.589002957918852,-.2362433261311658,15.83208556562047,-.441248240337075,5.581883734900099,.030615427138762,10.11573396753047,-.1919785526230205,8.538754757841915,-.2056271759939259,8.587757286759844,-.1359148521914459,8.254438997275429,-.139916273690307,7.398273762382706,-.4512055897763578
evreg2,1.Le4_abs#1.rice_area_aclvl_ahigh,-18.95423029847273,120.579907483111,-15.5543837839134,.0158081045025959,.0815540669940674,0,-19.3135222427275,0,-.1098380929988106,20.60120992511067,-.1267455506594395,23.40744859039735,-.2135044608891757,34.50542201788812,-.2757990122271899,28.75923340591647,-.3279462508791716,31.32785006848617,.0816515802160728,19.69807302784583,.0085756607353194,31.57042952486765,.0524508598397702,29.40880153483084,.1190479245130536,26.83219140333192,.1767992425278898,31.12205308502694,.132622506395511,29.94872801834187
evreg2,1.Le5_abs#0bn.rice_area_aclvl_ahigh,3.121949427986592,120.579907483111,-4.363796987243732,.0137226464730413,-6.208431183116017,0,.1768554722766084,0,6.948560986153091,-.1817792453976592,8.668818744226241,-.1605166300071035,9.589002957918852,-.2757990122271899,14.96024088285751,-.3047976237296557,22.09424536237674,-.5633283346438934,6.161010004365777,.0314887240969512,12.73945845108701,-.2488558507632342,10.01163294811596,-.2638326900711536,9.619681501703409,-.1762611273852209,9.862544557940671,-.1847388605863522,7.796059204441715,-.5697766486133514
evreg2,1.Le5_abs#1.rice_area_aclvl_ahigh,-35.70193857844445,120.579907483111,-13.89352824011722,.0188686267500725,.1214947844647003,0,-20.64160901303012,0,-.1278686669566283,21.40012813701195,-.1707927401732418,23.26760355545835,-.2362433261311658,28.75923340591647,-.3047976237296557,38.36182722756692,-.4437364939477793,39.75388453775697,.0571277588979856,22.9016638232681,-.0704280989641002,37.1064642683511,-.0072191851719754,32.54559360823158,.0644314899709635,27.67719202557235,.1386584208048487,30.77163483527557,.0995004404742744,27.40103817462326
evreg2,1.Le6_abs#0bn.rice_area_aclvl_ahigh,6.531060026801382,120.579907483111,-18.82208215437305,.0291730756559851,-11.73902434186564,0,.1675810522549054,0,11.5881068180077,-.1782529414306522,14.82598888484144,-.1341321608842263,15.83208556562047,-.3279462508791716,22.09424536237674,-.4437364939477793,61.51591542460842,-.6872967570107106,5.944459523803841,.035721802392851,21.27630544954996,-.177381965810743,18.12861414948784,-.1510332840995923,18.55249686731726,-.0327097240904447,15.67811695332708,.0135786812135763,12.43500767575231,-.2977719740494674
evreg2,1.Le6_abs#1.rice_area_aclvl_ahigh,-36.8164730600884,120.579907483111,-30.5506044266383,.0222092500213875,.1651487417223075,0,-22.16028379175354,0,-.2138854081751995,23.02956856563161,-.2626892837376998,25.2273746772575,-.441248240337075,31.32785006848617,-.5633283346438934,39.75388453775697,-.6872967570107106,101.9282051173822,.1484875145812308,16.77620663698435,-.0106382607690627,28.93838624027224,.0885349759937983,37.67901513870701,.229423668828666,34.98068847614636,.3464694465285564,35.52164732866495,.2624375959947118,28.71736176148493
evreg2,1.La1_abs#0bn.rice_area_aclvl_ahigh,-1.069766572961925,120.579907483111,-3.442710111498538,.0101251192744407,-4.682289180315291,0,-.0684221161669301,0,5.091322327943925,.0698497154930904,5.456321436794795,.073558808243187,5.581883734900099,.0816515802160728,6.161010004365777,.0571277588979856,5.944459523803841,.1484875145812308,13.57405605832266,-.0083642646234897,7.382032883170898,.1116677511222912,5.37792961317732,.1311826574838241,4.730933205429987,.1148054925356036,5.219174332632306,.1391843514262498,3.875659602831421,.2890147588755445
evreg2,1.La1_abs#1.rice_area_aclvl_ahigh,-31.80188360019647,120.579907483111,1.347010267348061,.0274301080847737,-.00630574923308,0,-18.13779427362121,0,.0145126034238452,18.56249424923531,.0160994950525205,17.85622999990224,.030615427138762,19.69807302784583,.0314887240969512,22.9016638232681,.035721802392851,16.77620663698435,-.0083642646234897,46.2507710418717,.0094230852952003,25.62998258999839,.0027132660583964,21.66991102169719,-.0110648047247683,17.69921170165863,-.027113910694562,18.51715616981198,-.0370621571597977,15.35297598437691
evreg2,1.La2_abs#0bn.rice_area_aclvl_ahigh,6.270492802908883,120.579907483111,-12.9571673656448,.0189924771155493,-8.033681117428911,0,-.0475917309945237,0,9.171143394261572,.0436014061117384,10.76696334863912,.0668010028735498,10.11573396753047,.0085756607353194,12.73945845108701,-.0704280989641002,21.27630544954996,-.0106382607690627,7.382032883170898,.0094230852952003,25.51359563270412,.1235044954688475,12.73922717061038,.1628155680812366,10.91337607670972,.1780393510404774,10.03097122421838,.2380726999181981,7.822480182487913,.3650737887289515
evreg2,1.La2_abs#1.rice_area_aclvl_ahigh,-39.21463219110724,120.579907483111,-18.74900112065358,.0275238653948402,.0213804386234367,0,-27.54559330193367,0,-.0752966637726972,28.38716598312621,-.0646027694569277,29.35029089482998,-.1919785526230205,31.57042952486765,-.2488558507632342,37.1064642683511,-.177381965810743,28.93838624027224,.1116677511222912,25.62998258999839,.1235044954688475,83.45965535056762,.1465570490895961,41.54864139881472,.2095375943292189,31.78988512583259,.2344862425222642,33.20462402382453,.1712366143941216,29.241511021702
evreg2,1.La3_abs#0bn.rice_area_aclvl_ahigh,3.742943784466306,120.579907483111,-10.21139508214622,.0095654449095422,-6.431048328369785,0,-.0686095989869978,0,7.398540581588541,.0653027565838382,8.184682293111289,.0800643068819782,8.538754757841915,.0524508598397702,10.01163294811596,-.0072191851719754,18.12861414948784,.0885349759937983,5.37792961317732,.0027132660583964,12.73922717061038,.1465570490895961,12.13628656591256,.1820877705040961,9.989522165948324,.1786248847799727,9.459189475471897,.2298692669095119,7.765222348991458,.4057853126359909
evreg2,1.La3_abs#1.rice_area_aclvl_ahigh,-25.60127517607778,120.579907483111,-21.18245400116728,.0204433905752652,.0064744472991149,0,-24.78285254603498,0,-.0752938050101671,25.12545340405946,-.0545152033943367,25.16285661442361,-.2056271759939259,29.40880153483084,-.2638326900711536,32.54559360823158,-.1510332840995923,37.67901513870701,.1311826574838241,21.66991102169719,.1628155680812366,41.54864139881472,.1820877705040961,46.62344036530813,.2519804115538593,32.08534923714007,.2752441468314165,34.65025084789199,.2077831009299949,33.40012854865898
evreg2,1.La4_abs#0bn.rice_area_aclvl_ahigh,2.230896386704391,120.579907483111,-9.615228184414821,.0033660496259734,-6.44468123060172,0,-.1122381549755151,0,7.267684832327144,.1097623326647086,8.146078861604463,.1171781093075895,8.587757286759844,.1190479245130536,9.619681501703409,.0644314899709635,18.55249686731726,.229423668828666,4.730933205429987,-.0110648047247683,10.91337607670972,.2095375943292189,9.989522165948324,.2519804115538593,11.75338933083909,.2257837689525733,10.87511697602341,.2781562115609755,8.53235993041684,.5646194754597998
evreg2,1.La4_abs#1.rice_area_aclvl_ahigh,-23.67655425091176,120.579907483111,-17.00338451366358,.0194444324074038,-.0221134790483691,0,-20.81249040389025,0,-.043175466927524,21.62355845196137,-.0097733518319865,23.54191088063144,-.1359148521914459,26.83219140333192,-.1762611273852209,27.67719202557235,-.0327097240904447,34.98068847614636,.1148054925356036,17.69921170165863,.1780393510404774,31.78988512583259,.1786248847799727,32.08534923714007,.2257837689525733,32.71903796413153,.2296742368372029,34.72103746858576,.1727587200788738,30.78540281136281
evreg2,1.La5_abs#0bn.rice_area_aclvl_ahigh,-8.780715470416348,120.579907483111,-6.243847263403391,.003328649379328,-5.936038271741966,0,-.1420505794643783,0,8.120995215901599,.1430354424601611,8.78882141769895,.1412857665746956,8.254438997275429,.1767992425278898,9.862544557940671,.1386584208048487,15.67811695332708,.3464694465285564,5.219174332632306,-.027113910694562,10.03097122421838,.2344862425222642,9.459189475471897,.2752441468314165,10.87511697602341,.2296742368372029,21.81007960530461,.2710294828496826,14.11342603370679,.6180103205570253
evreg2,1.La5_abs#1.rice_area_aclvl_ahigh,-28.30231632252014,120.579907483111,-19.93688713677921,.0323417813421355,-.0415553612393809,0,-22.88974493104298,0,-.0388965963245786,25.15361294374821,.0092990982085983,27.33315283343753,-.139916273690307,31.12205308502694,-.1847388605863522,30.77163483527557,.0135786812135763,35.52164732866495,.1391843514262498,18.51715616981198,.2380726999181981,33.20462402382453,.2298692669095119,34.65025084789199,.2781562115609755,34.72103746858576,.2710294828496826,54.5521824289807,.1988718790189159,42.02411976392133
evreg2,1.La6_abs#0bn.rice_area_aclvl_ahigh,-1.618915407529037,120.579907483111,-4.928873117149141,.0035150605897906,-5.738161485662638,0,-.1071507070767167,0,6.736618425774681,.1090324565559042,7.471425293859084,.1033330466600385,7.398273762382706,.132622506395511,7.796059204441715,.0995004404742744,12.43500767575231,.2624375959947118,3.875659602831421,-.0370621571597977,7.822480182487913,.1712366143941216,7.765222348991458,.2077831009299949,8.53235993041684,.1727587200788738,14.11342603370679,.1988718790189159,21.86277769459118,.4832297853375599
evreg2,1.La6_abs#1.rice_area_aclvl_ahigh,-19.44820602749374,120.579907483111,-46.2778416898373,.0152273750967169,-.0021876984056635,0,-23.10952798423277,0,-.1573500349469242,23.98248173787101,-.1077793263062964,24.82773338310181,-.4512055897763578,29.94872801834187,-.5697766486133514,27.40103817462326,-.2977719740494674,28.71736176148493,.2890147588755445,15.35297598437691,.3650737887289515,29.241511021702,.4057853126359909,33.40012854865898,.5646194754597998,30.78540281136281,.6180103205570253,42.02411976392133,.4832297853375599,67.16490854366469
evreg3,av_wind_speed,4.741925510062779,120.579907483111,288.8581403017209,-.0716693629166787,4.961663882772466,0,13.87673006505682,0,-3.284969607884287,-11.95788190230054,-8.362400780192049,-9.990405726411961,-3.413653481179473,-14.28433835403366,-2.66501135415845,-15.97985682424232,-10.13862376693849,-41.72527063009868,-1.663628474806561,-1.574445156575201,-9.184218936445658,-24.1174123020131,-6.588356433250955,-25.4466386127704,-7.369409387909287,-19.25217944495809,-6.352908530191868,-18.43382388533807,-21.63916614789884,-20.13159399341994
evreg3,wind_direction,-.0900407434332415,120.579907483111,-.0716693629166787,.0019490286698289,-.0010567799238457,0,-.0127321460813316,0,-.0069429341567304,.0128702746793206,.0036688970008729,.023515745826478,.0092931266317506,.0205875372664822,.0108928095519926,.0204009510708174,.025721666919137,.024734730068779,.0066192789043598,.0290045937258893,.0151863056418979,.0288505575357569,.0068497958248963,.0206676759376046,-.0007321484792598,.022318678276883,-.004181993303585,.0393414488008874,-.0026279801833968,.0210987247706137
evreg3,0bn.Le1_abs#0bn.rice_harvarea_aclvl_ahigh,-1.543699655355036,120.579907483111,4.961663882772466,-.0010567799238457,5.25030951073623,0,-.0254539665902544,0,-3.541386850580376,.0274455798608245,-3.879214119385456,.0080155145465423,-4.017465359482173,.0337596236464514,-4.538700288409701,.0596229660093179,-9.760764674014643,.078250551425496,-2.319230917964687,-.0150915499102111,-6.037611718770307,-.0108953152823426,-4.446686603774842,-.0206554907583363,-4.31156122335194,-.0405762035469378,-3.409453106933949,-.0559530766825029,-3.508075501477412,-.0527076919514766
evreg3,1o.Le1_abs#0bno.rice_harvarea_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,0bn.Le1_abs#1.rice_harvarea_aclvl_ahigh,2.063205961815346,120.579907483111,13.87673006505682,-.0127321460813316,-.0254539665902544,0,26.58757392004414,0,.0677312750637152,-19.31479497701054,.1034549396904292,-19.06513045840351,.2035616552377652,-20.13456868736096,.2484050504167028,-21.08970498021706,.2372367731451682,-24.00450741202952,-.0585234514645767,-18.98435744717099,-.01984697257917,-27.70832193376869,-.0581170081869658,-24.95741029665378,-.1065472095313518,-22.06413014725683,-.1399726621223959,-24.32917560298419,-.0490749317506779,-24.0553536713062
evreg3,1o.Le1_abs#1o.rice_harvarea_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1.Le2_abs#0bn.rice_harvarea_aclvl_ahigh,.9605308789001525,120.579907483111,-3.284969607884287,-.0069429341567304,-3.541386850580376,0,.0677312750637152,0,6.647463221859829,-.0641476990579584,5.511080758325047,-.0400779209321967,4.540981619637102,-.0751160555736557,4.921448873024899,-.0973105847376711,9.387701990589145,-.1939292568017525,2.784269771464757,.0160315345099999,6.646832832041431,-.0617641104756775,5.119805910941493,-.0588367715124003,5.074413807316848,-.0226398289873975,5.474145591372056,-.0039239799506112,4.298764830658473,-.0151837746139833
evreg3,1.Le2_abs#1.rice_harvarea_aclvl_ahigh,-8.450534276567915,120.579907483111,-11.95788190230054,.0128702746793206,.0274455798608245,0,-19.31479497701054,0,-.0641476990579584,27.89825113305337,-.098908706598937,22.50727629514112,-.1809671520786357,21.85543338228173,-.2195220789615059,22.66790044084653,-.2145462572664923,25.24681713337734,.0512309562416374,19.78356748638898,.0115563206933618,29.77648004015911,.0465109377347656,26.26945315931851,.0867634462599902,23.43578084033572,.1162387270478753,27.35336071251077,.0192406498277272,25.68022827796721
evreg3,1.Le3_abs#0bn.rice_harvarea_aclvl_ahigh,-3.140865394774925,120.579907483111,-8.362400780192049,.0036688970008729,-3.879214119385456,0,.1034549396904292,0,5.511080758325047,-.098908706598937,10.38914131072945,-.0493474581602229,6.143353973865877,-.1185048235269089,6.458400128015869,-.1765358866980384,12.35976690159443,-.3211263523703612,3.2356880261401,.0316392341492799,8.448606746447279,-.072481384388282,6.009256604952252,-.0621441171724635,6.082049756942901,.0034312199036068,6.240438487972579,.0423093528847757,5.684908877153664,.022632191413566
evreg3,1.Le3_abs#1.rice_harvarea_aclvl_ahigh,-21.72724824227945,120.579907483111,-9.990405726411961,.023515745826478,.0080155145465423,0,-19.06513045840351,0,-.0400779209321967,22.50727629514112,-.0493474581602229,33.05544052274429,-.1227980222695064,24.65836793008451,-.1544889202998247,25.11887775283421,-.1248308076271236,28.62960631842386,.0468837271305518,19.0617909378151,.0453299912072725,30.58307403660026,.0629913006112124,26.50668527039301,.0910139579754093,25.24665839019221,.1057762654715878,29.46616181570418,.0603651899415254,25.50652245786683
evreg3,1.Le4_abs#0bn.rice_harvarea_aclvl_ahigh,-3.536662372532249,120.579907483111,-3.413653481179473,.0092931266317506,-4.017465359482173,0,.2035616552377652,0,4.540981619637102,-.1809671520786357,6.143353973865877,-.1227980222695064,10.25514548671289,-.2165762518508143,7.104702176657345,-.2801879440101747,13.10027537192903,-.6340361725713674,3.516921894989294,.0115033878339205,7.873703964472209,-.2801788883368984,6.264947001440736,-.2873356396673194,6.297802466734873,-.1784053010322825,5.535262424041407,-.1383799314233011,5.42490329197464,-.1731253034423867
evreg3,1.Le4_abs#1.rice_harvarea_aclvl_ahigh,-16.6526098339055,120.579907483111,-14.28433835403366,.0205875372664822,.0337596236464514,0,-20.13456868736096,0,-.0751160555736557,21.85543338228173,-.1185048235269089,24.65836793008451,-.2165762518508143,34.3952915764057,-.2631320407960125,30.57781558170007,-.2594758901591289,34.80573037928515,.0606995237924434,20.08257299002804,.0138273663663854,32.1701260425513,.0572557557867326,30.32270499586799,.1053068921433535,28.58511663399681,.1394508552112294,32.7435769688821,.0162610858746106,29.76871388781479
evreg3,1.Le5_abs#0bn.rice_harvarea_aclvl_ahigh,4.162112656026772,120.579907483111,-2.66501135415845,.0108928095519926,-4.538700288409701,0,.2484050504167028,0,4.921448873024899,-.2195220789615059,6.458400128015869,-.1544889202998247,7.104702176657345,-.2631320407960125,10.92922111252297,-.3343082134946477,18.07168703884685,-.7717253035153241,4.012512700973718,.005502189400593,10.10979612164559,-.3581750375566991,7.318679407161479,-.369113987435951,7.068614505428167,-.2394516463683837,7.507007769952883,-.1967081912821939,5.786899916313144,-.236573137002504
evreg3,1.Le5_abs#1.rice_harvarea_aclvl_ahigh,-35.09678182811946,120.579907483111,-15.97985682424232,.0204009510708174,.0596229660093179,0,-21.08970498021706,0,-.0973105847376711,22.66790044084653,-.1765358866980384,25.11887775283421,-.2801879440101747,30.57781558170007,-.3343082134946477,43.12438653079477,-.3695002902606494,46.72511732101714,.0611841216023843,23.11799000070359,-.030796496779693,38.23995497584815,.0373007533448902,34.47233014651956,.0983598322097417,30.27672817812781,.1465172854122049,32.36440262814347,-.0567735558011676,27.85249700997082
evreg3,1.Le6_abs#0bn.rice_harvarea_aclvl_ahigh,11.02463811451106,120.579907483111,-10.13862376693849,.025721666919137,-9.760764674014643,0,.2372367731451682,0,9.387701990589145,-.2145462572664923,12.35976690159443,-.1248308076271236,13.10027537192903,-.2594758901591289,18.07168703884685,-.3695002902606494,50.2550776255636,-.7655553815963905,5.838766930618714,.0320938503634454,18.81181140710122,-.2755765993604959,14.5876282995486,-.2725048600530113,14.9597387432739,-.1303181983367591,12.87451466960985,-.0648121695429128,9.650236764521569,-.109424217102007
evreg3,1.Le6_abs#1.rice_harvarea_aclvl_ahigh,-40.76353337236391,120.579907483111,-41.72527063009868,.024734730068779,.078250551425496,0,-24.00450741202952,0,-.1939292568017525,25.24681713337734,-.3211263523703612,28.62960631842386,-.6340361725713674,34.80573037928515,-.7717253035153241,46.72511732101714,-.7655553815963905,119.4054904571082,.1638848026960336,15.06708934873012,.0270049924832724,33.91840533333016,.1570996090868665,42.74984305497296,.3188573938549932,40.359706044953,.4291099170888277,38.76002551733944,.161873934456388,31.76502949164506
evreg3,1.La1_abs#0bn.rice_harvarea_aclvl_ahigh,-6.226289435681434,120.579907483111,-1.663628474806561,.0066192789043598,-2.319230917964687,0,-.0585234514645767,0,2.784269771464757,.0512309562416374,3.2356880261401,.0468837271305518,3.516921894989294,.0606995237924434,4.012512700973718,.0611841216023843,5.838766930618714,.1638848026960336,5.760839581327595,.0091374904219862,5.483755858994252,.1018030519372923,3.617813805959389,.1068326313794344,3.210710238109539,.0844017127873604,3.359861228943763,.0846639351843039,2.416250182640771,.0888267821655416
