reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg2,6.relative_year_bin_aux#1.treat#1.downup_ac_pop,34.60640955796353,473.1087377897488,0,0,0,0,0,0,.6533318478489796,-.0143518990870885,5.14342820218496,93.90250342132252,-88.51062163296869,-295.7771680432395,-164.1693063014299,-855.6398868260708,2.857458083902431,-.1574980376025758,-2.349925440344506,-3.192610733517333,-11.786131967521,-262.4715035921835,-249.2727029499352,187.2764000504998,505.8381244340945,381.0281961220541,1952.42360257664
evreg3,1bno.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,2o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,3o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,5o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,6o.relative_year_bin_aux,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1o.treat,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1o.rice_area_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,wind_direction,-.8739417225671827,473.1087377897488,0,0,0,0,0,0,0,.0004261140508314,-.034139256009753,-.0124951510090815,.0025538254988895,.0107924612843084,.0063694108930227,.0011649693896466,-.0002585189485226,-.0040748137278035,.0055391640298862,.00037250060265,-.000615869967312,0,.0057502791513733,-.0058020545784893,-.0150197815402081,-.0092758226258128,-.0089837570661461
evreg3,av_wind_speed,126.650962004567,473.1087377897488,0,0,0,0,0,0,0,-.034139256009753,14.33355653467738,-1.159853208862751,1.661953810614332,-.5759231133959507,2.590250290440102,5.083958011732856,-.8037379710464431,-.858147382963626,-.9207761505025883,-.3345582652624774,.3358904541156469,0,-.0440991359364291,-.1240382386744624,.6044746299443463,.0594500906103051,1.222639267550091
