reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21
evreg1,1bno.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,2o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,3o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,4o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,6o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,7o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,8o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,9o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,10o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.treat,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,wind_direction,-.4420051051535061,110.6733735318915,0,0,0,0,0,0,0,0,0,0,.0015665005689215,-.3276401248613797,.0192371763092143,-.0107468907099799,-.0081797446067515,-.0075472362321823,-.0227182680573565,-.0442985294190892,-.0229155161749535,-.0507274105929638,-.0097216633907254
evreg1,av_wind_speed,179.3854295781798,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.3276401248613797,346.617979220189,-10.62108835700436,-1.088224906665291,1.232208438389515,3.210230994995452,7.315373432260787,15.5455972867466,19.79142588952798,19.43153918943027,13.29701623379126
evreg1,1bn.relative_year_bin_aux#1.treat,-3.498153236185293,110.6733735318915,0,0,0,0,0,0,0,0,0,0,.0192371763092143,-10.62108835700436,61.27903721054392,19.64662819048113,25.97322104663555,13.26302139973813,8.419421303711751,6.55635501558057,5.892618793176305,4.530907725981224,4.201640951452299
evreg1,2.relative_year_bin_aux#1.treat,2.270022629419067,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0107468907099799,-1.088224906665291,19.64662819048113,34.18655245740248,27.55784706042973,20.88120876952442,14.67921698484401,14.19671481782826,13.85998967283449,13.49223419393604,12.91685356487095
evreg1,3.relative_year_bin_aux#1.treat,5.14392749054047,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0081797446067515,1.232208438389515,25.97322104663555,27.55784706042973,43.85356771983702,25.39966877100967,19.10054739635967,18.3973322996916,17.96448711675048,17.8031645062599,17.82565057526645
evreg1,4.relative_year_bin_aux#1.treat,.950023594031562,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0075472362321823,3.210230994995452,13.26302139973813,20.88120876952442,25.39966877100967,34.96517456338712,18.32647014380828,18.58017755384411,18.33203598879653,18.3986345730907,18.31606549776156
evreg1,6.relative_year_bin_aux#1.treat,12.46422366171774,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0227182680573565,7.315373432260787,8.419421303711751,14.67921698484401,19.10054739635967,18.32647014380828,38.66411458457829,21.27004543772971,25.9568795683499,18.12744214023291,19.7062078848455
evreg1,7.relative_year_bin_aux#1.treat,16.92934593986961,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0442985294190892,15.5455972867466,6.55635501558057,14.19671481782826,18.3973322996916,18.58017755384411,21.27004543772971,43.61035758482907,25.00055870619961,22.16840726152818,17.3644529418887
evreg1,8.relative_year_bin_aux#1.treat,14.90881368614165,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0229155161749535,19.79142588952798,5.892618793176305,13.85998967283449,17.96448711675048,18.33203598879653,25.9568795683499,25.00055870619961,54.90512032035701,22.11561252692175,20.51900177774823
evreg1,9.relative_year_bin_aux#1.treat,15.30840831217308,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0507274105929638,19.43153918943027,4.530907725981224,13.49223419393604,17.8031645062599,18.3986345730907,18.12744214023291,22.16840726152818,22.11561252692175,65.21317902748494,49.15119000314309
evreg1,10.relative_year_bin_aux#1.treat,10.52696525701443,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0097216633907254,13.29701623379126,4.201640951452299,12.91685356487095,17.82565057526645,18.31606549776156,19.7062078848455,17.3644529418887,20.51900177774823,49.15119000314309,74.37312869031744
