fe_id,control_sample,version,time,beta,se,lower,upper
3,never,original,-5,89.0867699179445,58.4921011467015,-25.5577483295904,203.731288165479
3,never,original,-4,28.543267448662,45.4147068326906,-60.4695579434115,117.556092840736
3,never,original,-3,17.3953318445692,42.332462827294,-65.576295296927,100.366958986065
3,never,original,-2,-27.6086339726768,53.2624436896408,-132.003023604373,76.7857556590192
3,never,original,-1,0,0,0,0
3,never,original,0,91.3215946343176,41.0276685345332,10.9073643066324,171.735824962003
3,never,original,1,-6.97972835394937,72.7955623070065,-149.659030475682,135.699573767783
3,never,rotated,-8,-61.9051666934471,42.9438418011299,-146.075096623662,22.2647632367675
3,never,rotated,-7,10.525533419227,47.7306293326118,-83.0265000726921,104.077566911146
3,never,rotated,-6,29.741954150729,48.3237758675957,-64.9726465497585,124.456554851217
3,never,rotated,-5,58.7286744313974,58.4921011467015,-55.9158438161375,173.373192678932
3,never,rotated,-4,5.7746958337517,45.4147068326906,-83.2381295583218,94.7875212258252
3,never,rotated,-3,2.2162841012957,42.332462827294,-80.7553430402005,85.1879112427919
3,never,rotated,-2,-35.1981578443136,53.2624436896408,-139.59254747601,69.1962317873824
3,never,rotated,-1,0,0,0,0
3,never,rotated,0,98.9111185059544,41.0276685345332,18.4968881782692,179.32534883364
3,never,rotated,1,8.19931938932417,72.7955623070065,-134.479982732409,150.878621511057
4,never,original,-8,32.2483246435056,42.8850151389264,-51.8063050287903,116.302954315801
4,never,original,-7,91.3409004531324,47.4938119134387,-1.74697089720738,184.428771803472
4,never,original,-6,98.8921386040196,48.5865603261465,3.66248036477236,194.121796843267
4,never,original,-5,112.185550579242,58.4021925897483,-2.28274689666502,226.653848055148
4,never,original,-4,43.119408632664,45.0897678160999,-45.2565362868918,131.49535355222
4,never,original,-3,26.8351923485177,42.793082039453,-57.0392484488103,110.709633145846
4,never,original,-2,-23.5400286850724,53.3179812813454,-128.043271996509,80.9632146263644
4,never,original,-1,0,0,0,0
4,never,original,0,83.3542080078479,41.1652786863489,2.67026178260404,164.038154233092
4,never,original,1,-21.9955041706573,72.4965523109911,-164.0887467002,120.097738358885
4,never,rotated,-8,-61.5754329800121,42.8850151389264,-145.630062652308,22.4791966922838
4,never,rotated,-7,10.9205367758316,47.4938119134387,-82.1673345745082,104.008408126171
4,never,rotated,-6,31.8751688729355,48.5865603261465,-63.3544893663117,127.104827112183
4,never,rotated,-5,58.5719747943744,58.4021925897483,-55.8963226815323,173.040272270281
4,never,rotated,-4,2.90922679401355,45.0897678160999,-85.4667181255422,91.2851717135693
4,never,rotated,-3,0.0284044560841017,42.793082039453,-83.8460363412439,83.9028452534121
4,never,rotated,-2,-36.9434226312892,53.3179812813454,-141.446665942726,67.5598206801477
4,never,rotated,-1,0,0,0,0
4,never,rotated,0,96.7576019540647,41.1652786863489,16.0736557288209,177.441548179309
4,never,rotated,1,4.81128372177636,72.4965523109911,-137.281958807766,146.904526251319
5,never,original,-8,-14.0947575442338,42.5245012048903,-97.4427799058188,69.2532648173512
5,never,original,-7,45.3293866533859,47.1497805568914,-47.0841832381213,137.742956544893
5,never,original,-6,50.9502515255349,48.3101271861663,-43.737597759351,145.638100810421
5,never,original,-5,68.529315164574,57.3515471455299,-43.8797172406646,180.938347569812
5,never,original,-4,22.4417644158663,43.8136489359923,-63.4329874986787,108.316516330411
5,never,original,-3,14.4511017215444,42.7395277013868,-69.3183725731738,98.2205760162626
5,never,original,-2,-32.4767952221631,52.7002398454919,-135.769265319327,70.815674875001
5,never,original,-1,0,0,0,0
5,never,original,0,99.0956683486918,40.2337701231125,20.2374789073913,177.953857789992
5,never,original,1,58.709877860471,69.3420567640853,-77.2005533971362,194.620309118078
5,never,rotated,-8,-52.3913693874925,42.5245012048903,-135.739391749077,30.9566529740925
5,never,rotated,-7,12.5037193591642,47.1497805568914,-79.909850532343,104.917289250671
5,never,rotated,-6,23.5955287803501,48.3101271861663,-71.0923205045358,118.283378065236
5,never,rotated,-5,46.6455369684261,57.3515471455299,-65.7634954368124,159.054569373665
5,never,rotated,-4,6.02893076875538,43.8136489359923,-79.8458211457896,91.9036826833003
5,never,rotated,-3,3.50921262347047,42.7395277013868,-80.2602616712477,87.2786869181887
5,never,rotated,-2,-37.9477397712,52.7002398454919,-141.240209868364,65.344730325964
5,never,rotated,-1,0,0,0,0
5,never,rotated,0,104.566612897729,40.2337701231125,25.7084234564283,183.424802339029
5,never,rotated,1,69.6517669585449,69.3420567640853,-66.2586642990622,205.562198216152
6,never,original,-8,3.15985117556516,44.1028106479672,-83.2816576944506,89.6013600455809
6,never,original,-7,76.679273295425,45.7055523897529,-12.9036093884907,166.262155979341
6,never,original,-6,93.4724888233879,47.5602287797138,0.25444041514875,186.690537231627
6,never,original,-5,61.9366976124137,53.9244346641125,-43.7551943292468,167.628589554074
6,never,original,-4,48.4765224144541,40.8252754864036,-31.5410175388971,128.494062367805
6,never,original,-3,56.1137872937698,44.4045130473479,-30.9190582790321,143.146632866572
6,never,original,-2,24.5271072748405,50.8467594570928,-75.1325412610613,124.186755810742
6,never,original,-1,0,0,0,0
6,never,original,0,66.7091353960404,41.8277573465118,-15.2732690031227,148.691539795204
6,never,original,1,42.4114392474566,67.6319695297122,-90.1472210307793,174.970099525693
6,never,rotated,-8,-70.814552908127,44.1028106479672,-157.256061778143,15.6269559618888
6,never,rotated,-7,13.2726412236889,45.7055523897529,-76.3102414602268,102.855523907605
6,never,rotated,-6,40.6336287636078,47.5602287797138,-52.5844196446314,133.851677171847
6,never,rotated,-5,19.6656095645896,53.9244346641125,-86.0262823770708,125.35750150625
6,never,rotated,-4,16.773206378586,40.8252754864036,-63.2443335747651,96.7907463319372
6,never,rotated,-3,34.9782432698577,44.4045130473479,-52.0546023029441,122.01108884266
6,never,rotated,-2,13.9593352628845,50.8467594570928,-85.7003132730174,113.618983798786
6,never,rotated,-1,0,0,0,0
6,never,rotated,0,77.2769074079965,41.8277573465118,-4.70549699116668,159.25931180716
6,never,rotated,1,63.5469832713687,67.6319695297122,-69.0116770068673,196.105643549605
7,never,original,-8,-13.6453909471899,42.140484332537,-96.2407402389623,68.9499583445825
7,never,original,-7,55.4204055742078,46.9299267994917,-36.5622509527959,147.403062101211
7,never,original,-6,68.6429304541875,48.1103303939334,-25.653317117922,162.939178026297
7,never,original,-5,77.6656727199565,57.1523080440289,-34.3528510463402,189.684196486253
7,never,original,-4,26.890852853887,44.0173915999679,-59.3832346820501,113.164940389824
7,never,original,-3,18.0526260170176,42.029368577426,-64.3249363947373,100.430188428772
7,never,original,-2,-32.4024277722511,51.6737245416914,-133.682927873966,68.8780723294641
7,never,original,-1,0,0,0,0
7,never,original,0,85.1496598931218,40.8648350804385,5.05458313546239,165.244736650781
7,never,original,1,-10.2439368509481,70.5300082150686,-148.482752952482,127.994879250586
7,never,rotated,-8,-62.4082620866462,42.140484332537,-145.003611378419,20.1870872051262
7,never,rotated,-7,13.6236588832452,46.9299267994917,-78.3589976437584,105.606315410249
7,never,rotated,-6,33.8123082117188,48.1103303939334,-60.4839393603908,128.108555783828
7,never,rotated,-5,49.8011749259814,57.1523080440289,-62.2173488403152,161.819698692278
7,never,rotated,-4,5.99247950840569,44.0173915999679,-80.2816080275313,92.2665670443427
7,never,rotated,-3,4.12037712003006,42.029368577426,-78.2571852917248,86.4979395317849
7,never,rotated,-2,-39.3685522207448,51.6737245416914,-140.64905232246,61.9119478809704
7,never,rotated,-1,0,0,0,0
7,never,rotated,0,92.1157843416155,40.8648350804385,12.0207075839562,172.210861099275
7,never,rotated,1,3.68831204603945,70.5300082150686,-134.550504055495,141.927128147574
8,never,original,-8,29.3600046270053,42.0549348969251,-53.0676677709679,111.787677024978
8,never,original,-7,93.7325157312182,46.772407473663,2.05859708283874,185.406434379598
8,never,original,-6,100.910697300113,48.3308945464857,6.1821439890012,195.639250611225
8,never,original,-5,101.804066000272,57.0963423017182,-10.104764911096,213.712896911639
8,never,original,-4,43.3737619315856,43.808317568075,-42.4905405018414,129.238064365013
8,never,original,-3,28.5706883685491,42.3526704449197,-54.4405457034935,111.581922440592
8,never,original,-2,-26.3603496216879,51.6646099772765,-127.62298517715,74.902285933774
8,never,original,-1,0,0,0,0
8,never,original,0,76.8482462208647,41.0878518132086,-3.68394333302405,157.380435774754
8,never,original,1,-25.2712839360997,70.4848546687431,-163.421599086836,112.879031214637
8,never,rotated,-8,-62.669354882403,42.0549348969251,-145.097027280376,19.7583175155701
8,never,rotated,-7,14.8502075802968,46.772407473663,-76.8237110680826,106.524126228676
8,never,rotated,-6,35.1754405076787,48.3308945464857,-59.5531128034333,129.903993818791
8,never,rotated,-5,49.2158605663241,57.0963423017182,-62.6929703450436,161.124691477692
8,never,rotated,-4,3.93260785612488,43.808317568075,-81.9316945773021,89.7969102895519
8,never,rotated,-3,2.27658565157534,42.3526704449197,-80.7346484204673,85.2878197236179
8,never,rotated,-2,-39.5074009801748,51.6646099772765,-140.770036535637,61.7552345752871
8,never,rotated,-1,0,0,0,0
8,never,rotated,0,89.9952975793516,41.0878518132086,9.46310802546284,170.52748713324
8,never,rotated,1,1.02281878087412,70.4848546687431,-137.127496369862,139.173133931611
9,never,original,-8,-17.7837695942417,41.8756831451295,-99.8601085586955,64.2925693702121
9,never,original,-7,44.6350097035189,46.5492551655622,-46.6015304209831,135.871549828021
9,never,original,-6,50.8539845052331,48.1266668010434,-43.4742824248119,145.182251435278
9,never,original,-5,58.2658072895552,56.3900320740778,-52.2586555756373,168.790270154748
9,never,original,-4,24.7849009754735,42.9007135011534,-59.300497486787,108.870299437734
9,never,original,-3,19.8331373237524,42.4007619894691,-63.272356175607,102.938630823112
9,never,original,-2,-34.309001071756,51.4484953583942,-135.148051974209,66.5300498306967
9,never,original,-1,0,0,0,0
9,never,original,0,95.5606032331655,40.0300719575808,17.1016621963072,174.019544270024
9,never,original,1,58.9343579764597,67.1526631717603,-72.6848618401905,190.55357779311
9,never,rotated,-8,-53.3022095566406,41.8756831451295,-135.378548521094,28.7741294078132
9,never,rotated,-7,14.1906325928913,46.5492551655622,-77.0459075316107,105.427172717393
9,never,rotated,-6,25.4836702463768,48.1266668010434,-68.8445966836682,119.811937176422
9,never,rotated,-5,37.9695558824701,56.3900320740778,-72.5549069827224,148.494018747663
9,never,rotated,-4,9.56271242015971,42.9007135011534,-74.5226860421009,93.6481108824203
9,never,rotated,-3,9.68501162020984,42.4007619894691,-73.4204818791496,92.7905051195692
9,never,rotated,-2,-39.3830639235272,51.4484953583942,-140.22211482598,61.4559869789254
9,never,rotated,-1,0,0,0,0
9,never,rotated,0,100.634666084937,40.0300719575808,22.1757250480785,179.093607121795
9,never,rotated,1,69.0824836800022,67.1526631717603,-62.536736136648,200.701703496652
10,never,original,-8,-1.32512888364288,43.3472571750454,-86.2857529467318,83.6354951794461
10,never,original,-7,79.4997048444537,45.3340755892054,-9.35508331038888,168.354492999296
10,never,original,-6,96.8065744443397,47.5338238911464,3.64027961769267,189.972869270987
10,never,original,-5,60.8855128814927,53.3738026585776,-43.7271403293193,165.498166092305
10,never,original,-4,53.9225698565894,40.2775510942364,-25.0214302881139,132.866570001293
10,never,original,-3,61.5237882003359,44.0192155683314,-24.7538743135936,147.801450714265
10,never,original,-2,26.8750699686271,49.6573058148211,-70.4532494284222,124.203389365676
10,never,original,-1,0,0,0,0
10,never,original,0,70.0947639192511,41.6606560536671,-11.5601219459364,151.749649784439
10,never,original,1,56.4483059255524,65.67644137271,-72.2775191649592,185.174131016064
10,never,rotated,-8,-76.6745092120408,43.3472571750454,-161.63513327513,8.28611485104815
10,never,rotated,-7,14.914521705827,45.3340755892054,-73.9402664490157,103.76930986067
10,never,rotated,-6,42.985588495484,47.5338238911464,-50.180706331163,136.151883322131
10,never,rotated,-5,17.8287241224082,53.3738026585776,-86.7839290884038,122.44137733322
10,never,rotated,-4,21.629978287276,40.2775510942364,-57.3140218574273,100.573978431979
10,never,rotated,-3,39.9953938207936,44.0192155683314,-46.2822686931358,126.273056334723
10,never,rotated,-2,16.110872778856,49.6573058148211,-81.2174466181933,113.439192175905
10,never,rotated,-1,0,0,0,0
10,never,rotated,0,80.8589611090222,41.6606560536671,-0.79592475616532,162.51384697421
10,never,rotated,1,77.9767003050947,65.67644137271,-50.749124785417,206.702525395606
11,never,original,-8,-11.7726936472847,42.9591679597476,-95.9726628483899,72.4272755538205
11,never,original,-7,53.8534576937467,47.6598083555596,-39.5597666831502,147.266682070644
11,never,original,-6,67.3639068620169,48.3170042057248,-27.3374213812038,162.065235105238
11,never,original,-5,86.6937934107421,58.3109030263588,-27.5955765209212,200.983163342405
11,never,original,-4,24.1659940730884,45.0578149308047,-64.1473231912888,112.479311337466
11,never,original,-3,14.617905963159,42.3778591775082,-68.442698024757,97.678509951075
11,never,original,-2,-29.508132353714,53.3071222691021,-133.990092001154,74.9738272937262
11,never,original,-1,0,0,0,0
11,never,original,0,89.3823799901675,41.0466807215776,8.93088577587537,169.83387420446
11,never,original,1,-12.2339478877095,72.5393822847832,-154.411137165884,129.943241390466
11,never,rotated,-8,-61.5993066661052,42.9591679597476,-145.79927586721,22.600662535
11,never,rotated,-7,11.1449322490435,47.6598083555596,-82.2682921278534,104.55815662594
11,never,rotated,-6,31.7734689914309,48.3170042057248,-62.9278592517898,126.474797234652
11,never,rotated,-5,58.2214431142732,58.3109030263588,-56.06792681739,172.510813045936
11,never,rotated,-4,2.81173135073674,45.0578149308047,-85.5015859136404,91.1250486151139
11,never,rotated,-3,0.381730814924572,42.3778591775082,-82.6788731729914,83.4423348028406
11,never,rotated,-2,-36.6262199278312,53.3071222691021,-141.108179575271,67.855739719609
11,never,rotated,-1,0,0,0,0
11,never,rotated,0,96.5004675642847,41.0466807215776,16.0489733499926,176.951961778577
11,never,rotated,1,2.00222726052495,72.5393822847832,-140.17496201765,144.1794165387
12,never,original,-8,35.6599949338735,42.4411081137865,-47.5245769691481,118.844566836895
12,never,original,-7,74.7438264136238,47.1567656688388,-17.6834342973003,167.171087124548
12,never,original,-6,59.079907828618,48.2041993146119,-35.4003228280212,153.560138485257
12,never,original,-5,67.2043479849259,55.3207577842889,-41.2243372722804,175.633033242132
12,never,original,-4,61.9307373129792,42.021735658177,-20.4318645770477,144.293339203006
12,never,original,-3,57.7106170341841,42.8145201118905,-26.2058423851213,141.62707645349
12,never,original,-2,-10.453222525704,52.3255819298064,-113.011363108125,92.1049180567166
12,never,original,-1,0,0,0,0
12,never,original,0,87.0001573729113,40.1587387542734,8.28902941453551,165.711285331287
12,never,original,1,58.6685069102055,68.403858507904,-75.4030557652864,192.740069585697
12,never,rotated,-8,-41.9930089452892,42.4411081137865,-125.177580848311,41.1915629577324
12,never,rotated,-7,8.18410880291299,47.1567656688388,-84.2431519080111,100.611369513837
12,never,rotated,-6,3.61347648635899,48.2041993146119,-90.8667541702802,98.0937071429982
12,never,rotated,-5,22.8312029111187,55.3207577842889,-85.5974823460876,131.259888168325
12,never,rotated,-4,28.6508785076238,42.021735658177,-53.7117233824031,111.013480397651
12,never,rotated,-3,35.5240444972805,42.8145201118905,-48.3924149220249,119.440503916586
12,never,rotated,-2,-21.5465087941558,52.3255819298064,-124.104649376576,81.0116317882648
12,never,rotated,-1,0,0,0,0
12,never,rotated,0,98.0934436413631,40.1587387542734,19.3823156829873,176.804571599739
12,never,rotated,1,80.8550794471091,68.403858507904,-53.2164832283828,214.926642122601
13,never,original,-8,4.43976146914779,44.2770181981022,-82.3431941991326,91.2227171374282
13,never,original,-7,76.6205228775826,45.6786075276048,-12.9095478765227,166.150593631688
13,never,original,-6,93.4175285188116,47.5831645193725,0.154526060841604,186.680530976782
13,never,original,-5,61.9308687374952,53.8827908449198,-43.6794013185475,167.541138793538
13,never,original,-4,48.4111326705485,40.8651309792015,-31.6845240486865,128.506789389783
13,never,original,-3,56.0456843754136,44.4246185754597,-31.0265680324875,143.117936783315
13,never,original,-2,24.4779248402879,50.6961587459394,-74.8865463017532,123.842395982329
13,never,original,-1,0,0,0,0
13,never,original,0,65.8242236909896,41.7912328494639,-16.0865926939596,147.735040075939
13,never,original,1,41.3979376664785,68.045646126389,-91.971528741244,174.767404074201
13,never,rotated,-8,-69.9310023656687,44.2770181981022,-156.713958033949,16.8519533026117
13,never,rotated,-7,12.8741538763114,45.6786075276048,-76.6559168777939,102.404224630417
13,never,rotated,-6,40.2955543510856,47.5831645193725,-52.9674481068845,133.558556809056
13,never,rotated,-5,19.4332894033144,53.8827908449198,-86.1769806527283,125.043559459357
13,never,rotated,-4,16.5379481699128,40.8651309792015,-63.5577085493221,96.6336048891478
13,never,rotated,-3,34.7968947083231,44.4246185754597,-52.2753576995779,121.869147116224
13,never,rotated,-2,13.8535300067427,50.6961587459394,-85.5109411352984,113.218001148784
13,never,rotated,-1,0,0,0,0
13,never,rotated,0,76.4486185245348,41.7912328494639,-5.46219786041438,158.359434909484
13,never,rotated,1,62.6467273335689,68.045646126389,-70.7227390741535,196.016193741291
14,never,original,-8,-15.1494799070678,42.5680633986076,-98.5828841683387,68.2839243542032
14,never,original,-7,43.9858153903088,47.1501548410091,-48.428488098069,136.400118878687
14,never,original,-6,50.6507309939202,48.3443067556774,-44.1041102472075,145.405572235048
14,never,original,-5,67.3447337073606,57.5075008362625,-45.3699679317139,180.059435346435
14,never,original,-4,19.8391589554792,43.7795295950902,-65.9687190508975,105.647036961856
14,never,original,-3,13.2896262883853,42.8132390963379,-70.624322340437,97.2035749172077
14,never,original,-2,-33.7446039831091,52.8597075447676,-137.349630770854,69.8604228046354
14,never,original,-1,0,0,0,0
14,never,original,0,98.1498251002711,40.344623956281,19.0743621459603,177.225288054582
14,never,original,1,55.2572152609053,69.4183529361143,-80.8027564938787,191.317187015689
14,never,rotated,-8,-51.7921423196438,42.5680633986076,-135.225546580915,31.6412619416271
14,never,rotated,-7,12.5778190366722,47.1501548410091,-79.8364844517056,104.99212252505
14,never,rotated,-6,24.4774006992231,48.3443067556774,-70.2774405419047,119.232241940351
14,never,rotated,-5,46.4060694716029,57.5075008362625,-66.3086321674717,159.120771110677
14,never,rotated,-4,4.13516077866085,43.7795295950902,-81.6727172277158,89.9430387850375
14,never,rotated,-3,2.82029417050648,42.8132390963379,-81.0936544583159,86.7342427993289
14,never,rotated,-2,-38.9792700420485,52.8597075447676,-142.584296829793,64.625756745696
14,never,rotated,-1,0,0,0,0
14,never,rotated,0,103.38449115921,40.344623956281,24.3090282048997,182.459954113521
14,never,rotated,1,65.7265473787841,69.4183529361143,-70.3334243759998,201.786519133568
15,never,original,-8,3.15985117612765,44.1028849415506,-83.2818033093116,89.6015056615669
15,never,original,-7,76.6792732960759,45.705630206519,-12.9037619087013,166.262308500853
15,never,original,-6,93.4724888243773,47.5603093335536,0.254282530612272,186.690695118142
15,never,original,-5,61.93669761291,53.9245269348476,-43.7553751793914,167.628770405211
15,never,original,-4,48.4765224150916,40.8253467164739,-31.5411571491972,128.49420197938
15,never,original,-3,56.1137872943211,44.4045865408801,-30.9192023258039,143.146776914446
15,never,original,-2,24.5271072754845,50.8468462340386,-75.1327113432311,124.1869258942
15,never,original,-1,0,0,0,0
15,never,original,0,66.7091353965346,41.8278275521607,-15.2734066057004,148.69167739877
15,never,original,1,42.4114392478496,67.6320849195721,-90.1474471945118,174.970325690211
15,never,rotated,-8,-70.8145529084862,44.1028849415506,-157.256207393925,15.6271015769531
15,never,rotated,-7,13.2726412235497,45.705630206519,-76.3103939812275,102.855676428327
15,never,rotated,-6,40.6336287639389,47.5603093335536,-52.5845775298262,133.851835057704
15,never,rotated,-5,19.6656095645592,53.9245269348476,-86.0264632277421,125.357682356861
15,never,rotated,-4,16.7732063788286,40.8253467164739,-63.2444731854603,96.7908859431174
15,never,rotated,-3,34.9782432701458,44.4045865408801,-52.0547463499793,122.011232890271
15,never,rotated,-2,13.9593352633968,50.8468462340386,-85.7004833553188,113.619153882112
15,never,rotated,-1,0,0,0,0
15,never,rotated,0,77.2769074086222,41.8278275521607,-4.70563459361271,159.259449410857
15,never,rotated,1,63.546983272025,67.6320849195721,-69.0119031703364,196.105869714386
16,never,original,-8,3.15985117557657,44.1062429865331,-83.2883850780284,89.6080874291815
16,never,original,-7,76.6792732954228,45.7091094630495,-12.9105812521542,166.269127843
16,never,original,-6,93.4724888233868,47.5639301947707,0.247185641636179,186.697792005137
16,never,original,-5,61.9366976124092,53.9286313788756,-43.7634198901871,167.636815115005
16,never,original,-4,48.4765224144494,40.8284527480177,-31.5472449716654,128.500289800564
16,never,original,-3,56.113787293763,44.4079688661555,-30.9258316839017,143.153406271428
16,never,original,-2,24.5271072748307,50.8507166491804,-75.1402973575629,124.194511907224
16,never,original,-1,0,0,0,0
16,never,original,0,66.709135396036,41.831012627129,-15.2796493531368,148.697920145209
16,never,original,1,42.4114392474304,67.6372330449821,-90.1575375207345,174.980416015595
16,never,rotated,-8,-70.8145529081159,44.1062429865331,-157.262789161721,15.6336833454891
16,never,rotated,-7,13.2726412236865,45.7091094630495,-76.3172133238905,102.862495771263
16,never,rotated,-6,40.6336287636065,47.5639301947707,-52.5916744181441,133.858931945357
16,never,rotated,-5,19.6656095645849,53.9286313788756,-86.0345079380113,125.365727067181
16,never,rotated,-4,16.7732063785812,40.8284527480177,-63.2505610075336,96.7969737646959
16,never,rotated,-3,34.9782432698509,44.4079688661555,-52.0613757078138,122.017862247516
16,never,rotated,-2,13.9593352628746,50.8507166491804,-85.708069369519,113.626739895268
16,never,rotated,-1,0,0,0,0
16,never,rotated,0,77.276907407992,41.831012627129,-4.71187734118074,159.265692157165
16,never,rotated,1,63.5469832713426,67.6372330449821,-69.0219934968224,196.115960039508
17,never,original,-8,-15.6752268842306,42.1284114148078,-98.2469132572539,66.8964594887927
17,never,original,-7,55.2479368638496,46.9203771121252,-36.7160022759158,147.211876003615
17,never,original,-6,68.24307860871,48.108174454203,-26.0489433215279,162.535100538948
17,never,original,-5,75.2419667435902,57.1064334898255,-36.6866428964678,187.170576383648
17,never,original,-4,23.9031283683783,43.8242291816394,-61.9923608276351,109.798617564392
17,never,original,-3,16.3709127434665,42.022393583513,-65.992978680219,98.7348041671519
17,never,original,-2,-32.2485526823077,51.673811638194,-133.529223493168,69.0321181285526
17,never,original,-1,0,0,0,0
17,never,original,0,83.0010440333169,41.0018143437738,2.63748791952027,163.364600147114
17,never,original,1,-13.3040739659078,70.4943170425225,-151.472935369252,124.864787437436
17,never,rotated,-8,-62.4825744302883,42.1284114148078,-145.054260803312,20.089111942735
17,never,rotated,-7,15.127353252943,46.9203771121252,-76.8365858868224,107.091292392708
17,never,rotated,-6,34.8092589329545,48.108174454203,-59.4827629972834,129.101280863192
17,never,rotated,-5,48.4949110029858,57.1064334898255,-63.4336986370722,160.423520643044
17,never,rotated,-4,3.84283656292496,43.8242291816394,-82.0526526330884,89.7383257589383
17,never,rotated,-3,2.99738487316428,42.022393583513,-79.3665065505212,85.3612762968498
17,never,rotated,-2,-38.9353166174588,51.673811638194,-140.215987428319,62.3453541934015
17,never,rotated,-1,0,0,0,0
17,never,rotated,0,89.687807968468,41.0018143437738,9.32425185467136,170.051364082265
17,never,rotated,1,0.0694539043943649,70.4943170425225,-138.09940749895,138.238315307739
18,never,original,-8,31.522360461799,41.9634677041078,-50.7260362382522,113.77075716185
18,never,original,-7,73.6539985092453,46.5780973616755,-17.6390723196388,164.947069338129
18,never,original,-6,60.9242430286088,48.081281898752,-33.3150694929451,155.163555550163
18,never,original,-5,60.7624456204775,55.1907068888379,-47.4113398816447,168.9362311226
18,never,original,-4,63.3857722231012,41.7002827022453,-18.3467818732995,145.118326319502
18,never,original,-3,58.2913654516947,42.5189783121312,-25.0458320400825,141.628562943472
18,never,original,-2,-15.914905973329,51.1863058671649,-116.240065472972,84.4102535263143
18,never,original,-1,0,0,0,0
18,never,original,0,83.6088567468354,39.8591787310723,5.48486643393368,161.732847059737
18,never,original,1,58.4491469981631,66.3279325270492,-71.5536007548533,188.45189475118
18,never,rotated,-8,-43.5314722138201,41.9634677041078,-125.779868913871,38.7169244862311
18,never,rotated,-7,9.32214193014319,46.5780973616755,-81.9709288987409,100.615212759027
18,never,rotated,-6,7.31436254602367,48.081281898752,-86.9249499755301,101.553675067577
18,never,rotated,-5,17.8745412344094,55.1907068888379,-90.2992442677128,126.048326736532
18,never,rotated,-4,31.2198439335502,41.7002827022453,-50.5127101628505,112.952398029951
