reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21
evreg1,1bno.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,2o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,3o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,4o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,6o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,7o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,8o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,9o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,10o.relative_year_bin_aux,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.treat,0,105.5254604550379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,wind_direction,-.5853179010572594,105.5254604550379,0,0,0,0,0,0,0,0,0,0,.0056973895407727,-1.662669877901009,.115691748670496,-.1828100084189853,.0740148614254827,.1898752674782175,-.1559662954037525,-.304363983618802,-.0970955096000509,-.226489005403471,.1749635036321019
evreg1,av_wind_speed,350.6442277545947,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-1.662669877901009,1933.408519013501,-65.35621544626503,64.28218492555931,-59.98154243167721,21.10040502097054,81.31038713959509,184.4363254519056,83.66646145051718,141.3707908536978,1.804536172736979
evreg1,1bn.relative_year_bin_aux#1.treat,14.66823877111229,105.5254604550379,0,0,0,0,0,0,0,0,0,0,.115691748670496,-65.35621544626503,638.2174650266131,299.2018651714531,290.6118772204699,247.5546863701067,239.1251504738438,218.0747625408281,218.692335683904,216.706443541219,220.7595892975916
evreg1,2.relative_year_bin_aux#1.treat,32.05820132092688,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-.1828100084189853,64.28218492555931,299.2018651714531,557.3134677159911,339.8232568873514,340.4788648017646,298.6062065600734,298.2258085925624,297.0970316077628,298.7616431138018,296.1576980357167
evreg1,3.relative_year_bin_aux#1.treat,-11.3617654658876,105.5254604550379,0,0,0,0,0,0,0,0,0,0,.0740148614254827,-59.98154243167721,290.6118772204699,339.8232568873514,451.6945617420602,324.1054114086071,251.5123910888822,241.8316449117478,241.9854339657073,241.3898844641857,241.5941087744962
evreg1,4.relative_year_bin_aux#1.treat,6.681979736602605,105.5254604550379,0,0,0,0,0,0,0,0,0,0,.1898752674782175,21.10040502097054,247.5546863701067,340.4788648017646,324.1054114086071,441.5715681832751,255.3379716590574,253.71145197994,253.8926542269309,252.7429854860988,254.2728591700755
evreg1,6.relative_year_bin_aux#1.treat,62.87759558651653,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-.1559662954037525,81.31038713959509,239.1251504738438,298.6062065600734,251.5123910888822,255.3379716590574,424.845305029601,258.8471733869108,247.9885465455354,206.0502872532995,323.278983870647
evreg1,7.relative_year_bin_aux#1.treat,77.18998681558526,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-.304363983618802,184.4363254519056,218.0747625408281,298.2258085925624,241.8316449117478,253.71145197994,258.8471733869108,534.3057887183024,235.4261557444571,317.5030624506692,92.19267563422254
evreg1,8.relative_year_bin_aux#1.treat,46.97616732230712,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-.0970955096000509,83.66646145051718,218.692335683904,297.0970316077628,241.9854339657073,253.8926542269309,247.9885465455354,235.4261557444571,611.912606714304,132.308769328046,300.382672839723
evreg1,9.relative_year_bin_aux#1.treat,43.37690189762563,105.5254604550379,0,0,0,0,0,0,0,0,0,0,-.226489005403471,141.3707908536978,216.706443541219,298.7616431138018,241.3898844641857,252.7429854860988,206.0502872532995,317.5030624506692,132.308769328046,583.2121946574798,194.1545938310511
evreg1,10.relative_year_bin_aux#1.treat,38.77345267257829,105.5254604550379,0,0,0,0,0,0,0,0,0,0,.1749635036321019,1.804536172736979,220.7595892975916,296.1576980357167,241.5941087744962,254.2728591700755,323.278983870647,92.19267563422254,300.382672839723,194.1545938310511,626.2857333593989
