fe_id,control_sample,version,period,estimate,se,lower,upper
22,both,rotated,pre,0.81573658177037,1.28950334132093,-1.71168996721865,3.34316313075939
22,both,rotated,post,14.7246280716123,9.23770984613827,-3.38128322681873,32.8305393700433
23,both,original,pre,-28.4320485386919,7.42111775411537,-42.977439336758,-13.8866577406258
23,both,original,post,-2.13717670641053,6.11039320110831,-14.1135473805828,9.83919396776177
23,both,rotated,pre,2.27689116785448,1.63759540806272,-0.932795831948441,5.48657816765741
23,both,rotated,post,-38.9879043542662,12.7894128107367,-64.05515346331,-13.9206552452223
24,both,original,pre,0.856389109015741,5.37915596327872,-9.68675657901054,11.399534797042
24,both,original,post,14.31561795357,5.62057570105004,3.29928957951194,25.3319463276281
24,both,rotated,pre,1.19597799261624,1.30887300643754,-1.36941310000134,3.76136908523382
24,both,rotated,post,13.9081112932494,9.49370616852267,-4.699552797055,32.5157753835539
25,both,original,pre,0.852842830891357,5.38012964188006,-9.69221126719356,11.3978969289763
25,both,original,post,14.3110778611364,5.62143007007164,3.29307492379599,25.3290807984768
25,both,rotated,pre,1.19626099886116,1.30905299016147,-1.36948286185532,3.76200485957764
25,both,rotated,post,13.8989760595726,9.49576254773805,-4.71271853399393,32.5106706531392
26,both,original,pre,0.781335977475903,5.35994955164111,-9.72416514374068,11.2868370986925
26,both,original,post,14.3183112299834,5.60149014046675,3.33939055466854,25.2972319052982
26,both,rotated,pre,1.17741060602749,1.30476948649315,-1.37993758749907,3.73475879955406
26,both,rotated,post,13.8430216757215,9.44901574257541,-4.67704917972634,32.3630925311693
27,both,original,pre,0.600915464370006,6.64947430944553,-12.4320541821432,13.6338851108832
27,both,original,post,16.5769435912419,5.84574013645447,5.11929292379113,28.0345942586927
27,both,rotated,pre,4.93833180274469,1.54403597778534,1.91202128628541,7.96464231920396
27,both,rotated,post,11.3720439851923,11.3889728466396,-10.9503427942213,33.6944307646059
28,both,original,pre,1.52749326809278,5.24438917149646,-8.75150950804028,11.8064960442258
28,both,original,post,13.8801695440155,5.52195604708523,3.05713569172842,24.7032033963025
28,both,rotated,pre,0.816610694304846,1.28957117184196,-1.7109488025054,3.3441701911151
28,both,rotated,post,14.733228632561,9.23789837578265,-3.37305218397301,32.839509449095
29,both,original,pre,1.52626404261893,5.24456785668858,-8.75308895649069,11.8056170417285
29,both,original,post,13.8786677811775,5.52131263694972,3.0568950127561,24.700440549599
29,both,rotated,pre,0.816367832118804,1.28949011404569,-1.71103279141076,3.34376845564837
29,both,rotated,post,14.7305432337777,9.23762800386168,-3.3752076537912,32.8362941213466
30,both,original,pre,1.52359335468954,5.2445518455122,-8.75572826251436,11.8029149718934
