reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21
evreg1,1bn.relative_year_bin_aux,9.368728314520052,112.4798886164195,25.76850287037739,10.09681447599487,4.076823943047958,2.687516277762026,3.509913551882153,1.423883224761332,3.393351561335049,2.155493967098143,1.579824147779788,0,.0002308977166379,-1.226191626469686,-25.87999189859297,-10.04278520031612,-4.058506753659833,-2.583896853441219,-3.36360777739275,-1.397375162506917,-3.196544570472313,-2.225319804017332,-1.551923265951489
evreg1,2.relative_year_bin_aux,26.14337075991639,112.4798886164195,10.09681447599487,34.93967639305963,6.869776873811079,6.130638400315907,8.655798401760956,-3.260001323236406,5.608018973705095,4.358295787976601,4.092204387249746,0,-.0367026611941266,.9219488161629842,-10.78713130402192,-35.14907697400858,-6.951598810740793,-6.303289125984324,-8.672390144013422,3.152937188764763,-5.397262111890844,-4.335378883864167,-3.670368862420151
evreg1,3.relative_year_bin_aux,8.778784703899191,112.4798886164195,4.076823943047958,6.869776873811079,13.10576446273362,4.541932585795674,3.985967674538579,3.829389991278626,3.317114130339018,3.90290669859624,3.709102881019211,0,-.0027189634974644,-.3184404460313874,-4.129381564647306,-6.887938542070374,-13.10656768716829,-4.552056361687594,-3.979077066871346,-3.833213745092661,-3.299256832849491,-3.900844240676252,-3.685026288111174
evreg1,4.relative_year_bin_aux,-5.830808889633249,112.4798886164195,2.687516277762026,6.130638400315907,4.541932585795674,7.686902899530101,4.294548904617648,4.416214963501355,3.597597162534076,3.689623386214702,3.761222261622692,0,.0117646164611611,-2.053883720703723,-2.451255453631146,-6.06105854843778,-4.478141244307051,-7.623042334009289,-4.2576597366837,-4.345138856165881,-3.674959990288179,-3.724898213007558,-3.964181208672644
evreg1,6.relative_year_bin_aux,-.5790731749168849,112.4798886164195,3.509913551882153,8.655798401760956,3.985967674538579,4.294548904617648,8.228570929594969,2.237991226132431,4.918748323899359,3.452651205019352,3.156694881598319,0,.0038210134139419,-1.515925073034923,-3.363497362448719,-8.692330660828848,-3.961582963875547,-4.336885396075058,-8.286703445529369,-2.224791909344372,-5.072392839266669,-3.394958046700112,-3.260434587581462
evreg1,7.relative_year_bin_aux,-17.99193958089272,112.4798886164195,1.423883224761332,-3.260001323236406,3.829389991278626,4.416214963501355,2.237991226132431,14.40385977108367,7.897250625410238,4.944397095879358,5.65610989144683,0,.0321546896425805,-3.397910979641392,-.7959221146873053,3.360406245155307,-3.747906339667316,-4.300914127840094,-2.236698193602831,-14.32342554797835,-8.153188679964838,-4.863254255050284,-6.044420217658874
evreg1,8.relative_year_bin_aux,1.479963014130677,112.4798886164195,3.393351561335049,5.608018973705095,3.317114130339018,3.597597162534076,4.918748323899359,7.897250625410238,30.3219996338113,11.17829739039619,7.752836802155688,0,-.0101294563805106,-.0306457402211836,-3.509939505314613,-5.708185127998473,-3.336265033580401,-3.706265877208054,-4.998052802544994,-7.931891498095576,-30.39036819126576,-11.12516082571668,-7.678178580960306
evreg1,9.relative_year_bin_aux,-18.73790726443777,112.4798886164195,2.155493967098143,4.358295787976601,3.90290669859624,3.689623386214702,3.452651205019352,4.944397095879358,11.17829739039619,23.53074345132035,11.30369822530551,0,.0208743428443022,-1.859842269286464,-1.695555420881238,-4.34830045992485,-3.870914958285135,-3.676620296799911,-3.534433683330063,-4.924913280820696,-11.45285606406629,-23.397256147439,-11.54568945657756
evreg1,10.relative_year_bin_aux,7.421580502048715,112.4798886164195,1.579824147779788,4.092204387249746,3.709102881019211,3.761222261622692,3.156694881598319,5.65610989144683,7.752836802155688,11.30369822530551,15.49852986954047,0,-.0087258780793172,-.0430296746623519,-1.642046201342303,-4.281957892528409,-3.769354983369169,-3.932592174223947,-3.322137137171839,-5.754683726936405,-7.929887569627317,-11.09799679370567,-15.37473855968662
evreg1,1o.treat,0,112.4798886164195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
