reg,n_cohorts,n_control,n_treated,fe_id,acq,ymean2,ymean,report_constant,drop_singletons,N_clust,N_clust1,N_clustervars,sumweights,r2_within,ll0,ll,rmse,r2_a_within,F,r2_a,r2,mss,rss,tss_within,tss,df_r,df_a,num_singletons,converged,ic,df_m,rank,N_full,N_hdfe,N,cohortvar,controls,mod,fespec,smpl,cmdlinejl,flinejl,cmdline,estat_cmd,predict,marginsnotok,absvars,title2,title,model,indepvars,depvar,title3,clustvar1,clustvar,vce,vcetype,properties,cmd,_r_z__CL,_r_z_abs__CL,_estimates_name
evreg1,19,147197898,973251,25,808,,439.5555615837712,0,1,45579,45579,1,148171149,.0060139132753536,-1213936522.532743,-1205687302.791471,830.9929945316036,.0060138388260546,515.2155368399564,.0974031727768018,.1053719012766264,11945088854892.39,101416146068008.7,102029744100535.9,113361234922901.1,45579,1308144,0,1,232,11,11,148171149,5,148171149,cohort,never,moderator,unique_small_grid_id_cohort province_cohort#c.monthyear province_cohort#election_year province_cohort#election_year#yeargov relative_year_bin_aux#cohort,Rural,"reg(df, f     , Vcov.cluster(:ac_elec_yr)       , maxiter=16000 , contrasts=Dict{Symbol, DummyCoding}(:treat=>DummyCoding(base=0),  :relative_year_bin_aux=>DummyCoding(base=8), ))",f = @formula(countk ~ relative_year_bin_aux + treat + relative_year_bin_aux&treat + relative_year_bin_aux + treat + relative_year_bin_aux&treat + wind_direction + av_wind_speed  + fe( unique_small_grid_id_cohort ) + fe( province_cohort )&( mont,"reghdfejl countk ib8.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed, absorb(unique_small_grid_id_cohort province_cohort#c.monthyear province_cohort#election_year province_cohort#election_year#yeargov relative_year_",reghdfejl_estat,reghdfejl_p,Residuals SCore,i.unique_small_grid_id_cohort i.province_cohort#c.monthyear i.province_cohort#i.election_year i.province_cohort#i.election_year#i.yeargov i.relative_year_bin_aux#i.cohort,Absorbing 5 HDFE groups,HDFE linear regression with Julia,ols,ib8.relative_year_bin_aux##ib0.treat##ib0.moderator wind_direction av_wind_speed,countk,Statistics cluster-robust,ac_elec_yr,ac_elec_yr,cluster,Robust,b V,reghdfejl,t,|t|,evreg1
