reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21
evreg1,1bno.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,2o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,3o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,4o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,6o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,7o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,8o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,9o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,10o.relative_year_bin_aux,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,1o.treat,0,110.6733735318915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg1,wind_direction,-.833834814627644,110.6733735318915,0,0,0,0,0,0,0,0,0,0,.0025006629516621,-.1232781851698324,.015789058764853,-.0131691115601607,-.0192259165958569,-.0131885509429148,-.0447483729191165,-.0621402174582941,-.0394509372571812,-.0783158395125904,-.0231232996837751
evreg1,av_wind_speed,85.35357737709258,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.1232781851698324,46.8059636897112,-3.441201672051778,-3.073648172176679,-.8467025701128988,-2.088600419316268,1.152167737035632,.3591148292516674,5.956591643295493,7.404591765081802,10.42334036010835
evreg1,1bn.relative_year_bin_aux#1.treat,-5.845254754840967,110.6733735318915,0,0,0,0,0,0,0,0,0,0,.015789058764853,-3.441201672051778,62.44909906927351,20.91571269726347,26.67752978659103,14.44850829197875,9.139390974484657,7.372598279790101,6.707479628961691,5.283062606658398,5.094024706005985
evreg1,2.relative_year_bin_aux#1.treat,2.762926071300677,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0131691115601607,-3.073648172176679,20.91571269726347,35.67940722486294,28.14183795887573,21.70392968125765,15.2421496018885,14.69663279896604,14.33708301305313,13.95120796466433,13.42430778647792
evreg1,3.relative_year_bin_aux#1.treat,4.674841684114573,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0192259165958569,-.8467025701128988,26.67752978659103,28.14183795887573,43.72255640197186,26.11417179537057,19.57091397565885,18.91865017855138,18.46250664897046,18.29414844525068,18.33089603062533
evreg1,4.relative_year_bin_aux#1.treat,1.531422148609904,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0131885509429148,-2.088600419316268,14.44850829197875,21.70392968125765,26.11417179537057,36.7926830435289,19.46571628252132,19.74239218331073,19.49084235591518,19.60220522544535,19.50352348958223
evreg1,6.relative_year_bin_aux#1.treat,12.80651626750051,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0447483729191165,1.152167737035632,9.139390974484657,15.2421496018885,19.57091397565885,19.46571628252132,39.92789925064925,22.47223070923634,26.64741303741303,18.50248906023354,20.02117477334382
evreg1,7.relative_year_bin_aux#1.treat,18.15544858135343,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0621402174582941,.3591148292516674,7.372598279790101,14.69663279896604,18.91865017855138,19.74239218331073,22.47223070923634,45.27403711558074,25.51826403062157,22.93997939408679,17.91697144611906
evreg1,8.relative_year_bin_aux#1.treat,14.66745211223119,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0394509372571812,5.956591643295493,6.707479628961691,14.33708301305313,18.46250664897046,19.49084235591518,26.64741303741303,25.51826403062157,54.7044551317536,22.88969992318043,21.56285266868404
evreg1,9.relative_year_bin_aux#1.treat,15.54136020691471,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0783158395125904,7.404591765081802,5.283062606658398,13.95120796466433,18.29414844525068,19.60220522544535,18.50248906023354,22.93997939408679,22.88969992318043,66.59584467558076,49.75295499756638
evreg1,10.relative_year_bin_aux#1.treat,10.34779872973878,110.6733735318915,0,0,0,0,0,0,0,0,0,0,-.0231232996837751,10.42334036010835,5.094024706005985,13.42430778647792,18.33089603062533,19.50352348958223,20.02117477334382,17.91697144611906,21.56285266868404,49.75295499756638,75.81419465638933
