reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg1,4.relative_year_bin_aux#1.treat,2.353233518832742,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0009752141227568,1.490563770861661,13.39842567950218,14.20668278358718,14.76317825710805,21.0586467132405,14.36801427817232,14.79841935146329,13.36607443536287,13.59246194476939,13.928573472274,14.10913542105673,14.22107510354616
evreg1,5.relative_year_bin_aux#1.treat,-1.718139312438921,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0001056414062426,2.943501990713874,13.77348188070133,14.07084047254679,14.5257494412677,14.36801427817232,27.53048727451914,14.77430847513452,13.94654619464686,13.7404183684541,14.29510141468252,14.57042430657685,15.00063589027885
evreg1,7.relative_year_bin_aux#1.treat,6.049663144732773,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,-.0004892743809185,7.800586018656941,15.44160187340423,15.13591898442623,14.47876759082135,14.79841935146329,14.77430847513452,49.50912740703083,13.5464999072245,12.12103466537672,10.68764653983688,8.532233725489853,6.333917815233638
evreg1,8.relative_year_bin_aux#1.treat,-1.801015652420649,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0025330031538402,6.508321906506815,13.4095299579891,13.61899855407993,13.00800957922178,13.36607443536287,13.94654619464686,13.5464999072245,35.66694868678,17.60911680425942,17.73640369101162,17.58454049311308,17.36753376864098
evreg1,9.relative_year_bin_aux#1.treat,-22.64338429904817,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0032680771645062,-2.851323725256127,12.70294313810605,13.0488243938596,13.04441196348274,13.59246194476939,13.7404183684541,12.12103466537672,17.60911680425942,29.23554623246307,20.97204659163515,22.24985358327179,23.14037432436258
evreg1,10.relative_year_bin_aux#1.treat,-22.61697741405314,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0033317503879909,-1.728665239993198,12.76896428614373,13.14619490405313,13.4056664833818,13.928573472274,14.29510141468252,10.68764653983688,17.73640369101162,20.97204659163515,32.95432019815525,23.98548491074535,25.13751646699737
evreg1,11.relative_year_bin_aux#1.treat,-37.41191346713255,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.003463229087944,-8.866697168049667,12.5512057188436,13.04438325454577,13.46732502169232,14.10913542105673,14.57042430657685,8.532233725489853,17.58454049311308,22.24985358327179,23.98548491074535,44.88729836616299,28.88193630922753
evreg1,12.relative_year_bin_aux#1.treat,-20.11412349678627,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.004017169780967,-8.882027743815549,12.41676856444495,12.89433488762179,13.4450759834407,14.22107510354616,15.00063589027885,6.333917815233638,17.36753376864098,23.14037432436258,25.13751646699737,28.88193630922753,63.85932021304251
evreg2,1bno.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,11o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,12o.relative_year_bin_aux,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,wind_direction,-.0383360889360798,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0001058027666987,.0081280671746299,.0013403620892003,.00086822439595,.0009049004609454,.0009752141227568,.0001056414062426,-.0004892743809185,.0025330031538402,.0032680771645062,.0033317503879909,.003463229087944,.004017169780967
evreg2,av_wind_speed,-23.52350850723402,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0081280671746299,238.1327787767355,7.412374382912735,4.348203820857641,3.243697375595201,1.490563770861661,2.943501990713874,7.800586018656941,6.508321906506815,-2.851323725256127,-1.728665239993198,-8.866697168049667,-8.882027743815549
evreg2,1bn.relative_year_bin_aux#1.treat,6.144112189424422,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0013403620892003,7.412374382912735,25.75027963090994,14.88317944030726,15.21057525890093,13.39842567950218,13.77348188070133,15.44160187340423,13.4095299579891,12.70294313810605,12.76896428614373,12.5512057188436,12.41676856444495
evreg2,2.relative_year_bin_aux#1.treat,4.027547727747434,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.00086822439595,4.348203820857641,14.88317944030726,19.51355905042783,15.98856377122239,14.20668278358718,14.07084047254679,15.13591898442623,13.61899855407993,13.0488243938596,13.14619490405313,13.04438325454577,12.89433488762179
evreg2,3.relative_year_bin_aux#1.treat,-1.221081624261055,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0009049004609454,3.243697375595201,15.21057525890093,15.98856377122239,23.82598617888033,14.76317825710805,14.5257494412677,14.47876759082135,13.00800957922178,13.04441196348274,13.4056664833818,13.46732502169232,13.4450759834407
evreg2,4.relative_year_bin_aux#1.treat,2.353233518832742,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0009752141227568,1.490563770861661,13.39842567950218,14.20668278358718,14.76317825710805,21.0586467132405,14.36801427817232,14.79841935146329,13.36607443536287,13.59246194476939,13.928573472274,14.10913542105673,14.22107510354616
evreg2,5.relative_year_bin_aux#1.treat,-1.718139312438921,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0001056414062426,2.943501990713874,13.77348188070133,14.07084047254679,14.5257494412677,14.36801427817232,27.53048727451914,14.77430847513452,13.94654619464686,13.7404183684541,14.29510141468252,14.57042430657685,15.00063589027885
evreg2,7.relative_year_bin_aux#1.treat,6.049663144732773,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,-.0004892743809185,7.800586018656941,15.44160187340423,15.13591898442623,14.47876759082135,14.79841935146329,14.77430847513452,49.50912740703083,13.5464999072245,12.12103466537672,10.68764653983688,8.532233725489853,6.333917815233638
evreg2,8.relative_year_bin_aux#1.treat,-1.801015652420649,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0025330031538402,6.508321906506815,13.4095299579891,13.61899855407993,13.00800957922178,13.36607443536287,13.94654619464686,13.5464999072245,35.66694868678,17.60911680425942,17.73640369101162,17.58454049311308,17.36753376864098
evreg2,9.relative_year_bin_aux#1.treat,-22.64338429904817,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0032680771645062,-2.851323725256127,12.70294313810605,13.0488243938596,13.04441196348274,13.59246194476939,13.7404183684541,12.12103466537672,17.60911680425942,29.23554623246307,20.97204659163515,22.24985358327179,23.14037432436258
evreg2,10.relative_year_bin_aux#1.treat,-22.61697741405314,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.0033317503879909,-1.728665239993198,12.76896428614373,13.14619490405313,13.4056664833818,13.928573472274,14.29510141468252,10.68764653983688,17.73640369101162,20.97204659163515,32.95432019815525,23.98548491074535,25.13751646699737
evreg2,11.relative_year_bin_aux#1.treat,-37.41191346713255,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.003463229087944,-8.866697168049667,12.5512057188436,13.04438325454577,13.46732502169232,14.10913542105673,14.57042430657685,8.532233725489853,17.58454049311308,22.24985358327179,23.98548491074535,44.88729836616299,28.88193630922753
evreg2,12.relative_year_bin_aux#1.treat,-20.11412349678627,149.5821710301246,0,0,0,0,0,0,0,0,0,0,0,0,.004017169780967,-8.882027743815549,12.41676856444495,12.89433488762179,13.4450759834407,14.22107510354616,15.00063589027885,6.333917815233638,17.36753376864098,23.14037432436258,25.13751646699737,28.88193630922753,63.85932021304251
