ymean,beta,V1,V2,V3,V4,V5,V6,V7,V8,V9
97.3222584261389,-4.5153675451345,93.4751739207405,56.4893594304295,29.0711005165197,-10.4680889276229,-17.6086656837409,-12.6305521971445,-21.833296536825,-15.0501207513401,-25.2757376676184
97.3222584261389,-3.79964183770686,56.4893594304295,52.0804630351922,27.5961545369999,-8.44356804523721,-7.77834127977228,-3.34212189110284,-8.19258908951005,-7.69547489836472,-13.7683621240965
97.3222584261389,-3.20414265811701,29.0711005165197,27.5961545369999,36.4434065646515,9.30091018615304,13.6728059115126,14.8649118974378,17.848024948309,16.3470149732868,5.11598157969964
97.3222584261389,1.48488507113442,-10.4680889276229,-8.44356804523721,9.30091018615304,33.1788558496123,26.960551279318,24.1470570253352,28.9067386084787,15.8400149322745,6.27027131028601
97.3222584261389,5.5060394027772,-17.6086656837409,-7.77834127977228,13.6728059115126,26.960551279318,49.6988198244084,40.5062765589752,51.1468006305939,32.9117131923491,27.2760358298231
97.3222584261389,7.25261934021583,-12.6305521971445,-3.34212189110284,14.8649118974378,24.1470570253352,40.5062765589752,49.2517918518552,50.362339826664,37.0589633790228,33.7508628604742
97.3222584261389,8.34999809699054,-21.833296536825,-8.19258908951005,17.848024948309,28.9067386084787,51.1468006305939,50.362339826664,74.3699746210455,46.2114495580425,38.783898957658
97.3222584261389,7.01810483204016,-15.0501207513401,-7.69547489836472,16.3470149732868,15.8400149322745,32.9117131923491,37.0589633790228,46.2114495580425,95.69196083791,85.4730244911403
97.3222584261389,3.84811068380161,-25.2757376676184,-13.7683621240965,5.11598157969964,6.27027131028601,27.2760358298231,33.7508628604742,38.783898957658,85.4730244911403,100.720741879471
